Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,TargetOrthography,Translation,Reference,Notes
Angolar,θaˈta,salˈtaɾ,θa.ˈta,sal.ˈtaɾ,saltar,jump,Bandeira2017[366-412],
Angolar,θaˈta,salˈtaɾ,θa.ˈta,sal.ˈtaɾ,saltar,jump,Bandeira2017[366-412],
Angolar,θaˈva,salˈvaɾ,θa.ˈva,sal.ˈvaɾ,salvar,save,Bandeira2017[366-412],
Angolar,θaˈva,salˈvaɾ,θa.ˈva,sal.ˈvaɾ,salvar,save,Bandeira2017[366-412],
Angolar,θaˈma,ʃɐˈmaɾ,θa.ˈma,ʃɐ.ˈmaɾ,chamar,call,Bandeira2017[366-412],
Angolar,θaˈma,ʃɐˈmaɾ,θa.ˈma,ʃɐ.ˈmaɾ,chamar,call,Bandeira2017[366-412],
Angolar,θeˈgwa,sɨɡuˈɾaɾ,θe.ˈgw.a,sɨ.ɡu.ˈɾaɾ,segurar,hold,Bandeira2017[366-412],
Angolar,θeˈgwa,sɨɡuˈɾaɾ,θe.ˈgw.a,sɨ.ɡu.ˈɾaɾ,segurar,hold,Bandeira2017[366-412],
Angolar,θeˈgwa,sɨɡuˈɾaɾ,θe.ˈgw.a,sɨ.ɡu.ˈɾaɾ,segurar,hold,Bandeira2017[366-412],
Angolar,θɛˈla,ʃejˈɾaɾ,θɛ.ˈla,ʃej.ˈɾaɾ,cheirar,smell,Bandeira2017[366-412],
Angolar,θɛˈla,ʃejˈɾaɾ,θɛ.ˈla,ʃej.ˈɾaɾ,cheirar,smell,Bandeira2017[366-412],
Angolar,siˈga,ʃɨˈɡaɾ,si.ˈga,ʃɨ.ˈɡaɾ,chegar,arrive,Bandeira2017[366-412],
Angolar,siˈga,ʃɨˈɡaɾ,si.ˈga,ʃɨ.ˈɡaɾ,chegar,arrive,Bandeira2017[366-412],
Angolar,siˈmja,sɨmiˈaɾ,si.ˈmj.a,sɨ.mi.ˈaɾ,semear,plant,Bandeira2017[366-412],
Angolar,siˈmja,sɨmiˈaɾ,si.ˈmj.a,sɨ.mi.ˈaɾ,semear,plant,Bandeira2017[366-412],
Angolar,siˈmja,sɨmiˈaɾ,si.ˈmj.a,sɨ.mi.ˈaɾ,semear,plant,Bandeira2017[366-412],
Angolar,θuˈa,ʃuˈɾaɾ,θu.ˈa,ʃu.ˈɾaɾ,chorar,cry,Bandeira2017[366-412],
Angolar,θuˈa,ʃuˈɾaɾ,θu.ˈa,ʃu.ˈɾaɾ,chorar,cry,Bandeira2017[366-412],
Angolar,θɔˈpa,suˈpɾaɾ,θɔ.ˈpa,su.ˈpɾaɾ,soprar,blow,Bandeira2017[366-412],
Angolar,θɔˈpa,suˈpɾaɾ,θɔ.ˈpa,su.ˈpɾaɾ,soprar,blow,Bandeira2017[366-412],
Angolar,θuˈbi,suˈbiɾ,θu.ˈbi,su.ˈbiɾ,subir,move up,Bandeira2017[366-412],
Angolar,θuˈbi,suˈbiɾ,θu.ˈbi,su.ˈbiɾ,subir,move up,Bandeira2017[366-412],
Angolar,θuˈpa,ʃuˈpaɾ,θu.ˈpa,ʃu.ˈpaɾ,chupar,suck,Bandeira2017[366-412],
Angolar,θuˈpa,ʃuˈpaɾ,θu.ˈpa,ʃu.ˈpaɾ,chupar,suck,Bandeira2017[366-412],
Angolar,θuˈa,suˈaɾ,θu.ˈa,su.ˈaɾ,suar,sweat,Bandeira2017[366-412],
Angolar,θuˈa,suˈaɾ,θu.ˈa,su.ˈaɾ,suar,sweat,Bandeira2017[366-412],
Angolar,foˈmĩgɐ,fuɾˈmigɐ,fo.ˈmĩ.gɐ,fuɾ.ˈmi.gɐ,formiga,ant,Bandeira2017[366-412],
Angolar,foˈmĩgɐ,fuɾˈmigɐ,fo.ˈmĩ.gɐ,fuɾ.ˈmi.gɐ,formiga,ant,Bandeira2017[366-412],
Angolar,foˈmĩgɐ,fuɾˈmigɐ,fo.ˈmĩ.gɐ,fuɾ.ˈmi.gɐ,formiga,ant,Bandeira2017[366-412],
Angolar,viˈzjɐ̃,viˈziɲu,vi.ˈzj.ɐ̃,vi.ˈzi.ɲu,vizinho,neighbor,Bandeira2017[366-412],
Angolar,viˈzjɐ̃,viˈziɲu,vi.ˈzj.ɐ̃,vi.ˈzi.ɲu,vizinho,neighbor,Bandeira2017[366-412],
Angolar,viˈzjɐ̃,viˈziɲu,vi.ˈzj.ɐ̃,vi.ˈzi.ɲu,vizinho,neighbor,Bandeira2017[366-412],
Angolar,bɔˈdɔ,ˈbɔɾdɐ,bɔ.ˈdɔ,ˈbɔɾ.dɐ,borda,pier,Bandeira2017[366-412],
Angolar,bɔˈdɔ,ˈbɔɾdɐ,bɔ.ˈdɔ,bɔɾ.dɐ,borda,pier,Bandeira2017[366-412],
Angolar,ˈfɛlɐ,ˈfejɾɐ,ˈfɛ.lɐ,ˈfej.ɾɐ,feira,market,Bandeira2017[366-412],
Angolar,ˈfɛlɐ,ˈfejɾɐ,ˈfɛ.lɐ,ˈfej.ɾɐ,feira,market,Bandeira2017[366-412],
Angolar,ˈŋge:ðɐ,iˈgɾɐjʒɐ,ˈŋ.ge:.ðɐ,i.ˈgɾɐj.ʒɐ,igreja,church,Bandeira2017[366-412],
Angolar,ˈŋge:ðɐ,iˈgɾɐjʒɐ,ˈŋ.ge:.ðɐ,i.ˈgɾɐj.ʒɐ,igreja,church,Bandeira2017[366-412],
Angolar,ˈŋge:ðɐ,iˈgɾɐjʒɐ,ˈŋ.ge:.ðɐ,i.ˈgɾɐj.ʒɐ,igreja,church,Bandeira2017[366-412],
Angolar,ˈŋge:ðɐ,iˈgɾɐjʒɐ,ˈŋ.ge:.ðɐ,i.ˈgɾɐj.ʒɐ,igreja,church,Bandeira2017[366-412],
Angolar,ˈkai,ˈkazɐ,ˈkai,ˈka.zɐ,casa,house,Bandeira2017[366-412],
Angolar,ˈkai,ˈkazɐ,ˈkai,ˈka.zɐ,casa,house,Bandeira2017[366-412],
Angolar,kuˈzja,kuˈziɲɐ,ku.ˈzj.a,ku.ˈzi.ɲɐ,cozinha,kitchen,Bandeira2017[366-412],
Angolar,kuˈzja,kuˈziɲɐ,ku.ˈzj.a,ku.ˈzi.ɲɐ,cozinha,kitchen,Bandeira2017[366-412],
Angolar,kuˈzja,kuˈziɲɐ,ku.ˈzj.a,ku.ˈzi.ɲɐ,cozinha,kitchen,Bandeira2017[366-412],
Angolar,pɔˈθɔ,ˈpovu,pɔ.ˈθɔ,ˈpo.vu,povo,city,Bandeira2017[366-412],
Angolar,pɔˈθɔ,ˈpovu,pɔ.ˈθɔ,ˈpo.vu,povo,city,Bandeira2017[366-412],
Angolar,ˈpɔtɔŋ,puɾˈtɐ̃w,ˈpɔ.tɔŋ,puɾ.ˈtɐ̃w,portão,gate,Bandeira2017[366-412],
Angolar,ˈpɔtɔŋ,puɾˈtɐ̃w,ˈpɔ.tɔŋ,puɾ.ˈtɐ̃w,portão,gate,Bandeira2017[366-412],
Angolar,θɐ̃ˈðalɐ,sẽˈzalɐ,θɐ̃.ˈða.lɐ,sẽ.ˈza.lɐ,senzala,slave quarters,Bandeira2017[366-412],
Angolar,θɐ̃ˈðalɐ,sẽˈzalɐ,θɐ̃.ˈða.lɐ,sẽ.ˈza.lɐ,senzala,slave quarters,Bandeira2017[366-412],
Angolar,θɐ̃ˈðalɐ,sẽˈzalɐ,θɐ̃.ˈða.lɐ,sẽ.ˈza.lɐ,senzala,slave quarters,Bandeira2017[366-412],
Angolar,ˈθũbu,ˈʃũbu,ˈθũ.bu,ˈʃũ.bu,chumbo,lead,Bandeira2017[366-412],
Angolar,ˈθũbu,ˈʃũbu,ˈθũ.bu,ˈʃũ.bu,chumbo,lead,Bandeira2017[366-412],
Angolar,fiˈo,ˈfɾiu,fi.ˈo,ˈfɾi.u,frio,cold,Bandeira2017[366-412],
Angolar,fiˈo,ˈfɾiu,fi.ˈo,ˈfɾi.u,frio,cold,Bandeira2017[366-412],
Angolar,kɐ̃ˈvɔ,kɐɾˈvɐ̃w̃,kɐ̃.ˈvɔ,kɐɾ.ˈvɐ̃w̃,carvão,coal,Bandeira2017[366-412],
Angolar,kɐ̃ˈvɔ,kɐɾˈvɐ̃w̃,kɐ̃.ˈvɔ,kɐɾ.ˈvɐ̃w̃,carvão,coal,Bandeira2017[366-412],
Angolar,ˈmbɔsi,ˈnuvɐ̃j,ˈm.bɔ.si,ˈnu.vɐ̃j,nuvem,cloud,Bandeira2017[366-412],
Angolar,niˈɲa,ˈleɲɐ,ni.ˈɲa,ˈle.ɲɐ,lenha,wood,Bandeira2017[366-412],
Angolar,niˈɲa,ˈleɲɐ,ni.ˈɲa,ˈle.ɲɐ,lenha,wood,Bandeira2017[366-412],
Angolar,miˈõgɐ,ˈmaɾ,mi.ˈõ.gɐ,ˈmaɾ,mar,sea,Bandeira2017[366-412],
Angolar,miˈõgɐ,ˈmaɾ,mi.ˈõ.gɐ,ˈmaɾ,mar,sea,Bandeira2017[366-412],
Angolar,miˈõgɐ,ˈmaɾ,mi.ˈõ.gɐ,ˈmaɾ,mar,sea,Bandeira2017[366-412],
Angolar,ɔ̃ˈpɔ,ˈpɔ,ɔ̃.ˈpɔ,ˈpɔ,pó,dust,Bandeira2017[366-412],
Angolar,ɔ̃ˈpɔ,ˈpɔ,ɔ̃.ˈpɔ,ˈpɔ,pó,dust,Bandeira2017[366-412],
Angolar,oˈjo,ˈʁiu,o.ˈjo,ˈʁi.u,rio,river,Bandeira2017[366-412],
Angolar,oˈjo,ˈʁiu,o.ˈjo,ˈʁi.u,rio,river,Bandeira2017[366-412],
Angolar,ɔˈθɛ,ˈsɛw,ɔ.ˈθɛ,ˈsɛw,céu,sky,Bandeira2017[366-412],
Angolar,ɔˈθɛ,ˈsɛw,ɔ.ˈθɛ,ˈsɛw,céu,sky,Bandeira2017[366-412],
Angolar,ˈpiku,ˈpiku,ˈpi.ku,ˈpi.ku,pico,peak,Bandeira2017[366-412],
Angolar,ˈpiku,ˈpiku,ˈpi.ku,ˈpi.ku,pico,peak,Bandeira2017[366-412],
Angolar,laˈvwe,oɾˈvaʎu,la.ˈvw.e,oɾ.ˈva.ʎu,orvalho,dew,Bandeira2017[366-412],
Angolar,laˈvwe,oɾˈvaʎu,la.ˈvw.e,oɾ.ˈva.ʎu,orvalho,dew,Bandeira2017[366-412],
Angolar,laˈvwe,oɾˈvaʎu,la.ˈvw.e,oɾ.ˈva.ʎu,orvalho,dew,Bandeira2017[366-412],
Angolar,ˈθɔlɔ,ˈsɔl,ˈθɔ.lɔ,ˈsɔl,sol,sun,Bandeira2017[366-412],
Angolar,ˈθɔlɔ,ˈsɔl,ˈθɔ.lɔ,ˈsɔl,sol,sun,Bandeira2017[366-412],
Angolar,teˈtẽbu,ʃ.ˈtɾe.ɫɐ,te.ˈtẽ.bu,ʃ.ˈtɾe.ɫɐ,estrela,star,Bandeira2017[366-412],
Angolar,teˈtẽbu,ʃ.ˈtɾe.ɫɐ,te.ˈtẽ.bu,ʃ.ˈtɾe.ɫɐ,estrela,star,Bandeira2017[366-412],
Angolar,teˈtẽbu,ʃ.ˈtɾe.ɫɐ,te.ˈtẽ.bu,ʃ.ˈtɾe.ɫɐ,estrela,star,Bandeira2017[366-412],
Angolar,ˈθubɐ,ˈʃuvɐ,ˈθu.bɐ,ˈʃu.vɐ,chuva,rain,Bandeira2017[366-412],
Angolar,ˈθubɐ,ˈʃuvɐ,ˈθu.bɐ,ˈʃu.vɐ,chuva,rain,Bandeira2017[366-412],
Angolar,ˈt̠ʃja,ˈteʁɐ,ˈt̠ʃja,ˈte.ʁɐ,terra,earth,Bandeira2017[366-412],
Angolar,ˈt̠ʃja,ˈteʁɐ,ˈt̠ʃja,ˈte.ʁɐ,terra,earth,Bandeira2017[366-412],
Angolar,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,trovoada,thunderstorm,Bandeira2017[366-412],
Angolar,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,trovoada,thunderstorm,Bandeira2017[366-412],
Angolar,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,trovoada,thunderstorm,Bandeira2017[366-412],
Angolar,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,trovoada,thunderstorm,Bandeira2017[366-412],
Angolar,ˈvɛ̃tu,ˈvẽtu,ˈvɛ̃.tu,ˈvẽ.tu,vento,wind,Bandeira2017[366-412],
Angolar,ˈvɛ̃tu,ˈvẽtu,ˈvɛ̃.tu,ˈvẽ.tu,vento,wind,Bandeira2017[366-412],
Angolar,aˈle,ʁej,a.ˈle,ʁej,rei,king,Bandeira2017[366-412],
Angolar,doˈtolo,doˈtoɾ,do.ˈto.lo,do.ˈtoɾ,doutor,doctor,Bandeira2017[366-412],
Angolar,doˈtolo,doˈtoɾ,do.ˈto.lo,do.ˈtoɾ,doutor,doctor,Bandeira2017[366-412],
Angolar,doˈtolo,doˈtoɾ,do.ˈto.lo,do.ˈtoɾ,doutor,doctor,Bandeira2017[366-412],
Angolar,kapiˈtelu,kɐɾpĩˈtejɾu,ka.pi.ˈte.lu,kɐɾ.pĩ.ˈtej.ɾu,carpinteiro,carpenter,Bandeira2017[366-412],
Angolar,kapiˈtelu,kɐɾpĩˈtejɾu,ka.pi.ˈte.lu,kɐɾ.pĩ.ˈtej.ɾu,carpinteiro,carpenter,Bandeira2017[366-412],
Angolar,kapiˈtelu,kɐɾpĩˈtejɾu,ka.pi.ˈte.lu,kɐɾ.pĩ.ˈtej.ɾu,carpinteiro,carpenter,Bandeira2017[366-412],
Angolar,kapiˈtelu,kɐɾpĩˈtejɾu,ka.pi.ˈte.lu,kɐɾ.pĩ.ˈtej.ɾu,carpinteiro,carpenter,Bandeira2017[366-412],
Angolar,pisikaˈdo,pɨʃkɐˈdoɾ,pi.si.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,pescador,fisherman,Bandeira2017[366-412],
Angolar,pisikaˈdo,pɨʃkɐˈdoɾ,pi.si.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,pescador,fisherman,Bandeira2017[366-412],
Angolar,pisikaˈdo,pɨʃkɐˈdoɾ,pi.si.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,pescador,fisherman,Bandeira2017[366-412],
Angolar,pisikaˈdo,pɨʃkɐˈdoɾ,pi.si.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,pescador,fisherman,Bandeira2017[366-412],
Angolar,ˈlɛ̃ɲɐ,ʁɐˈiɲɐ,ˈlɛ̃.ɲɐ,ʁɐ.ˈi.ɲɐ,rainha,queen,Bandeira2017[366-412],
Angolar,ˈlɛ̃ɲɐ,ʁɐˈiɲɐ,ˈlɛ̃.ɲɐ,ʁɐ.ˈi.ɲɐ,rainha,queen,Bandeira2017[366-412],
Angolar,ˈlɛ̃ɲɐ,ʁɐˈiɲɐ,ˈlɛ̃.ɲɐ,ʁɐ.ˈi.ɲɐ,rainha,queen,Bandeira2017[366-412],
Angolar,sapaˈtelu,sɐpɐˈtejɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtej.ɾu,sapateiro,shoemaker,Bandeira2017[366-412],
Angolar,sapaˈtelu,sɐpɐˈtejɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtej.ɾu,sapateiro,shoemaker,Bandeira2017[366-412],
Angolar,sapaˈtelu,sɐpɐˈtejɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtej.ɾu,sapateiro,shoemaker,Bandeira2017[366-412],
Angolar,sapaˈtelu,sɐpɐˈtejɾu,sa.pa.ˈte.lu,sɐ.pɐ.ˈtej.ɾu,sapateiro,shoemaker,Bandeira2017[366-412],
Angolar,θɔˈdɛ,sɔlˈdadu,θɔ.ˈdɛ,sɔl.ˈda.du,soldado,soldier,Bandeira2017[366-412],
Angolar,θɔˈdɛ,sɔlˈdadu,θɔ.ˈdɛ,sɔl.ˈda.du,soldado,soldier,Bandeira2017[366-412],
Angolar,θɔˈdɛ,sɔlˈdadu,θɔ.ˈdɛ,sɔl.ˈda.du,soldado,soldier,Bandeira2017[366-412],
Angolar,biˈdɔnɐ,bizɐˈvɔ,bi.ˈdɔ.nɐ,bi.zɐ.ˈvɔ,bisavó,great-grandmother,Bandeira2017[366-412],
Angolar,biˈdɔnɐ,bizɐˈvɔ,bi.ˈdɔ.nɐ,bi.zɐ.ˈvɔ,bisavó,great-grandmother,Bandeira2017[366-412],
Angolar,biˈdɔnɐ,bizɐˈvɔ,bi.ˈdɔ.nɐ,bi.zɐ.ˈvɔ,bisavó,great-grandmother,Bandeira2017[366-412],
Angolar,biˈdɔnu,bizɐˈvo,bi.ˈdɔ.nu,bi.zɐ.ˈvo,bisavô,great-grandfather,Bandeira2017[366-412],
Angolar,biˈdɔnu,bizɐˈvo,bi.ˈdɔ.nu,bi.zɐ.ˈvo,bisavô,great-grandfather,Bandeira2017[366-412],
Angolar,biˈdɔnu,bizɐˈvo,bi.ˈdɔ.nu,bi.zɐ.ˈvo,bisavô,great-grandfather,Bandeira2017[366-412],
Angolar,kuˈɲadɐ,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,cunhada,sister-in-law,Bandeira2017[366-412],
Angolar,kuˈɲadɐ,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,cunhada,sister-in-law,Bandeira2017[366-412],
Angolar,kuˈɲadɐ,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,cunhada,sister-in-law,Bandeira2017[366-412],
Angolar,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,cunhado,brother-in-law,Bandeira2017[366-412],
Angolar,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,cunhado,brother-in-law,Bandeira2017[366-412],
Angolar,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,cunhado,brother-in-law,Bandeira2017[366-412],
Angolar,maˈma,mɐˈmɐ̃j,ma.ˈma,mɐ.ˈmɐ̃j,mãe,mother,Bandeira2017[366-412],
Angolar,maˈma,mɐˈmɐ̃j,ma.ˈma,mɐ.ˈmɐ̃j,mãe,mother,Bandeira2017[366-412],
Angolar,ˈmanɐ,iɾˈmɐ̃,ˈma.nɐ,iɾ.ˈmɐ̃,irmã,sister,Bandeira2017[366-412],
Angolar,ˈmanɐ,iɾˈmɐ̃,ˈma.nɐ,iɾ.ˈmɐ̃,irmã,sister,Bandeira2017[366-412],
Angolar,ˈmanu,iɾˈmɐ̃w,ˈma.nu,iɾ.ˈmɐ̃w,irmão,brother,Bandeira2017[366-412],
Angolar,ˈmanu,iɾˈmɐ̃w,ˈma.nu,iɾ.ˈmɐ̃w,irmão,brother,Bandeira2017[366-412],
Angolar,ɔˈmɛ,ˈomɐ̃j,ɔ.ˈmɛ,ˈo.mɐ̃j,homem,husband,Bandeira2017[366-412],
Angolar,ɔˈmɛ,ˈomɐ̃j,ɔ.ˈmɛ,ˈo.mɐ̃j,homem,husband,Bandeira2017[366-412],
Angolar,mẽˈgai,ʃˈpozɐ,mẽ.ˈgai,ʃ.ˈpo.zɐ,esposa,wife,Bandeira2017[366-412],
Angolar,ˈtata,paj,ˈta.ta,paj,pai,father,Bandeira2017[366-412],
Angolar,ˈtata,paj,ˈta.ta,paj,pai,father,Bandeira2017[366-412],
Angolar,ˈpimu,ˈpɾimu,ˈpi.mu,ˈpɾi.mu,primo,cousin,Bandeira2017[366-412],
Angolar,ˈpimu,ˈpɾimu,ˈpi.mu,ˈpɾi.mu,primo,cousin,Bandeira2017[366-412],
Angolar,ˈt̠ʃio,ˈtʃiu,ˈt̠ʃi.o,ˈtʃi.u,tio,uncle,Bandeira2017[366-412],
Angolar,ˈt̠ʃio,ˈtʃiu,ˈt̠ʃi.o,ˈtʃi.u,tio,uncle,Bandeira2017[366-412],
Angolar,ˈvjuvɐ,viˈuvɐ,ˈvju.vɐ,vi.ˈu.vɐ,viúva,widow,Bandeira2017[366-412],
Angolar,ˈvjuvɐ,viˈuvɐ,ˈvju.vɐ,vi.ˈu.vɐ,viúva,widow,Bandeira2017[366-412],
Angolar,ˈvjuvɐ,viˈuvɐ,ˈvju.vɐ,vi.ˈu.vɐ,viúva,widow,Bandeira2017[366-412],
Angolar,aˈmi,ˈew,a.ˈmi,ˈew,eu,i,Bandeira2017[366-412],
Angolar,ˈele,ˈeli,ˈe.le,ˈe.li,ele,he/she,Bandeira2017[366-412],
Angolar,ˈele,ˈeli,ˈe.le,ˈe.li,ele,he/she,Bandeira2017[366-412],
Angolar,ˈɛnɛ,ˈeɫɨʃ,ˈɛ.nɛ,ˈe.ɫɨʃ,eles,they,Bandeira2017[366-412],
Angolar,ˈɛnɛ,ˈeɫɨʃ,ˈɛ.nɛ,ˈe.ɫɨʃ,eles,they,Bandeira2017[366-412],
Angolar,ˈku,kõ,ˈku,kõ,com,with,Bandeira2017[366-412],
Angolar,ˈθɛpɛ,ˈsẽpɾɨ,ˈθɛ.pɛ,ˈsẽ.pɾɨ,sempre,always,Bandeira2017[366-412],
Angolar,ˈθɛpɛ,ˈsẽpɾɨ,ˈθɛ.pɛ,ˈsẽ.pɾɨ,sempre,always,Bandeira2017[366-412],
Angolar,ˈθũ,sɨˈɲoɾ,ˈθũ,sɨˈ.ɲoɾ,senhor,lord,Bandeira2017[366-412],
Angolar,ˈθũ,sɨˈɲoɾ,ˈθũ,sɨˈ.ɲoɾ,senhor,lord,Bandeira2017[366-412],
Angolar,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,doido,crazy,Bandeira2017[366-412],
Angolar,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,doido,crazy,Bandeira2017[366-412],
Angolar,ˈfwe,feju,ˈfwe,fej.u,feio,ugly,Bandeira2017[366-412],
Angolar,ˈfwe,feju,ˈfwe,fej.u,feio,ugly,Bandeira2017[366-412],
Angolar,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,fraco,weak,Bandeira2017[366-412],
Angolar,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,fraco,weak,Bandeira2017[366-412],
Angolar,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,fundo,bottom,Bandeira2017[366-412],
Angolar,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,fundo,bottom,Bandeira2017[366-412],
Angolar,ˈgagu,ˈgagu,ˈga.gu,ˈga.gu,gago,stutterer,Bandeira2017[366-412],
Angolar,ˈgagu,ˈgagu,ˈga.gu,ˈga.gu,gago,stutterer,Bandeira2017[366-412],
Angolar,ˈgodo,ˈɡoɾdu,ˈgo.do,ˈɡoɾ.du,gordo,fat,Bandeira2017[366-412],
Angolar,ˈgodo,ˈɡoɾdu,ˈgo.do,ˈɡoɾ.du,gordo,fat,Bandeira2017[366-412],
Angolar,ˈgwali,iˈgwaɫ,ˈgwa.li,i.ˈgwaɫ,igual,equal,Bandeira2017[366-412],
Angolar,ˈgwali,iˈgwaɫ,ˈgwa.li,i.ˈgwaɫ,igual,equal,Bandeira2017[366-412],
Angolar,kaˈĩ,ɐvɐˈɾẽtu,ka.ˈĩ,ɐ.vɐ.ˈɾẽ.tu,avarento,miser,Bandeira2017[366-412],
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kul.ˈpa.du,culpado,guilty,Bandeira2017[366-412],
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kulˈpadu,culpado,guilty,Bandeira2017[366-412],
Angolar,kuˈpadu,kulˈpadu,ku.ˈpa.du,kulˈpadu,culpado,guilty,Bandeira2017[366-412],
Angolar,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,curto,short,Bandeira2017[366-412],
Angolar,ˈkutu,ˈkuɾtu,ˈku.tu,ˈkuɾ.tu,curto,short,Bandeira2017[366-412],
Angolar,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,cru,raw,Bandeira2017[366-412],
Angolar,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,cru,raw,Bandeira2017[366-412],
Angolar,ˈfɛku,ˈfɾeʃku,ˈfɛ.ku,ˈfɾeʃ.ku,fresco,fresh,Bandeira2017[366-412],
Angolar,ˈfɛku,ˈfɾeʃku,ˈfɛ.ku,ˈfɾeʃ.ku,fresco,fresh,Bandeira2017[366-412],
Angolar,sisiˈma,ʃˈkuɾu,si.si.ˈma,ʃ.ˈku.ɾu,escuro,dark,Bandeira2017[366-412],
Angolar,sisiˈma,ʃˈkuɾu,si.si.ˈma,ʃ.ˈku.ɾu,escuro,dark,Bandeira2017[366-412],
Angolar,sisiˈma,ʃˈkuɾu,si.si.ˈma,ʃ.ˈku.ɾu,escuro,dark,Bandeira2017[366-412],
Angolar,ˈmɐ̃gu,ˈmagɾu,ˈmɐ̃.gu,ˈma.gɾu,magro,thin,Bandeira2017[366-412],
Angolar,ˈmɐ̃gu,ˈmagɾu,ˈmɐ̃.gu,ˈma.gɾu,magro,thin,Bandeira2017[366-412],
Angolar,ˈmɐ̃θu,ˈmɐ̃su,ˈmɐ̃.θu,ˈmɐ̃.su,manso,meek,Bandeira2017[366-412],
Angolar,ˈmɐ̃θu,ˈmɐ̃su,ˈmɐ̃.θu,ˈmɐ̃.su,manso,meek,Bandeira2017[366-412],
Angolar,ˈθɛgu,ˈsɛɡu,ˈθɛ.gu,ˈsɛ.ɡu,cego,blind,Bandeira2017[366-412],
Angolar,ˈθɛgu,ˈsɛɡu,ˈθɛ.gu,sɛ.ɡu,cego,blind,Bandeira2017[366-412],
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,ciumento,jealous,Bandeira2017[366-412],
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,ciumento,jealous,Bandeira2017[366-412],
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,ciumento,jealous,Bandeira2017[366-412],
Angolar,ˈsimi,siuˈmẽtu,ˈsi.mi,si.u.ˈmẽ.tu,ciumento,jealous,Bandeira2017[366-412],
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,esperto,clever,Bandeira2017[366-412],
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,esperto,clever,Bandeira2017[366-412],
Angolar,θuˈpɛtu,ʃˈpeɾtu,θu.ˈpɛ.tu,ʃ.ˈpeɾ.tu,esperto,clever,Bandeira2017[366-412],
Angolar,ˈvɛ,ˈveʎu,ˈvɛ,ˈve.ʎu,velho,old,Bandeira2017[366-412],
Angolar,ˈvɛ,ˈveʎu,ˈvɛ,ˈve.ʎu,velho,old,Bandeira2017[366-412],
Angolar,ˈðɛdu,ɐˈzedu,ˈðɛ.du,ɐ.ˈze.du,azedo,sour,Bandeira2017[366-412],
Angolar,ˈðɛdu,ɐˈzedu,ˈðɛ.du,ɐ.ˈze.du,azedo,sour,Bandeira2017[366-412],
Angolar,ˈðɛdu,ɐˈzedu,ˈðɛ.du,ɐ.ˈze.du,azedo,sour,Bandeira2017[366-412],
Angolar,ˈðudɐ,pɨˈsoɐ,ˈðu.dɐ,pɨ.ˈso.ɐ,pessoa,person,Bandeira2017[366-412],
Angolar,ˈðudɐ,pɨˈsoɐ,ˈðu.dɐ,pɨ.ˈso.ɐ,pessoa,person,Bandeira2017[366-412],
