Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceSyllabl,TargetSyl,PositionSource,Position Target,Process,TargetOrthography,Translation,Reference,Notes
Kannur,naɾis,nɐɾiʒ,na'ɾis,nɐˈɾiʒ,ɾis,ɾiʒ,2,2,,nariz,nose,Clements2012[37-41],
Kannur,na,nɐ̃w,na,ˈnɐ̃w,na,ˈnɐ̃w,1,1,,não,not,Clements2012[37-41],
Kannur,nu,nɐ̃w,nu,ˈnɐ̃w,nu,ˈnɐ̃w,1,1,,não,not,Clements2012[37-41],
Kannur,ʋæli,veʎu,ʋæ'li,ˈveʎu,ʋæ,ve,1,1,,velho,old,Clements2012[37-41],
Kannur,ʋæli,veʎu,ʋæ'li,ˈveʎu,li,ʎu,2,2,,velho,old,Clements2012[37-41],
Kannur,ʋeliz,vɨʎisɨ,ʋe'liz,vɨˈʎi'sɨ,ʋe,vɨ,1,1,,velhice,old age,Clements2012[37-41],
Kannur,ʋeliz,vɨʎisɨ,ʋe'liz,vɨˈʎi'sɨ,,ʎi,,2,,velhice,old age,Clements2012[37-41],
Kannur,ʋeliz,vɨʎisɨ,ʋe'liz,vɨˈʎi'sɨ,liz,sɨ,2,3,,velhice,old age,Clements2012[37-41],
Kannur,uŋa,ũ ,u'ŋa,ũ ,u,,1,,,um,one,Clements2012[37-41],
Kannur,uŋa,ũ ,u'ŋa,ũ ,ŋa,ũ ,2,1,,um,one,Clements2012[37-41],
Kannur,dusɾɛ,otɾu,dus'ɾɛ,ˈotɾu,dus,o,1,1,,outro,other,Clements2012[37-41],
Kannur,dusɾɛ,otɾu,dus'ɾɛ,ˈotɾu,ɾɛ,tɾu,2,2,,outro,other,Clements2012[37-41],
Kannur,otɾə,otɾu,o'tɾə,ˈotɾu,o,o,1,1,,outro,other,Clements2012[37-41],
Kannur,otɾə,otɾu,o'tɾə,ˈotɾu,tɾə,tɾu,2,2,,outro,other,Clements2012[37-41],
Kannur,peso,pɨsoɐ ,pe'so,pɨˈso'ɐ ,Pe,pɨ,1,1,,pessoa,person,Clements2012[37-41],
Kannur,peso,pɨsoɐ ,pe'so,pɨˈso'ɐ ,So,Só,2,2,,pessoa,person,Clements2012[37-41],
Kannur,peso,pɨsoɐ ,pe'so,pɨˈso'ɐ ,pe'so,ɐ ,3,3,,pessoa,person,Clements2012[37-41],
Kannur,bɾinkə,bɾĩkaɾ,bɾin'kə,bɾĩˈkaɾ,bɾin'kə,bɾĩ.ˈkaɾ,1,1,,brincar,play,Clements2012[37-41],
Kannur,bɾinkə,bɾĩkaɾ,bɾin'kə,bɾĩˈkaɾ,bɾin'kə,bɾĩ.ˈkaɾ,2,2,,brincar,play,Clements2012[37-41],
Kannur,pwisɛ,puʃaɾ,pwi'sɛ,puˈʃaɾ,pwi'sɛ,pu.ˈʃaɾ,1,1,,puxar,pull,Clements2012[37-41],
Kannur,pwisɛ,puʃaɾ,pwi'sɛ,puˈʃaɾ,pwi'sɛ,pu.ˈʃaɾ,2,2,,puxar,pull,Clements2012[37-41],
Kannur,puʃɛ,ẽpuʁaɾ,pu'ʃɛ,ẽ'puˈʁaɾ,pu,ẽ,1,1,,empurrar,push,Clements2012[37-41],not cognates. May come from english “push”
Kannur,puʃɛ,ẽpuʁaɾ,pu'ʃɛ,ẽ'puˈʁaɾ,ʃɛ,pu,2,2,,empurrar,push,Clements2012[37-41],
Kannur,puʃɛ,ẽpuʁaɾ,pu'ʃɛ,ẽ'puˈʁaɾ,,ʁaɾ,,3,,empurrar,push,Clements2012[37-41],
Kannur,t̠ʃuʋə,ʃuvɐ,t̠ʃu'ʋə,ˈʃuvɐ,t̠ʃu,ʃu,1,1,,chuva,rain,Clements2012[37-41],
Kannur,t̠ʃuʋə,ʃuvɐ,t̠ʃu'ʋə,ˈʃuvɐ,ʋə,vɐ,2,2,,chuva,rain,Clements2012[37-41],
Kannur,bɾəmɛl,vɨɾmɐjʎu,bɾə'mɛl,vɨɾˈmɐj'ʎu,bɾə,vɨɾ,1,1,,vermelho,red,Clements2012[37-41],
Kannur,bɾəmɛl,vɨɾmɐjʎu,bɾə'mɛl,vɨɾˈmɐj'ʎu,,mɐj,,2,,vermelho,red,Clements2012[37-41],
Kannur,bɾəmɛl,vɨɾmɐjʎu,bɾə'mɛl,vɨɾˈmɐj'ʎu,mɛl,ʎu,2,3,,vermelho,red,Clements2012[37-41],
Kannur,d̠ʒustə,ʒuʃtu,d̠ʒus'tə,ˈʒuʃ'tu,d̠ʒus,ʒuʃ',1,1,,justo,correct,Clements2012[37-41],
Kannur,d̠ʒustə,ʒuʃtu,d̠ʒus'tə,ˈʒuʃ'tu,tə,tu,2,2,,justo,correct,Clements2012[37-41],
Kannur,ɾightside,à diɾɐjtɐ,ɾight'side,à' diˈɾɐj'tɐ,ɾight,à,1,1,,à direita,rightside,Clements2012[37-41],English origin
Kannur,ɾightside,à diɾɐjtɐ,ɾight'side,à' diˈɾɐj'tɐ,side,di,2,1,,à direita,rightside,Clements2012[37-41],English origin
Kannur,ɾightside,à diɾɐjtɐ,ɾight'side,à' diˈɾɐj'tɐ,,ɾɐj,,2,,à direita,rightside,Clements2012[37-41],English origin
Kannur,ɾightside,à diɾɐjtɐ,ɾight'side,à' diˈɾɐj'tɐ,,tɐ,,3,,à direita,rightside,Clements2012[37-41],English origin
Kannur,ɾivəɾ,ʁibɐjɾu,ɾi'vəɾ,ʁiˈbɐj'ɾu,ɾi,ʁi,1,1,,ribeiro,river,Clements2012[37-41],English origin
Kannur,ɾivəɾ,ʁibɐjɾu,ɾi'vəɾ,ʁiˈbɐj'ɾu,vəɾ,bɐj,2,2,,ribeiro,river,Clements2012[37-41],English origin
Kannur,ɾivəɾ,ʁibɐjɾu,ɾi'vəɾ,ʁiˈbɐj'ɾu,,ɾu,,3,,ribeiro,river,Clements2012[37-41],English origin
Kannur,kamiɲə,kɐmiɲu,ka'mi'ɲə,kɐˈmi'ɲu,ka,kɐ,1,1,,caminho,road,Clements2012[37-41],
Kannur,kamiɲə,kɐmiɲu,ka'mi'ɲə,kɐˈmi'ɲu,mi,mi,2,2,,caminho,road,Clements2012[37-41],
Kannur,kamiɲə,kɐmiɲu,ka'mi'ɲə,kɐˈmi'ɲu,ɲə,ɲu,3,3,,caminho,road,Clements2012[37-41],
Kannur,ɾoot,ʁɐiʃ ,ɾoot,ʁɐˈiʃ ,ɾoot,ʁɐ,1,1,,raiz,root,Clements2012[37-41],English origin
Kannur,ɾoot,ʁɐiʃ ,ɾoot,ʁɐˈiʃ ,,iʃ ,2,2,,raiz,root,Clements2012[37-41],English origin
Kannur,kɔɾdə,kɔɾdɐ,kɔɾ'də,ˈkɔɾdɐ,kɔɾ,kɔɾ,1,1,,corda,rope,Clements2012[37-41],
Kannur,kɔɾdə,kɔɾdɐ,kɔɾ'də,ˈkɔɾdɐ,də,dɐ,2,2,,corda,rope,Clements2012[37-41],
Kannur,apodɾə,podɾɨ ,a'po'dɾə,ˈpodɾɨ ,a,po,1,1,,podre,rotten,Clements2012[37-41],
Kannur,apodɾə,podɾɨ ,a'po'dɾə,ˈpodɾɨ ,po,,2,,,podre,rotten,Clements2012[37-41],
Kannur,apodɾə,podɾɨ ,a'po'dɾə,ˈpodɾɨ ,dɾə,dɾɨ ,3,2,,podre,rotten,Clements2012[37-41],
Kannur,podɾid,podɾɨ ,po'dɾi'd,ˈpodɾɨ ,po,po. ,1,1,,podre,rotten,Clements2012[37-41],
Kannur,podɾid,podɾɨ ,po'dɾi'd,ˈpodɾɨ ,dɾi,,2,,,podre,rotten,Clements2012[37-41],
Kannur,podɾid,podɾɨ ,po'dɾi'd,ˈpodɾɨ ,d,dɾɨ ,3,2,,podre,rotten,Clements2012[37-41],
Kannur,ɾɛdondə,ʁɨdõdu,ɾɛ'don'də,ʁɨˈdõ'du,ɾɛ,ʁɨ,1,1,,redondo,round,Clements2012[37-41],
Kannur,ɾɛdondə,ʁɨdõdu,ɾɛ'don'də,ʁɨˈdõ'du,don,dõ,2,2,,redondo,round,Clements2012[37-41],
Kannur,ɾɛdondə,ʁɨdõdu,ɾɛ'don'də,ʁɨˈdõ'du,də,du,3,3,,redondo,round,Clements2012[37-41],
Kannur,ɾub,ʃfɾɨgaɾ,ɾub,ʃ'fɾɨˈgaɾ,ɾub,ʃ,1,1,,esfregar,rub,Clements2012[37-41],English origin
Kannur,ɾub,ʃfɾɨgaɾ,ɾub,ʃ'fɾɨˈgaɾ,,fɾɨ,,2,,esfregar,rub,Clements2012[37-41],English origin
Kannur,ɾub,ʃfɾɨgaɾ,ɾub,ʃ'fɾɨˈgaɾ,,gaɾ,,3,,esfregar,rub,Clements2012[37-41],English origin
Kannur,sal,sal,sal,ˈsal,sal,sal,1,1,,sal,salt,Clements2012[37-41],
Kannur,baʀə,ɐɾɐjɐ / baʁu ,ba'ʀə,ɐˈɾɐjɐ / ba'ʁu ,ba,ba,1,1,,areia,sand,Clements2012[37-41],ba'ʁu was used for comparison
Kannur,baʀə,ɐɾɐjɐ / baʁu ,ba'ʀə,ɐˈɾɐjɐ / ba'ʁu ,ʀə,ʁu ,2,2,,areia,sand,Clements2012[37-41],ba'ʁu was used for comparison
Kannur,fala,fɐlaɾ,fa'la,fɐˈlaɾ,fa,fɐ,1,1,,falar,say,Clements2012[37-41],
Kannur,fala,fɐlaɾ,fa'la,fɐˈlaɾ,la,laɾ,2,2,,falar,say,Clements2012[37-41],
Kannur,ɾaɲæ,aʁɐɲaɾ,ɾa'ɲæ,a'ʁɐˈɲaɾ,ɾa,a,1,1,,arranhar,scratch,Clements2012[37-41],
Kannur,ɾaɲæ,aʁɐɲaɾ,ɾa'ɲæ,a'ʁɐˈɲaɾ,,ʁɐ,,2,,arranhar,scratch,Clements2012[37-41],
Kannur,ɾaɲæ,aʁɐɲaɾ,ɾa'ɲæ,a'ʁɐˈɲaɾ,ɲæ,ɲaɾ,2,3,,arranhar,scratch,Clements2012[37-41],
Kannur,ɾaspɛ,ʁɐʃpaɾ,ɾas'pɛ,ʁɐʃˈpaɾ,ɾas,ʁɐʃ,1,1,,raspar,scratch,Clements2012[37-41],
Kannur,ɾaspɛ,ʁɐʃpaɾ,ɾas'pɛ,ʁɐʃˈpaɾ,pɛ,paɾ,2,2,,raspar,scratch,Clements2012[37-41],
Kannur,maɾə,maɾ,ma'ɾə,ˈmaɾ,ma,,1,-,,mar,sea,Clements2012[37-41],
Kannur,maɾə,maɾ,ma'ɾə,ˈmaɾ,ɾə,ˈmaɾ,2,1,,mar,sea,Clements2012[37-41],
Kannur,paɾsɛ,pɐɾɨseɾ,paɾ'sɛ,pɐ'ɾɨˈseɾ,paɾ,pɐ,1,1,,parecer,see,Clements2012[37-41],
Kannur,paɾsɛ,pɐɾɨseɾ,paɾ'sɛ,pɐ'ɾɨˈseɾ,,ɾɨ,,2,,parecer,see,Clements2012[37-41],
Kannur,paɾsɛ,pɐɾɨseɾ,paɾ'sɛ,pɐ'ɾɨˈseɾ,sɛ,seɾ,2,3,,parecer,see,Clements2012[37-41],
Kannur,fɾujtɛ,fɾutɐ,fɾuj'tɛ,ˈfɾutɐ,fɾuj,fɾu,1,1,,fruta,seed,Clements2012[37-41],
Kannur,fɾujtɛ,fɾutɐ,fɾuj'tɛ,ˈfɾutɐ,tɛ,tɐ,2,2,,fruta,seed,Clements2012[37-41],
Kannur,kuze,kuzeɾ,ku'ze,kuˈzeɾ,ku,ku,1,1,,coser,sew,Clements2012[37-41],
Kannur,kuze,kuzeɾ,ku'ze,kuˈzeɾ,ze,zeɾ,2,2,,coser,sew,Clements2012[37-41],
Kannur,agud,ɐgudu ,a'gud,ɐˈgudu ,a,ɐ,1,1,,agudo,sharp,Clements2012[37-41],
Kannur,agud,ɐgudu ,a'gud,ɐˈgudu ,,gu , ,2,,agudo,sharp,Clements2012[37-41],
Kannur,agud,ɐgudu ,a'gud,ɐˈgudu ,gud,du ,2,3,,agudo,sharp,Clements2012[37-41],
Kannur,kuɾtə,kuɾtu,kuɾ'tə,ˈkuɾtu,kuɾ,kuɾ,1,1,,curto,short,Clements2012[37-41],
Kannur,kuɾtə,kuɾtu,kuɾ'tə,ˈkuɾtu,tə,tu,2,2,,curto,short,Clements2012[37-41],
Kannur,kantɛ,kɐ̃taɾ,kan'tɛ,kɐ̃ˈtaɾ,kan,kɐ̃,1,1,,cantar,sing,Clements2012[37-41],
Kannur,kantɛ,kɐ̃taɾ,kan'tɛ,kɐ̃ˈtaɾ,tɛ,taɾ,2,2,,cantar,sing,Clements2012[37-41],
Kannur,santɛ,sẽtaɾ,san'tɛ,sẽˈtaɾ,san,sẽ,1,1,,sentar,sit,Clements2012[37-41],
Kannur,santɛ,sẽtaɾ,san'tɛ,sẽˈtaɾ,tɛ,taɾ,2,2,,sentar,sit,Clements2012[37-41],
Kannur,pæli,peɫɨ,pæ'li,ˈpeɫɨ,pæ,Pe,1,1,,pele,skin,Clements2012[37-41],
Kannur,pæli,peɫɨ,pæ'li,ˈpeɫɨ,li,ɫɨ,2,2,,pele,skin,Clements2012[37-41],
Kannur,heaven,sɛw ,he'aven,ˈsɛw ,he,sɛw ,1,1,,céu,sky,Clements2012[37-41],English origin
Kannur,heaven,sɛw ,he'aven,ˈsɛw ,aven,,2,,,céu,sky,Clements2012[37-41],English origin
Kannur,dɾumi,duɾmiɾ,dɾu'mi,duɾˈmiɾ,dɾu,duɾ,1,1,,dormir,sleep,Clements2012[37-41],
Kannur,dɾumi,duɾmiɾ,dɾu'mi,duɾˈmiɾ,mi,miɾ,2,2,,dormir,sleep,Clements2012[37-41],
Kannur,piken,pɨkenu,pi'ken,pɨˈke'nu,pi,pɨ,1,1,,pequeno,small,Clements2012[37-41],
Kannur,piken,pɨkenu,pi'ken,pɨˈke'nu,,ke,,2,,pequeno,small,Clements2012[37-41],
Kannur,piken,pɨkenu,pi'ken,pɨˈke'nu,ken,nu,2,3,,pequeno,small,Clements2012[37-41],
Kannur,t̠ʃeɾə,ʃɐjɾaɾ,t̠ʃe'ɾə,ʃɐjˈɾaɾ,t̠ʃe,ʃɐj,1,1,,cheirar,smell,Clements2012[37-41],
Kannur,t̠ʃeɾə,ʃɐjɾaɾ,t̠ʃe'ɾə,ʃɐjˈɾaɾ,ɾə,ɾaɾ,2,2,,cheirar,smell,Clements2012[37-41],
Kannur,fumə,fumu,fu'mə,ˈfumu,fu,fu,1,1,,fumo,smoke,Clements2012[37-41],
Kannur,fumə,fumu,fu'mə,ˈfumu,mə,mu,2,2,,fumo,smoke,Clements2012[37-41],
Kannur,kɔbɾə,kɔbɾɐ,kɔ'bɾə,ˈkɔbɾɐ,kɔ,kɔ,1,1,,cobra,snake,Clements2012[37-41],
Kannur,kɔbɾə,kɔbɾɐ,kɔ'bɾə,ˈkɔbɾɐ,bɾə,bɾɐ,2,2,,cobra,snake,Clements2012[37-41],
Kannur,ajs,nevɨ,ajs,ˈnevɨ,ajs,ne,,,,neve,snow,Clements2012[37-41],English or Dutch origin
Kannur,ajs,nevɨ,ajs,ˈnevɨ,,vɨ,,,,neve,snow,Clements2012[37-41],English or Dutch origin
Kannur,kuspi,kuʃpiɾ,kus'pi,kuʃˈpiɾ,kus,kuʃ,1,1,,cuspir,spit,Clements2012[37-41],
Kannur,kuspi,kuʃpiɾ,kus'pi,kuʃˈpiɾ,pi,piɾ,2,2,,cuspir,spit,Clements2012[37-41],
Kannur,abɾi,ɐbɾiɾ ,a'bɾi,ɐˈbɾiɾ ,a,ɐ,1,1,,abrir,split,Clements2012[37-41],
Kannur,abɾi,ɐbɾiɾ ,a'bɾi,ɐˈbɾiɾ ,bɾi,bɾiɾ ,2,2,,abrir,split,Clements2012[37-41],
Kannur,piɲɛ,ɐpɨɾtaɾ,pi'ɲɛ,ɐ'pɨɾˈtaɾ,pi,ɐ,1,1,,apertar,squeeze,Clements2012[37-41],
Kannur,piɲɛ,ɐpɨɾtaɾ,pi'ɲɛ,ɐ'pɨɾˈtaɾ,ɲɛ,pɨɾ,2,2,,apertar,squeeze,Clements2012[37-41],
Kannur,piɲɛ,ɐpɨɾtaɾ,pi'ɲɛ,ɐ'pɨɾˈtaɾ,,taɾ,,3,,apertar,squeeze,Clements2012[37-41],
Kannur,t̠ʃut̠ʃɛ,pɨɾfuɾaɾ,t̠ʃu't̠ʃɛ,pɨɾ'fuˈɾaɾ,t̠ʃu,pɨɾ,1,1,,furar,pierce,Clements2012[37-41],
Kannur,t̠ʃut̠ʃɛ,pɨɾfuɾaɾ,t̠ʃu't̠ʃɛ,pɨɾ'fuˈɾaɾ,t̠ʃɛ,fu,2,2,,furar,pierce,Clements2012[37-41],
Kannur,t̠ʃut̠ʃɛ,pɨɾfuɾaɾ,t̠ʃu't̠ʃɛ,pɨɾ'fuˈɾaɾ,,ɾaɾ,,3,,furar,pierce,Clements2012[37-41],
Kannur,impɛ,ɐ̃j pɛ,im'pɛ,ɐ̃j ˈpɛ,im,ɐ̃j,1,1,,estar em pé,stand,Clements2012[37-41],
Kannur,impɛ,ɐ̃j pɛ,im'pɛ,ɐ̃j ˈpɛ,pɛ,pɛ,2,2,,estar em pé,stand,Clements2012[37-41],
Kannur,igɾi,iɾgeɾ,ig'ɾi,iɾˈgeɾ,ig,iɾ,1,1,,erguer,stand,Clements2012[37-41],
Kannur,igɾi,iɾgeɾ,ig'ɾi,iɾˈgeɾ,ɾi,geɾ,2,2,,erguer,stand,Clements2012[37-41],
Kannur,ɪstɾɛlə,ʃtɾeɫɐ ,ɪs'tɾɛ'lə,ʃˈtɾe'ɫɐ ,ɪs,ʃ,1,1,,estrela,star,Clements2012[37-41],
Kannur,ɪstɾɛlə,ʃtɾeɫɐ ,ɪs'tɾɛ'lə,ʃˈtɾe'ɫɐ ,tɾɛ,tɾe,2,2,,estrela,star,Clements2012[37-41],
Kannur,ɪstɾɛlə,ʃtɾeɫɐ ,ɪs'tɾɛ'lə,ʃˈtɾe'ɫɐ ,lə,ɫɐ,3,3,,estrela,star,Clements2012[37-41],
Kannur,kanə,kɐnɐ,ka'nə,ˈkɐnɐ,ka,kɐ,1,1,,cana,stick,Clements2012[37-41],
Kannur,kanə,kɐnɐ,ka'nə,ˈkɐnɐ,nə,nɐ,2,2,,cana,stick,Clements2012[37-41],
Kannur,pædɾə,pedɾɐ,pæ'dɾə,ˈpedɾɐ,pæ,Pe,1,1,,pedra,stone,Clements2012[37-41],
Kannur,pædɾə,pedɾɐ,pæ'dɾə,ˈpedɾɐ,dɾə,dɾɐ,2,2,,pedra,stone,Clements2012[37-41],
Kannur,dɾɛtə,diɾɐjtu ,dɾɛ'tə,diˈɾɐj'tu ,dɾɛ,di,1,1,,direito,straight,Clements2012[37-41],
Kannur,dɾɛtə,diɾɐjtu ,dɾɛ'tə,diˈɾɐj'tu ,,ɾɐj,,2,,direito,straight,Clements2012[37-41],
Kannur,dɾɛtə,diɾɐjtu ,dɾɛ'tə,diˈɾɐj'tu ,tə,tu ,2,3,,direito,straight,Clements2012[37-41],
Kannur,t̠ʃupɛ,ʃupaɾ,t̠ʃu'pɛ,ʃuˈpaɾ,t̠ʃu,ʃu,1,1,,chupar,suck,Clements2012[37-41],
Kannur,t̠ʃupɛ,ʃupaɾ,t̠ʃu'pɛ,ʃuˈpaɾ,pɛ,paɾ,2,2,,chupar,suck,Clements2012[37-41],
Kannur,sɔl,sɔl,sɔl,sɔl,sɔl,ˈsɔl,1,1,,sol,sun,Clements2012[37-41],
Kannur,int̠ʃə,ĩʃaɾ,in't̠ʃə,ĩˈʃaɾ,in,ĩ,1,1,,inchar,swell,Clements2012[37-41],
Kannur,int̠ʃə,ĩʃaɾ,in't̠ʃə,ĩˈʃaɾ,t̠ʃə,ʃaɾ,2,2,,inchar,swell,Clements2012[37-41],
Kannur,ɾabə,ʁabu,ɾa'bə,ˈʁabu,ɾa,ʁa,1,1,,rabo,tail,Clements2012[37-41],
Kannur,ɾabə,ʁabu,ɾa'bə,ˈʁabu,bə,bu,2,2,,rabo,tail,Clements2012[37-41],
Kannur,akəl,ɐkiɫu,a'kəl, ɐˈki'ɫu,a,ɐ,1,1,,aquilo,that,Clements2012[37-41],
Kannur,akəl,ɐkiɫu,a'kəl, ɐˈki'ɫu,-,ki,,2,,aquilo,that,Clements2012[37-41],
Kannur,akəl,ɐkiɫu,a'kəl, ɐˈki'ɫu,a'kəl,ɫu,2,3,,aquilo,that,Clements2012[37-41],
Kannur,ali,ɐɫi,a'li,ɐˈɫi,a,ɐ,1,1,,ali,there,Clements2012[37-41],
Kannur,ali,ɐɫi,a'li,ɐˈɫi,li,ɫi,2,2,,ali,there,Clements2012[37-41],
Kannur,olot,eɫɨʃ,o'lot,ˈeɫɨʃ,o,e,1,1,,eles,they,Clements2012[37-41],
Kannur,olot,eɫɨʃ,o'lot,ˈeɫɨʃ,lot,ɫɨʃ,2,2,,eles,they,Clements2012[37-41],
Kannur,gɾosə,gɾosu,gɾo'sə,ˈgɾosu,gɾo,gɾo,1,1,,grosso,thick,Clements2012[37-41],
Kannur,gɾosə,gɾosu,gɾo'sə,ˈgɾosu,sə,su,2,2,,grosso,thick,Clements2012[37-41],
Kannur,finə,finu,fi'nə,ˈfinu,fi,fi,1,1,,fino,thin,Clements2012[37-41],
Kannur,finə,finu,fi'nə,ˈfinu,nə,nu,2,2,,fino,thin,Clements2012[37-41],
Kannur,lembɾa,lẽbɾaɾ,lem'bɾa,lẽˈbɾaɾ,lem,lẽ,1,1,,lembrar,think,Clements2012[37-41],
Kannur,lembɾa,lẽbɾaɾ,lem'bɾa,lẽˈbɾaɾ,bɾa,bɾaɾ,2,2,,lembrar,think,Clements2012[37-41],
Kannur,isti,eʃtɨ,is'ti,ˈeʃtɨ,is,eʃ,1,1,,este,this,Clements2012[37-41],
Kannur,isti,eʃtɨ,is'ti,ˈeʃtɨ,ti,tɨ,2,2,,este,this,Clements2012[37-41],
Kannur,bosə,vɔʃ,bo'sə,ˈvɔʃ,bo,,1,,,vós,thou,Clements2012[37-41],
Kannur,bosə,vɔʃ,bo'sə,ˈvɔʃ,sə,ˈvɔʃ,2,2,,vós,thou,Clements2012[37-41],
Kannur,tɾesə,tɾeʃ,tɾe'sə,ˈtɾeʃ,tɾe,,1,,,três,three,Clements2012[37-41],
Kannur,tɾesə,tɾeʃ,tɾe'sə,ˈtɾeʃ,sə,ˈtɾeʃ,2,1,,três,three,Clements2012[37-41],
Kannur,pint̠ʃə,pĩʃaɾ,pin't̠ʃə,pĩˈʃaɾ,pin,pĩ,1,1,,pinchar,throw,Clements2012[37-41],
Kannur,pint̠ʃə,pĩʃaɾ,pin't̠ʃə,pĩˈʃaɾ,t̠ʃə,ʃaɾ,2,2,,pinchar,throw,Clements2012[37-41],
Kannur,nɔmi, ɐmaʁaɾ ,ma'ɾɛ, ɐ'maˈʁaɾ ,ma,ɐ,1,1,,amarrar,tie,Clements2012[37-41],
Kannur,nɔmi, ɐmaʁaɾ ,ma'ɾɛ, ɐ'maˈʁaɾ ,,ma,,2,,amarrar,tie,Clements2012[37-41],
Kannur,nɔmi, ɐmaʁaɾ ,ma'ɾɛ, ɐ'maˈʁaɾ ,ɾɛ,ʁaɾ ,2,3,,amarrar,tie,Clements2012[37-41],
Kannur,lingə,lĩɡuɐ,lin'gə,ˈlĩɡuɐ,lin,lĩ,1,1,,língua,tongue,Clements2012[37-41],
Kannur,lingə,lĩɡuɐ,lin'gə,ˈlĩɡuɐ,gə,ɡuɐ,2,2,,língua,tongue,Clements2012[37-41],
Kannur,denti,dẽtɨ,den'ti,ˈdẽtɨ,den,dẽ,1,1,,dente,tooth,Clements2012[37-41],
Kannur,denti,dẽtɨ,den'ti,ˈdẽtɨ,ti,tɨ,2,2,,dente,tooth,Clements2012[37-41],
Kannur,alʋɾi,aɾvuɾɨ ,al'ʋɾi,ˈaɾ'vuɾɨ ,al,aɾ,1,1,,árvore,tree,Clements2012[37-41],
Kannur,alʋɾi,aɾvuɾɨ ,al'ʋɾi,ˈaɾ'vuɾɨ ,,vu,,2,,árvore,tree,Clements2012[37-41],
Kannur,alʋɾi,aɾvuɾɨ ,al'ʋɾi,ˈaɾ'vuɾɨ ,ʋɾi,ɾɨ ,2,3,,árvore,tree,Clements2012[37-41],
Kannur,ʋiɾə,viɾaɾ,ʋi'ɾə,viˈɾaɾ,ʋi,vi,1,1,,virar,turn,Clements2012[37-41],
Kannur,ʋiɾə,viɾaɾ,ʋi'ɾə,viˈɾaɾ,ɾə,ɾaɾ,2,2,,virar,turn,Clements2012[37-41],
Kannur,dos,dojʃ,dos,ˈdojʃ,dos,ˈdojʃ,1,1,,dois,two,Clements2012[37-41],
Kannur,gumtə,vumitaɾ,gum'tə,vu'miˈtaɾ,gum,vu,1,1,,vomitar,throw up,Clements2012[37-41],
Kannur,gumtə,vumitaɾ,gum'tə,vu'miˈtaɾ,,mi,,2,,vomitar,throw up,Clements2012[37-41],
Kannur,gumtə,vumitaɾ,gum'tə,vu'miˈtaɾ,tə,taɾ,2,3,,vomitar,throw up,Clements2012[37-41],
Kannur,maɾt̠ʃæ,mɐɾʃaɾ,maɾ't̠ʃæ,mɐɾˈʃaɾ,maɾ,mɐɾ,1,1,,marchar,walk,Clements2012[37-41],
Kannur,maɾt̠ʃæ,mɐɾʃaɾ,maɾ't̠ʃæ,mɐɾˈʃaɾ,t̠ʃæ,ʃaɾ,2,2,,marchar,walk,Clements2012[37-41],
Kannur,kenti,kẽtɨ,ken'ti,ˈkẽtɨ,ken,kẽ,1,1,,quente,warm,Clements2012[37-41],
Kannur,kenti,kẽtɨ,ken'ti,ˈkẽtɨ,ti,tɨ,2,2,,quente,warm,Clements2012[37-41],
Kannur,ləʋə,lɐvaɾ,lə'ʋə,lɐˈvaɾ,lə,lɐ,1,1,,lavar,wash,Clements2012[37-41],
Kannur,ləʋə,lɐvaɾ,lə'ʋə,lɐˈvaɾ,ʋə,vaɾ,2,2,,lavar,wash,Clements2012[37-41],
Kannur,agə,aguɐ,a'gə,a'guɐ,a,a,1,1,,água,water,Clements2012[37-41],
Kannur,agə,aguɐ,a'gə,a'guɐ,gə,guɐ,2,2,,água,water,Clements2012[37-41],
Kannur,nɔzə,nɔʒ ,nɔ'zə,ˈnɔʒ ,nɔ,,1,-,,nós,we,Clements2012[37-41],
Kannur,nɔzə,nɔʒ ,nɔ'zə,ˈnɔʒ ,zə,ˈnɔʒ ,2,1,,nós,we,Clements2012[37-41],
Kannur,muʎad, muʎadu ,mu'ʎad, muˈʎa'du ,mu,mu,1,1,,molhado,wet,Clements2012[37-41],
Kannur,muʎad, muʎadu ,mu'ʎad, muˈʎa'du ,,ʎa,,2,,molhado,wet,Clements2012[37-41],
Kannur,muʎad, muʎadu ,mu'ʎad, muˈʎa'du ,ʎad,du ,2,3,,molhado,wet,Clements2012[37-41],
Kannur,ki,kɨ,ki,kɨ',ki,kɨ,1,1,,que,what,Clements2012[37-41],
Kannur,kiɔɾə,kwɐ̃du,ki'ɔ'ɾə,ˈkwɐ̃du,ki,kwɐ̃,1,1,,quando,when,Clements2012[37-41],
Kannur,kiɔɾə,kwɐ̃du,ki'ɔ'ɾə,ˈkwɐ̃du,ɔ,du,2,2,,quando,when,Clements2012[37-41],
Kannur,kiɔɾə,kwɐ̃du,ki'ɔ'ɾə,ˈkwɐ̃du,ɾə,,3,-,,quando,when,Clements2012[37-41],
Kannur,ɔndi,õdɨ ,ɔn'di,ˈõdɨ ,ɔn,õ ,1,1,,onde,where,Clements2012[37-41],
Kannur,ɔndi,õdɨ ,ɔn'di,ˈõdɨ ,di,dɨ ,2,2,,onde,where,Clements2012[37-41],
Kannur,bɾankə,bɾɐ̃ku ,bɾan'kə,ˈbɾɐ̃ku ,bɾan,bɾɐ̃,1,1,,branco,white,Clements2012[37-41],
