Language,SourceWord,TargetWord,SourceWordSyllable,TargetWordSyylable,SourceSyllable,TargetSyllable,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,PositionSource Simple,PositionTarget Simple,Previous SourceSyllable,Next SourceSyllable,Previous TargetSyllable,Next TargetSyllable,Process,TargetOrthography,Translation,References,Notes
Fa d’Ambo,ˈd̠ʒjabu,diˈabu,ˈd̠ʒja.bu,di.ˈa.bu,di,ˈd̠ʒja,2,3,1,1,Initial,Initial,0,-,0,ˈa,,diabo,devil,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒjabu,diˈabu,ˈd̠ʒja.bu,di.ˈa.bu,ˈa,-,2,3,-,2,-,Medial,ˈd̠ʒja,bu,di,bu,,diabo,devil,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒjabu,diˈabu,ˈd̠ʒja.bu,di.ˈa.bu,bu,bu,2,3,2,3,Final,Final,-,2,ˈa,3,,diabo,devil,Bandeira2017[366-412],
Fa d’Ambo,gɔˈlɔlja,ˈglɔɾjɐ,gɔ.ˈlɔ.lja,ˈglɔ.ɾjɐ,ˈglɔ,gɔ,3,2,1,1,Initial,Initial,0,ˈlɔ,0,-,metathesis,glória,glory,Bandeira2017[366-412],
Fa d’Ambo,gɔˈlɔlja,ˈglɔɾjɐ,gɔ.ˈlɔ.lja,ˈglɔ.ɾjɐ,-,ˈlɔ,3,2,2,-,Medial,-,gɔ,lja,ˈglɔ,ɾjɐ,,glória,glory,Bandeira2017[366-412],
Fa d’Ambo,gɔˈlɔlja,ˈglɔɾjɐ,gɔ.ˈlɔ.lja,ˈglɔ.ɾjɐ,ɾjɐ,lja,3,2,3,2,Final,Final,ˈlɔ,3,-,2,,glória,glory,Bandeira2017[366-412],
Fa d’Ambo,ˈku:su,ˈkɾuʃ,ˈku:.su,ˈkɾuʃ,ˈkɾuʃ,ˈku:,2,1,1,1,Initial,Final,0,su,0,-,,cruz,cross,Bandeira2017[366-412],
Fa d’Ambo,ˈku:su,ˈkɾuʃ,ˈku:.su,ˈkɾuʃ,-,su,2,1,2,-,Final,-,ˈku:,2,ˈkɾuʃ,-,,cruz,cross,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,mi,mi,4,3,1,1,Initial,Initial,0,ˈla,0,ˈla,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,ˈla,ˈla,4,3,2,2,Medial,Medial,mi,gu,mi,gɾɨ,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,gɾɨ,gu,4,3,3,3,Medial,Final,ˈla,lu,ˈla,-,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,-,lu,4,3,4,-,Final,-,gu,4,gɾɨ,-,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,laˈsɐ̃,ɔɾɐˈsɐ̃w̃,la.ˈsɐ̃,ɔ.ɾɐ.ˈsɐ̃w̃,ɔ,-,2,3,-,1,-,Initial,0,la,0,ɾɐ,,oração,prayer,Bandeira2017[366-412],
Fa d’Ambo,laˈsɐ̃,ɔɾɐˈsɐ̃w̃,la.ˈsɐ̃,ɔ.ɾɐ.ˈsɐ̃w̃,ɾɐ,la,2,3,2,2,Final,Medial,-,ˈsɐ̃,ɔ,ˈsɐ̃w̃,,oração,prayer,Bandeira2017[366-412],
Fa d’Ambo,laˈsɐ̃,ɔɾɐˈsɐ̃w̃,la.ˈsɐ̃,ɔ.ɾɐ.ˈsɐ̃w̃,ˈsɐ̃w̃,ˈsɐ̃,2,3,3,3,Medial,Final,la,3,ɾɐ,3,,oração,prayer,Bandeira2017[366-412],
Fa d’Ambo,ˈsɐ̃tu,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,ˈsɐ̃,ˈsɐ̃,2,2,1,1,Initial,Initial,0,tu,0,tu,,santo,saint,Bandeira2017[366-412],
Fa d’Ambo,ˈsɐ̃tu,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,tu,tu,2,2,2,2,Final,Final,ˈsɐ̃,2,ˈsɐ̃,2,,santo,saint,Bandeira2017[366-412],
Fa d’Ambo,ˈalba,ˈɛɾvɐ,ˈal.ba,ˈɛɾ.vɐ,ˈɛɾ,ˈal,2,2,1,1,Initial,Initial,0,ba,0,vɐ,,erva,grass,Bandeira2017[366-412],
Fa d’Ambo,ˈalba,ˈɛɾvɐ,ˈal.ba,ˈɛɾ.vɐ,vɐ,ba,2,2,2,2,Final,Final,ˈal,2,ˈɛɾ,2,,erva,grass,Bandeira2017[366-412],
Fa d’Ambo,ˈfol,ˈfoʎɐ,ˈfol,ˈfo.ʎɐ,ˈfo,ˈfol,1,2,1,1,Final,Initial,0,-,0,ʎɐ,,folha,leaf,Bandeira2017[366-412],
Fa d’Ambo,ˈfol,ˈfoʎɐ,ˈfol,ˈfo.ʎɐ,ʎɐ,-,1,2,-,2,-,Final,ˈfol,-,ˈfo,2,,folha,leaf,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔ:l,ˈfloɾ,ˈfɔ:l,ˈfloɾ,ˈfloɾ,ˈfɔ:l,1,1,1,1,Final,Final,0,1,0,1,,flor,flower,Bandeira2017[366-412],
Fa d’Ambo,ˈxo:su,kɐˈɾosu,ˈxo:.su,kɐ.ˈɾo.su,kɐ,ˈxo:,2,3,1,1,Initial,Initial,0,-,0,ˈɾo,,caroço,lump,Bandeira2017[366-412],
Fa d’Ambo,ˈxo:su,kɐˈɾosu,ˈxo:.su,kɐ.ˈɾo.su,ˈɾo,-,2,3,-,2,-,Medial,ˈxo:,su,kɐ,su,,caroço,lump,Bandeira2017[366-412],
Fa d’Ambo,ˈxo:su,kɐˈɾosu,ˈxo:.su,kɐ.ˈɾo.su,su,su,2,3,2,3,Final,Final,-,2,ˈɾo,3,,caroço,lump,Bandeira2017[366-412],
Fa d’Ambo,ˈpalma,ˈpaɫmɐ,ˈpal.ma,ˈpaɫ.mɐ,ˈpaɫ,ˈpal,2,2,1,1,Initial,Initial,0,ma,0,mɐ,,palma,palm,Bandeira2017[366-412],
Fa d’Ambo,ˈpalma,ˈpaɫmɐ,ˈpal.ma,ˈpaɫ.mɐ,mɐ,ma,2,2,2,2,Final,Final,ˈpal,2,ˈpaɫ,2,,palma,palm,Bandeira2017[366-412],
Fa d’Ambo,pa:ˈmitu,paɫˈmitu,pa:.ˈmi.tu,paɫ.ˈmi.tu,paɫ,pa:,3,3,1,1,Initial,Initial,0,ˈmi,0,ˈmi,,palmito,palm heart,Bandeira2017[366-412],
Fa d’Ambo,pa:ˈmitu,paɫˈmitu,pa:.ˈmi.tu,paɫ.ˈmi.tu,ˈmi,ˈmi,3,3,2,2,Medial,Medial,pa:,tu,paɫ,tu,,palmito,palm heart,Bandeira2017[366-412],
Fa d’Ambo,pa:ˈmitu,paɫˈmitu,pa:.ˈmi.tu,paɫ.ˈmi.tu,tu,tu,3,3,3,3,Final,Final,ˈmi,3,ˈmi,3,,palmito,palm heart,Bandeira2017[366-412],
Fa d’Ambo,ʃiˈmɛnt̠ʃi,sɨˈmẽtɨ,ʃi.ˈmɛn.t̠ʃi,sɨ.ˈmẽ.tɨ,sɨ,ʃi,3,3,1,1,Initial,Initial,0,ˈmɛn,0,ˈmẽ,,semente,seed,Bandeira2017[366-412],
Fa d’Ambo,ʃiˈmɛnt̠ʃi,sɨˈmẽtɨ,ʃi.ˈmɛn.t̠ʃi,sɨ.ˈmẽ.tɨ,ˈmẽ,ˈmɛn,3,3,2,2,Medial,Medial,ʃi,t̠ʃi,sɨ,tɨ,,semente,seed,Bandeira2017[366-412],
Fa d’Ambo,ʃiˈmɛnt̠ʃi,sɨˈmẽtɨ,ʃi.ˈmɛn.t̠ʃi,sɨ.ˈmẽ.tɨ,tɨ,t̠ʃi,3,3,3,3,Final,Final,ˈmɛn,3,ˈmẽ,3,,semente,seed,Bandeira2017[366-412],
Fa d’Ambo,ˈspiga,ɨʃˈpigɐ,ˈspi.ga,ɨʃ.ˈpi.gɐ,ɨʃ,-,2,3,-,1,-,Initial,0,ˈspi,0,ˈpi,,espiga,cob,Bandeira2017[366-412],
Fa d’Ambo,ˈspiga,ɨʃˈpigɐ,ˈspi.ga,ɨʃ.ˈpi.gɐ,ˈpi,ˈspi,2,3,1,2,Initial,Medial,-,ga,ɨʃ,gɐ,,espiga,cob,Bandeira2017[366-412],
Fa d’Ambo,ˈspiga,ɨʃˈpigɐ,ˈspi.ga,ɨʃ.ˈpi.gɐ,gɐ,ga,2,3,2,3,Final,Final,ˈspi,2,ˈpi,3,,espiga,cob,Bandeira2017[366-412],
Fa d’Ambo,ˈbasu,ɐ̃j̃ˈbajʃu,ˈba.su,ɐ̃j̃.ˈbaj.ʃu,ɐ̃j̃,-,2,3,-,1,-,Initial,0,ˈba,0,ˈbaj,,embaixo,under,Bandeira2017[366-412],
Fa d’Ambo,ˈbasu,ɐ̃j̃ˈbajʃu,ˈba.su,ɐ̃j̃.ˈbaj.ʃu,ˈbaj,ˈba,2,3,1,2,Initial,Medial,-,su,ɐ̃j̃,ʃu,,embaixo,under,Bandeira2017[366-412],
Fa d’Ambo,ˈbasu,ɐ̃j̃ˈbajʃu,ˈba.su,ɐ̃j̃.ˈbaj.ʃu,ʃu,su,2,3,2,3,Final,Final,ˈba,2,ˈbaj,3,,embaixo,under,Bandeira2017[366-412],
Fa d’Ambo,ˈdẽtulu,ˈdẽtɾu,ˈdẽ.tu.lu,ˈdẽ.tɾu,ˈdẽ,ˈdẽ,3,2,1,1,Initial,Initial,0,tu,0,tɾu,,dentro,in,Bandeira2017[366-412],
Fa d’Ambo,ˈdẽtulu,ˈdẽtɾu,ˈdẽ.tu.lu,ˈdẽ.tɾu,tɾu,tu,3,2,2,2,Medial,Final,ˈdẽ,lu,ˈdẽ,-,,dentro,in,Bandeira2017[366-412],
Fa d’Ambo,ˈdẽtulu,ˈdẽtɾu,ˈdẽ.tu.lu,ˈdẽ.tɾu,-,lu,3,2,3,-,Final,-,tu,3,tɾu,-,,dentro,in,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔla,ˈfɔɾɐ,ˈfɔ.la,ˈfɔ.ɾɐ,ˈfɔ,ˈfɔ,2,2,1,1,Initial,Initial,0,la,0,ɾɐ,,fora,outside,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔla,ˈfɔɾɐ,ˈfɔ.la,ˈfɔ.ɾɐ,ɾɐ,la,2,2,2,2,Final,Final,ˈfɔ,2,ˈfɔ,2,,fora,outside,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:tu,ˈpɛɾtu,ˈpɛ:.tu,ˈpɛɾ.tu,ˈpɛɾ,ˈpɛ:,2,2,1,1,Initial,Initial,0,tu,0,tu,,perto,near,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:tu,ˈpɛɾtu,ˈpɛ:.tu,ˈpɛɾ.tu,tu,tu,2,2,2,2,Final,Final,ˈpɛ:,2,ˈpɛɾ,2,,perto,near,Bandeira2017[366-412],
Fa d’Ambo,ˈskɛd̠ʒi,ɨʃˈkeɾdu,ˈskɛ.d̠ʒi,ɨʃ.ˈkeɾ.du,ɨʃ,-,2,3,-,1,-,Initial,0,ˈskɛ,0,ˈkeɾ,,esquerdo,left,Bandeira2017[366-412],
Fa d’Ambo,ˈskɛd̠ʒi,ɨʃˈkeɾdu,ˈskɛ.d̠ʒi,ɨʃ.ˈkeɾ.du,ˈkeɾ,ˈskɛ,2,3,1,2,Initial,Medial,-,d̠ʒi,ɨʃ,du,,esquerdo,left,Bandeira2017[366-412],
Fa d’Ambo,ˈskɛd̠ʒi,ɨʃˈkeɾdu,ˈskɛ.d̠ʒi,ɨʃ.ˈkeɾ.du,du,d̠ʒi,2,3,2,3,Final,Final,ˈskɛ,2,ˈkeɾ,3,,esquerdo,left,Bandeira2017[366-412],
Fa d’Ambo,baˈli,bɐˈʀiɫ,ba.ˈli,bɐ.ˈʀiɫ,bɐ,ba,2,2,1,1,Initial,Initial,0,ˈli,0,ˈʀiɫ,,barril,barrel,Bandeira2017[366-412],
Fa d’Ambo,baˈli,bɐˈʀiɫ,ba.ˈli,bɐ.ˈʀiɫ,ˈʀiɫ,ˈli,2,2,2,2,Final,Final,ba,2,bɐ,2,,barril,barrel,Bandeira2017[366-412],
Fa d’Ambo,banˈdɛla,bɐ̃ˈdɐjɾɐ,ban.ˈdɛ.la,bɐ̃.ˈdɐj.ɾɐ,bɐ̃,ban,3,3,1,1,Initial,Initial,0,ˈdɛ,0,ˈdɐj,,bandeira,flag,Bandeira2017[366-412],
Fa d’Ambo,banˈdɛla,bɐ̃ˈdɐjɾɐ,ban.ˈdɛ.la,bɐ̃.ˈdɐj.ɾɐ,ˈdɐj,ˈdɛ,3,3,2,2,Medial,Medial,ban,la,bɐ̃,ɾɐ,,bandeira,flag,Bandeira2017[366-412],
Fa d’Ambo,banˈdɛla,bɐ̃ˈdɐjɾɐ,ban.ˈdɛ.la,bɐ̃.ˈdɐj.ɾɐ,ɾɐ,la,3,3,3,3,Final,Final,ˈdɛ,3,ˈdɐj,3,,bandeira,flag,Bandeira2017[366-412],
,,ˈbɾɐ̃ku,ˈbɐ̃ŋ.ku,ˈbɐ̃.ku,ˈbɐ̃,ˈbɐ̃ŋ,9,1,1,1,Initial,Final,0,1,0,ku,,banco,bench,Bandeira2017[366-412],
Fa d’Ambo,ˈbɐ̃ŋku,ˈbɾɐ̃ku,ˈbɐ̃ŋ.ku,ˈbɐ̃.ku,ku,ku,2,1,2,2,Final,Medial,0,2,ˈbɐ̃,2,,banco,bench,Bandeira2017[366-412],
Fa d’Ambo,bɔˈsɔl,vɐˈsoɾɐ,bɔ.ˈsɔl,vɐ.ˈso.ɾɐ,vɐ,bɔ,2,3,1,1,Initial,Initial,0,ˈsɔl,0,ˈso,,vassoura,broom,Bandeira2017[366-412],
Fa d’Ambo,bɔˈsɔl,vɐˈsoɾɐ,bɔ.ˈsɔl,vɐ.ˈso.ɾɐ,ˈso,ˈsɔl,2,3,2,2,Final,Medial,bɔ,-,vɐ,ɾɐ,,vassoura,broom,Bandeira2017[366-412],
Fa d’Ambo,bɔˈsɔl,vɐˈsoɾɐ,bɔ.ˈsɔl,vɐ.ˈso.ɾɐ,ɾɐ,-,2,3,3,3,Medial,Final,ˈsɔl,3,ˈso,3,,vassoura,broom,Bandeira2017[366-412],
Fa d’Ambo,bɔnˈtɐ̃,buˈtɐ̃w̃,bɔn.ˈtɐ̃,bu.ˈtɐ̃w̃,bu,bɔn,2,2,1,1,Initial,Initial,0,ˈtɐ̃,0,ˈtɐ̃w̃,,botão,button,Bandeira2017[366-412],
Fa d’Ambo,bɔnˈtɐ̃,buˈtɐ̃w̃,bɔn.ˈtɐ̃,bu.ˈtɐ̃w̃,ˈtɐ̃w̃,ˈtɐ̃,2,2,2,2,Final,Final,bɔn,2,bu,2,,botão,button,Bandeira2017[366-412],
Fa d’Ambo,ˈfaxa,ˈfakɐ,ˈfa.xa,ˈfa.kɐ,ˈfa,ˈfa,2,2,1,1,Initial,Initial,0,xa,0,kɐ,,faca,knife,Bandeira2017[366-412],
Fa d’Ambo,ˈfaxa,ˈfakɐ,ˈfa.xa,ˈfa.kɐ,kɐ,xa,2,2,2,2,Final,Final,ˈfa,2,ˈfa,2,,faca,knife,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,aɫ,-,3,4,-,1,-,Initial,0,fi,0,fi,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,fi,fi,3,4,1,2,Initial,Medial,-,ˈnẽ,aɫ,ˈne,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,ˈne,ˈnẽ,3,4,2,3,Medial,Medial,fi,t̠ʃi,fi,tɨ,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,tɨ,t̠ʃi,3,4,3,4,Final,Final,ˈnẽ,3,ˈne,4,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,gaˈlafa,gɐˈʀafɐ,ga.ˈla.fa,gɐ.ˈʀa.fɐ,gɐ,ga,3,3,1,1,Initial,Initial,0,ˈla,0,ˈʀa,,garrafa,bottle,Bandeira2017[366-412],
Fa d’Ambo,gaˈlafa,gɐˈʀafɐ,ga.ˈla.fa,gɐ.ˈʀa.fɐ,ˈʀa,ˈla,3,3,2,2,Medial,Medial,ga,fa,gɐ,fɐ,,garrafa,bottle,Bandeira2017[366-412],
Fa d’Ambo,gaˈlafa,gɐˈʀafɐ,ga.ˈla.fa,gɐ.ˈʀa.fɐ,fɐ,fa,3,3,3,3,Final,Final,ˈla,3,ˈʀa,3,,garrafa,bottle,Bandeira2017[366-412],
Fa d’Ambo,ˈgɛfa,ˈgaɾfu,ˈgɛ.fa,ˈgaɾ.fu,ˈgaɾ,ˈgɛ,2,2,1,1,Initial,Initial,0,fa,0,fu,,garfo,fork,Bandeira2017[366-412],
Fa d’Ambo,ˈgɛfa,ˈgaɾfu,ˈgɛ.fa,ˈgaɾ.fu,fu,fa,2,2,2,2,Final,Final,ˈgɛ,2,ˈgaɾ,2,,garfo,fork,Bandeira2017[366-412],
Fa d’Ambo,ˈxɔ:dɔ,ˈkɔɾdɐ,ˈxɔ:.dɔ,ˈkɔɾ.dɐ,ˈkɔɾ,ˈxɔ:,2,2,1,1,Initial,Initial,0,dɔ,0,dɐ,,corda,rope,Bandeira2017[366-412],
Fa d’Ambo,ˈxɔ:dɔ,ˈkɔɾdɐ,ˈxɔ:.dɔ,ˈkɔɾ.dɐ,dɐ,dɔ,2,2,2,2,Final,Final,ˈxɔ:,2,ˈkɔɾ,2,,corda,rope,Bandeira2017[366-412],
Fa d’Ambo,xoaˈdol,kuɐˈdoɾ,xo.a.ˈdol,ku.ɐ.ˈdoɾ,ku,xo,3,3,1,1,Initial,Initial,0,a,0,ɐ,,coador,strainer,Bandeira2017[366-412],
Fa d’Ambo,xoaˈdol,kuɐˈdoɾ,xo.a.ˈdol,ku.ɐ.ˈdoɾ,ɐ,a,3,3,2,2,Medial,Medial,xo,ˈdol,ku,ˈdoɾ,,coador,strainer,Bandeira2017[366-412],
Fa d’Ambo,xoaˈdol,kuɐˈdoɾ,xo.a.ˈdol,ku.ɐ.ˈdoɾ,ˈdoɾ,ˈdol,3,3,3,3,Final,Final,a,3,ɐ,3,,coador,strainer,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃sa,ˈlɐ̃sɐ,ˈlɐ̃.sa,ˈlɐ̃.sɐ,ˈlɐ̃,ˈlɐ̃,2,2,1,1,Initial,Initial,0,sa,0,sɐ,,lança,lance,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃sa,ˈlɐ̃sɐ,ˈlɐ̃.sa,ˈlɐ̃.sɐ,sɐ,sa,2,2,2,2,Final,Final,ˈlɐ̃,2,ˈlɐ̃,2,,lança,lance,Bandeira2017[366-412],
Fa d’Ambo,ma:ˈtɛlu,mɐɾˈtɛlu,ma:.ˈtɛ.lu,mɐɾ.ˈtɛ.lu,mɐɾ,ma:,3,3,1,1,Initial,Initial,0,ˈtɛ,0,ˈtɛ,,martelo,hammer,Bandeira2017[366-412],
Fa d’Ambo,ma:ˈtɛlu,mɐɾˈtɛlu,ma:.ˈtɛ.lu,mɐɾ.ˈtɛ.lu,ˈtɛ,ˈtɛ,3,3,2,2,Medial,Medial,ma:,lu,mɐɾ,lu,,martelo,hammer,Bandeira2017[366-412],
Fa d’Ambo,ma:ˈtɛlu,mɐɾˈtɛlu,ma:.ˈtɛ.lu,mɐɾ.ˈtɛ.lu,lu,lu,3,3,3,3,Final,Final,ˈtɛ,3,ˈtɛ,3,,martelo,hammer,Bandeira2017[366-412],
Fa d’Ambo,maˈʃadu,mɐˈʃadu,ma.ˈʃa.du,mɐ.ˈʃa.du,mɐ,ma:,3,3,1,1,Initial,Initial,0,ˈʃa,0,ˈʃa,,machado,ax,Bandeira2017[366-412],
Fa d’Ambo,maˈʃadu,mɐˈʃadu,ma.ˈʃa.du,mɐ.ˈʃa.du,ˈʃa,ˈʃa,3,3,2,2,Medial,Medial,ma:,du,mɐ,du,,machado,ax,Bandeira2017[366-412],
Fa d’Ambo,maˈʃadu,mɐˈʃadu,ma.ˈʃa.du,mɐ.ˈʃa.du,du,du,3,3,3,3,Final,Final,ˈʃa,3,ˈʃa,3,,machado,ax,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ̃int̠ʃi,ˈpẽtɨ,ˈpɛ̃.in.t̠ʃi,ˈpẽ.tɨ,ˈpẽ,ˈpɛ̃,3,2,1,1,Initial,Initial,0,in,0,-,,pente,comb,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ̃int̠ʃi,ˈpẽtɨ,ˈpɛ̃.in.t̠ʃi,ˈpẽ.tɨ,-,in,3,2,2,-,Medial,-,ˈpɛ̃,t̠ʃi,ˈpẽ,tɨ,,pente,comb,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ̃int̠ʃi,ˈpẽtɨ,ˈpɛ̃.in.t̠ʃi,ˈpẽ.tɨ,tɨ,t̠ʃi,3,2,3,2,Final,Final,in,3,-,2,,pente,comb,Bandeira2017[366-412],
Fa d’Ambo,utaˈdol,ũtɐˈdoɾ,u.ta.ˈdol,ũ.tɐ.ˈdoɾ,ũ,u,3,3,1,1,Initial,Initial,0,ta,0,tɐ,,untador,sieve,Bandeira2017[366-412],
Fa d’Ambo,utaˈdol,ũtɐˈdoɾ,u.ta.ˈdol,ũ.tɐ.ˈdoɾ,tɐ,ta,3,3,2,2,Medial,Medial,u,ˈdol,ũ,ˈdoɾ,,untador,sieve,Bandeira2017[366-412],
Fa d’Ambo,utaˈdol,ũtɐˈdoɾ,u.ta.ˈdol,ũ.tɐ.ˈdoɾ,ˈdoɾ,ˈdol,3,3,3,3,Final,Final,ta,3,tɐ,3,,untador,sieve,Bandeira2017[366-412],
Fa d’Ambo,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,ˈpɾa,ˈpa:,2,2,1,1,Initial,Initial,0,tu,0,tu,,prato,plate,Bandeira2017[366-412],
Fa d’Ambo,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,tu,tu,2,2,2,2,Final,Final,ˈpa:,2,ˈpɾa,2,,prato,plate,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:gu,ˈpɾɛgu,ˈpɛ:.gu,ˈpɾɛ.gu,ˈpɾɛ,ˈpɛ:,2,2,1,1,Initial,Initial,0,gu,0,gu,,prego,nail,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:gu,ˈpɾɛgu,ˈpɛ:.gu,ˈpɾɛ.gu,gu,gu,2,2,2,2,Final,Final,ˈpɛ:,2,ˈpɾɛ,2,,prego,nail,Bandeira2017[366-412],
Fa d’Ambo,ˈloda,ˈʀɔdɐ,ˈlo.da,ˈʀɔ.dɐ,ˈʀɔ,ˈlo,2,2,1,1,Initial,Initial,0,da,0,dɐ,,roda,wheel,Bandeira2017[366-412],
Fa d’Ambo,ˈloda,ˈʀɔdɐ,ˈlo.da,ˈʀɔ.dɐ,dɐ,da,2,2,2,2,Final,Final,ˈlo,2,ˈʀɔ,2,,roda,wheel,Bandeira2017[366-412],
Fa d’Ambo,ˈt̠ʃinu,ˈsinu,ˈt̠ʃi.nu,ˈsi.nu,ˈsi,ˈt̠ʃi,2,2,1,1,Initial,Initial,0,nu,0,nu,,sino,bell,Bandeira2017[366-412],
Fa d’Ambo,ˈt̠ʃinu,ˈsinu,ˈt̠ʃi.nu,ˈsi.nu,nu,nu,2,2,2,2,Final,Final,ˈt̠ʃi,2,ˈsi,2,,sino,bell,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛ,ɨʃˈpɐʎu,su.ˈpɛ,ɨʃ.ˈpɐ.ʎu,ɨʃ,su,2,3,1,1,Initial,Initial,0,ˈpɛ,0,ˈpɐ,,espelho,mirror,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛ,ɨʃˈpɐʎu,su.ˈpɛ,ɨʃ.ˈpɐ.ʎu,ˈpɐ,ˈpɛ,2,3,2,2,Final,Medial,su,-,ɨʃ,ʎu,,espelho,mirror,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛ,ɨʃˈpɐʎu,su.ˈpɛ,ɨʃ.ˈpɐ.ʎu,ʎu,-,2,3,-,3,-,Final,ˈpɛ,-,ˈpɐ,3,,espelho,mirror,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,ku,ku,4,3,1,1,Initial,Initial,0,ˈbi,0,ˈbɛɾ,,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,ˈbɛɾ,ˈbi,4,3,2,2,Medial,Medial,ku,er,ku,-,metathesis,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,-,er,4,3,3,-,Medial,-,ˈbi,ta,ˈbɛɾ,tɐ,,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,tɐ,ta,4,3,4,3,Final,Final,er,4,-,3,,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,kɐ,ka,4,4,1,1,Initial,Initial,0,so,0,sɐ,,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,sɐ,so,4,4,2,2,Medial,Medial,ka,ˈlo,kɐ,ˈɾɔ,,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,ˈɾɔ,ˈlo,4,4,3,3,Medial,Medial,so,la,sɐ,lɐ,assimilation,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,lɐ,la,4,4,4,4,Final,Final,ˈlo,4,ˈɾɔ,4,,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,ˈvela,ˈvɛlɐ,ˈve.la,ˈvɛ.lɐ,ˈvɛ,ˈve,2,2,1,1,Initial,Initial,0,la,0,lɐ,,vela,candle,Bandeira2017[366-412],
