Language,SourceWord,SourceWord CV,TargetWord,SourceWordSyl,TargetWordSyl,SourceWordSyllabe,TargetWordSyllabe,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Principense,pareˈse,CVCV'CV,ɐpɐɾɨˈseɾ,pa.re.ˈse,ɐ.pɐ.ɾɨ.ˈseɾ,re,ɾɨ,2,3,,aparecer,to appear,Bandeira2017[366-412],
Principense,pareˈse,CVCV'CV,ɐpɐɾɨˈseɾ,pa.re.ˈse,ɐ.pɐ.ɾɨ.ˈseɾ,ˈse,ˈseɾ,3,4,,aparecer,to appear,Bandeira2017[366-412],
Principense,piˈdi,CV'CV,pɨˈdiɾ,pi.ˈdi,pɨ.ˈdiɾ,pi,pɨ,1,1,,pedir,ask,Bandeira2017[366-412],
Principense,piˈdi,CV'CV,pɨˈdiɾ,pi.ˈdi,pɨ.ˈdiɾ,ˈdi,ˈdiɾ,2,2,,pedir,ask,Bandeira2017[366-412],
Principense,piˈka,CV'CV,piˈkaɾ,pi.ˈka,pi.ˈkaɾ,pi,pi,1,1,,picar,dive,Bandeira2017[366-412],
Principense,piˈka,CV'CV,piˈkaɾ,pi.ˈka,pi.ˈkaɾ,ˈka,ˈkaɾ,2,2,,picar,dive,Bandeira2017[366-412],
Principense,pĩˈsa,CV'CV,ẽpuˈʀaɾ,pĩ.ˈsa,ẽ.pu.ˈʀaɾ,-,ẽ,-,1,metathesis,empurrar,to push,Bandeira2017[366-412],
Principense,pĩˈsa,CV'CV,ẽpuˈʀaɾ,pĩ.ˈsa,ẽ.pu.ˈʀaɾ,pĩ,pu,1,2,,empurrar,to push,Bandeira2017[366-412],
Principense,pĩˈsa,CV'CV,ẽpuˈʀaɾ,pĩ.ˈsa,ẽ.pu.ˈʀaɾ,ˈsa,ˈʀaɾ,2,3,,empurrar,to push,Bandeira2017[366-412],
Principense,pɛˈga,CV'CV,pɾɨˈgaɾ,pɛ.ˈga,pɾɨ.ˈgaɾ,pɛ,pɾɨ,1,1,,pregar,pin,Bandeira2017[366-412],
Principense,pɛˈga,CV'CV,pɾɨˈgaɾ,pɛ.ˈga,pɾɨ.ˈgaɾ,ˈga,ˈgaɾ,2,2,,pregar,pin,Bandeira2017[366-412],
Principense,peˈde,CV'CV,pɨɾˈdeɾ,pe.ˈde,pɨɾ.ˈdeɾ,pe,pɨɾ,1,1,,perder,to lose,Bandeira2017[366-412],
Principense,peˈde,CV'CV,pɨɾˈdeɾ,pe.ˈde,pɨɾ.ˈdeɾ,ˈde,ˈdeɾ,2,2,,perder,to lose,Bandeira2017[366-412],
Principense,pɛˈsa,CV'CV,ẽpɾɨʃˈtaɾ,pɛ.ˈsa,ẽ.pɾɨʃ.ˈtaɾ,-,ẽ,-,1,metathesis,emprestar,to borrow,Bandeira2017[366-412],
Principense,pɛˈsa,CV'CV,ẽpɾɨʃˈtaɾ,pɛ.ˈsa,ẽ.pɾɨʃ.ˈtaɾ,pɛ,pɾɨʃ,1,2,,emprestar,to borrow,Bandeira2017[366-412],
Principense,pɛˈsa,CV'CV,ẽpɾɨʃˈtaɾ,pɛ.ˈsa,ẽ.pɾɨʃ.ˈtaɾ,ˈsa,ˈtaɾ,2,3,,emprestar,to borrow,Bandeira2017[366-412],
Principense,pu:ˈga,CV'CV,puɾ'gaɾ,pu:.ˈga,puɾ.ˈgaɾ,pu:,puɾ,1,1,,purgar,purge,Bandeira2017[366-412],
Principense,pu:ˈga,CV'CV,puɾ'gaɾ,pu:.ˈga,puɾ.ˈgaɾ,ˈga,ˈgaɾ,2,2,,purgar,purge,Bandeira2017[366-412],
Principense,raˈla,CV'CV,ʀɐˈlaɾ,ra.ˈla,ʀɐ.ˈlaɾ,ra,ʀɐ,1,1,,ralar,grate,Bandeira2017[366-412],
Principense,raˈla,CV'CV,ʀɐˈlaɾ,ra.ˈla,ʀɐ.ˈlaɾ,ˈla,ˈlaɾ,2,2,,ralar,grate,Bandeira2017[366-412],
Principense,rɐ̃ˈka,CV'CV,aʀɐ̃ˈkaɾ,rɐ̃.ˈka,a.ʀɐ̃.ˈkaɾ,-,a,-,1,metathesis,arrancar,pluck out,Bandeira2017[366-412],
Principense,rɐ̃ˈka,CV'CV,aʀɐ̃ˈkaɾ,rɐ̃.ˈka,a.ʀɐ̃.ˈkaɾ,rɐ̃,ʀɐ̃,1,2,,arrancar,pluck out,Bandeira2017[366-412],
Principense,rɐ̃ˈka,CV'CV,aʀɐ̃ˈkaɾ,rɐ̃.ˈka,a.ʀɐ̃.ˈkaɾ,ˈka,ˈkaɾ,2,3,,arrancar,pluck out,Bandeira2017[366-412],
Principense,rɛˈma,CV'CV,ʀɨˈmaɾ,rɛ.ˈma,ʀɨ.ˈmaɾ,rɛ,ʀɨ,1,1,,remar,row,Bandeira2017[366-412],
Principense,rɛˈma,CV'CV,ʀɨˈmaɾ,rɛ.ˈma,ʀɨ.ˈmaɾ,ˈma,ˈmaɾ,2,2,,remar,row,Bandeira2017[366-412],
Principense,reˈge,CV'CV,iɾˈgeɾ,re.ˈge,iɾ.ˈgeɾ,re,iɾ,1,1,,erguer,raise,Bandeira2017[366-412],
Principense,reˈge,CV'CV,iɾˈgeɾ,re.ˈge,iɾ.ˈgeɾ,ˈge,ˈgeɾ,2,2,,erguer,raise,Bandeira2017[366-412],
Principense,rɔ̃ˈka,CV'CV,ʀõˈkaɾ,rɔ̃.ˈka,ʀõ.ˈkaɾ,rɔ̃,ʀõ,1,1,assimilation,roncar,snore,Bandeira2017[366-412],
Principense,rɔ̃ˈka,CV'CV,ʀõˈkaɾ,rɔ̃.ˈka,ʀõ.ˈkaɾ,ˈka,ˈkaɾ,2,2,,roncar,snore,Bandeira2017[366-412],
Principense,ruˈma,CV'CV,aʀuˈmaɾ,ru.ˈma,a.ʀu.ˈmaɾ,-,a,-,1,metathesis,arrumar,tidy up,Bandeira2017[366-412],
Principense,ruˈma,CV'CV,aʀuˈmaɾ,ru.ˈma,a.ʀu.ˈmaɾ,ru,ʀu,1,2,,arrumar,tidy up,Bandeira2017[366-412],
Principense,ruˈma,CV'CV,aʀuˈmaɾ,ru.ˈma,a.ʀu.ˈmaɾ,ˈma,ˈmaɾ,2,3,,arrumar,tidy up,Bandeira2017[366-412],
Principense,saˈgwa,CV'CGV,ẽʃɐˈgwaɾ,sa.ˈgwa,ẽ.ʃɐ.ˈgwaɾ,-,ẽ,-,1,metathesis,enxaguar,rinse,Bandeira2017[366-412],
Principense,saˈgwa,CV'CGV,ẽʃɐˈgwaɾ,sa.ˈgwa,ẽ.ʃɐ.ˈgwaɾ,sa,ʃɐ,1,2,,enxaguar,rinse,Bandeira2017[366-412],
Principense,saˈgwa,CV'CGV,ẽʃɐˈgwaɾ,sa.ˈgwa,ẽ.ʃɐ.ˈgwaɾ,ˈgwa,ˈgwaɾ,2,3,,enxaguar,rinse,Bandeira2017[366-412],
Principense,ˈsa:,CV,puˈʃaɾ,ˈsa:,pu.ˈʃaɾ,-,pu,-,1,metathesis,puxar,to pull,Bandeira2017[366-412],
Principense,ˈsa:,CV,puˈʃaɾ,ˈsa:,pu.ˈʃaɾ,ˈsa:,ˈʃaɾ,1,2,,puxar,to pull,Bandeira2017[366-412],
Principense,sakuˈdi,CVCV'CV,sɐkuˈdiɾ,sa.ku.ˈdi,sɐ.ku.ˈdiɾ,sa,sɐ,1,1,,sacudir,shake,Bandeira2017[366-412],
Principense,sakuˈdi,CVCV'CV,sɐkuˈdiɾ,sa.ku.ˈdi,sɐ.ku.ˈdiɾ,ku,ku,2,2,,sacudir,shake,Bandeira2017[366-412],
Principense,sakuˈdi,CVCV'CV,sɐkuˈdiɾ,sa.ku.ˈdi,sɐ.ku.ˈdiɾ,ˈdi,ˈdiɾ,3,3,,sacudir,shake,Bandeira2017[366-412],
Principense,saˈga,CV'CV,salˈgaɾ,sa.ˈga,sal.ˈgaɾ,sa,sal,1,1,,salgar,salt,Bandeira2017[366-412],
Principense,saˈga,CV'CV,salˈgaɾ,sa.ˈga,sal.ˈgaɾ,ˈga,ˈgaɾ,2,2,,salgar,salt,Bandeira2017[366-412],
Principense,saˈta,CV'CV,salˈtaɾ,sa.ˈta,sal.ˈtaɾ,sa,sal,1,1,,saltar,jump,Bandeira2017[366-412],
Principense,saˈta,CV'CV,salˈtaɾ,sa.ˈta,sal.ˈtaɾ,ˈta,ˈtaɾ,2,2,,saltar,jump,Bandeira2017[366-412],
Principense,saˈva,CV'CV,salˈvaɾ,sa.ˈva,sal.ˈvaɾ,sa,sal,1,1,,salvar,save,Bandeira2017[366-412],
Principense,saˈva,CV'CV,salˈvaɾ,sa.ˈva,sal.ˈvaɾ,ˈva,ˈvaɾ,2,2,,salvar,save,Bandeira2017[366-412],
Principense,saˈma,CV'CV,t̠ʃɐˈmaɾ,sa.ˈma,t̠ʃɐ.ˈmaɾ,sa,t̠ʃɐ,1,1,,chamar,call,Bandeira2017[366-412],
Principense,saˈma,CV'CV,t̠ʃɐˈmaɾ,sa.ˈma,t̠ʃɐ.ˈmaɾ,ˈma,ˈmaɾ,2,2,,chamar,call,Bandeira2017[366-412],
Principense,seˈgwa,CV'CCV,sɨɡuˈɾaɾ,se.ˈgwa,sɨ.ɡu.ˈɾaɾ,se,sɨ,1,1,metathesis,segurar,hold,Bandeira2017[366-412],
Principense,seˈgwa,CV'CGV,sɨɡuˈɾaɾ,se.ˈgwa,sɨ.ɡu.ˈɾaɾ,ˈgwa,ɡu,2,2,,segurar,hold,Bandeira2017[366-412],
Principense,seˈgwa,CV'CGV,sɨɡuˈɾaɾ,se.ˈgwa,sɨ.ɡu.ˈɾaɾ,-,ˈɾaɾ,-,3,,segurar,hold,Bandeira2017[366-412],
Principense,sẽˈde,CV'CV,ɐsẽˈdeɾ,sẽ.ˈde,ɐ.sẽ.ˈdeɾ,-,ɐ,-,1,metathesis,acender,light up,Bandeira2017[366-412],
Principense,sẽˈde,CV'CV,ɐsẽˈdeɾ,sẽ.ˈde,ɐ.sẽ.ˈdeɾ,sẽ,sẽ,1,2,,acender,light up,Bandeira2017[366-412],
Principense,sẽˈde,CV'CV,ɐsẽˈdeɾ,sẽ.ˈde,ɐ.sẽ.ˈdeɾ,ˈde,ˈdeɾ,2,3,,acender,light up,Bandeira2017[366-412],
Principense,sɛˈra,CV'CV,ʃɐjˈɾaɾ,sɛ.ˈra,ʃɐj.ˈɾaɾ,sɛ,ʃɐj,1,1,,cheirar,smell,Bandeira2017[366-412],
Principense,sɛˈra,CV'CV,ʃɐjˈɾaɾ,sɛ.ˈra,ʃɐj.ˈɾaɾ,ˈra,ˈɾaɾ,2,2,,cheirar,smell,Bandeira2017[366-412],
Principense,ʃiˈga,CV'CV,ʃɨˈɡaɾ,ʃi.ˈga,ʃɨ.ˈɡaɾ,ʃi,ʃɨ,1,1,,chegar,arrive,Bandeira2017[366-412],
Principense,ʃiˈga,CV'CV,ʃɨˈɡaɾ,ʃi.ˈga,ʃɨ.ˈɡaɾ,ˈga,ˈɡaɾ,2,2,,chegar,arrive,Bandeira2017[366-412],
Principense,ʃikaˈpa,CVCV'CV,ʃkɐˈpaɾ,ʃi.ka.ˈpa,ʃ.kɐ.ˈpaɾ,ʃi,ʃ,1,1,,escapar,escape,Bandeira2017[366-412],
Principense,ʃikaˈpa,CVCV'CV,ʃkɐˈpaɾ,ʃi.ka.ˈpa,ʃ.kɐ.ˈpaɾ,ka,kɐ,2,2,,escapar,escape,Bandeira2017[366-412],
Principense,ʃikaˈpa,CVCV'CV,ʃkɐˈpaɾ,ʃi.ka.ˈpa,ʃ.kɐ.ˈpaɾ,ˈpa,ˈpaɾ,3,3,,escapar,escape,Bandeira2017[366-412],
Principense,ʃikeˈve,CVCV'CV,ʃkɾɨˈveɾ,ʃi.ke.ˈve,ʃ.kɾɨ.ˈveɾ,ʃi,ʃ,1,1,,escrever,write,Bandeira2017[366-412],
Principense,ʃikeˈve,CVCV'CV,ʃkɾɨˈveɾ,ʃi.ke.ˈve,ʃ.kɾɨ.ˈveɾ,ke,kɾɨ,2,2,,escrever,write,Bandeira2017[366-412],
Principense,ʃikeˈve,CVCV'CV,ʃkɾɨˈveɾ,ʃi.ke.ˈve,ʃ.kɾɨ.ˈveɾ,ˈve,ˈveɾ,3,3,,escrever,write,Bandeira2017[366-412],
Principense,ʃiˈmja,CV'CGV,sɨmiˈaɾ,ʃi.ˈmja,sɨ.mi.ˈaɾ,ʃi,sɨ,1,1,,semear,plant,Bandeira2017[366-412],
Principense,ʃiˈmja,CV'CGV,sɨmiˈaɾ,ʃi.ˈmja,sɨ.mi.ˈaɾ,ˈmja,mi,2,2,,semear,plant,Bandeira2017[366-412],
Principense,ʃiˈmja,CV'CGV,sɨmiˈaɾ,ʃi.ˈmja,sɨ.mi.ˈaɾ,-,ˈaɾ,-,3,,semear,plant,Bandeira2017[366-412],
Principense,ˈgo,CV,ʃuˈɾaɾ,ˈgo,ʃu.ˈɾaɾ,,,,,,chorar,cry,Bandeira2017[366-412],Not of portuguese origin
Principense,sɔ̃mˈba,CVC'CV,ɐsõˈbɾaɾ,sɔ̃m.ˈba,ɐ.sõ.ˈbɾaɾ,-,ɐ,-,1,metathesis,assombrar,haunt,Bandeira2017[366-412],
Principense,sɔ̃mˈba,CVC'CV,ɐsõˈbɾaɾ,sɔ̃m.ˈba,ɐ.sõ.ˈbɾaɾ,sɔ̃m,sõ,1,2,,assombrar,haunt,Bandeira2017[366-412],
Principense,sɔ̃mˈba,CVC'CV,ɐsõˈbɾaɾ,sɔ̃m.ˈba,ɐ.sõ.ˈbɾaɾ,ˈba,ˈbɾaɾ,2,3,,assombrar,haunt,Bandeira2017[366-412],
Principense,sɔˈpa,CV'CV,suˈpɾaɾ,sɔ.ˈpa,su.ˈpɾaɾ,sɔ,su,1,1,,soprar,to blow,Bandeira2017[366-412],
Principense,sɔˈpa,CV'CV,suˈpɾaɾ,sɔ.ˈpa,su.ˈpɾaɾ,ˈpa,ˈpɾaɾ,2,2,,soprar,to blow,Bandeira2017[366-412],
Principense,suˈbi,CV'CV,suˈbiɾ,su.ˈbi,su.ˈbiɾ,su,su,1,1,,subir,move up,Bandeira2017[366-412],
Principense,suˈbi,CV'CV,suˈbiɾ,su.ˈbi,su.ˈbiɾ,ˈbi,ˈbiɾ,2,2,,subir,move up,Bandeira2017[366-412],
Principense,suˈga,CV'CV,ẽʃuˈgaɾ,su.ˈga,ẽ.ʃu.ˈgaɾ,-,ẽ,-,1,metathesis,enxugar,wipe,Bandeira2017[366-412],
Principense,suˈga,CV'CV,ẽʃuˈgaɾ,su.ˈga,ẽ.ʃu.ˈgaɾ,su,ʃu,1,2,,enxugar,wipe,Bandeira2017[366-412],
Principense,suˈga,CV'CV,ẽʃuˈgaɾ,su.ˈga,ẽ.ʃu.ˈgaɾ,ˈga,ˈgaɾ,2,3,,enxugar,wipe,Bandeira2017[366-412],
Principense,suˈpa,CV'CV,ʃuˈpaɾ,su.ˈpa,ʃu.ˈpaɾ,su,ʃu,1,1,assimilation,chupar,suck,Bandeira2017[366-412],
Principense,suˈpa,CV'CV,ʃuˈpaɾ,su.ˈpa,ʃu.ˈpaɾ,ˈpa,ˈpaɾ,2,2,,chupar,suck,Bandeira2017[366-412],
Principense,ˈswa,CGV,suˈaɾ,ˈswa,su.ˈaɾ,ˈswa,su,1,1,metathesis,suar,sweat,Bandeira2017[366-412],
Principense,ˈswa,CGV,suˈaɾ,ˈswa,su.ˈaɾ,-,ˈaɾ,-,2,,suar,sweat,Bandeira2017[366-412],
Principense,tuˈsɐ̃,CV'CV,sẽˈtaɾ,tu.ˈsɐ̃,sẽ.ˈtaɾ,,,,,,sentar,sit,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈte,CV,ˈteɾ,ˈte,ˈteɾ,ˈte,ˈteɾ,1,1,,ter,have,Bandeira2017[366-412],
Principense,tẽˈde,CV'CV,ẽtẽˈdeɾ,tẽ.ˈde,ẽ.tẽ.ˈdeɾ,-,ẽ,-,1,,ouvir,to listen,Bandeira2017[366-412],
Principense,tẽˈde,CV'CV,ẽtẽˈdeɾ,tẽ.ˈde,ẽ.tẽ.ˈdeɾ,tẽ,tẽ,1,2,,ouvir,to listen,Bandeira2017[366-412],
Principense,tẽˈde,CV'CV,ẽtẽˈdeɾ,tẽ.ˈde,ẽ.tẽ.ˈdeɾ,ˈde,ˈdeɾ,2,3,,ouvir,to listen,Bandeira2017[366-412],
Principense,ˈt̠ʃa,CV,tiˈɾaɾ,ˈt̠ʃa,ti.ˈɾaɾ,ˈt̠ʃa,ti,1,1,metathesis,tirar,remove,Bandeira2017[366-412],
Principense,ˈt̠ʃa,CV,tiˈɾaɾ,ˈt̠ʃa,ti.ˈɾaɾ,-,ˈɾaɾ,-,2,,tirar,remove,Bandeira2017[366-412],
Principense,tɔˈbja,CV'CGV,tɾɐbɐˈʎaɾ,tɔ.ˈbja,tɾɐ.bɐ.ˈʎaɾ,tɔ,tɾɐ,1,1,metathesis,trabalhar,to work,Bandeira2017[366-412],
Principense,tɔˈbja,CV'CGV,tɾɐbɐˈʎaɾ,tɔ.ˈbja,tɾɐ.bɐ.ˈʎaɾ,-,bɐ,-,2,,trabalhar,to work,Bandeira2017[366-412],
Principense,tɔˈbja,CV'CGV,tɾɐbɐˈʎaɾ,tɔ.ˈbja,tɾɐ.bɐ.ˈʎaɾ,ˈbja,ˈʎaɾ,2,3,,trabalhar,to work,Bandeira2017[366-412],
Principense,tɔˈra,CV'CV,tuˈʀaɾ,tɔ.ˈra,tu.ˈʀaɾ,tɔ,tu,1,1,,torrar,toast,Bandeira2017[366-412],
Principense,tɔˈra,CV'CV,tuˈʀaɾ,tɔ.ˈra,tu.ˈʀaɾ,ˈra,ˈʀaɾ,2,2,,torrar,toast,Bandeira2017[366-412],
Principense,zuˈda,CV'CV,ɐʒuˈdaɾ,zu.ˈda,ɐ.ʒu.ˈdaɾ,-,ɐ,-,1,metathesis,ajudar,help,Bandeira2017[366-412],
Principense,zuˈda,CV'CV,ɐʒuˈdaɾ,zu.ˈda,ɐ.ʒu.ˈdaɾ,zu,ʒu,1,2,,ajudar,help,Bandeira2017[366-412],
Principense,zuˈda,CV'CV,ɐʒuˈdaɾ,zu.ˈda,ɐ.ʒu.ˈdaɾ,ˈda,ˈdaɾ,2,3,,ajudar,help,Bandeira2017[366-412],
Principense,fiˈmĩgɐ,CV'CVCV,fuɾˈmigɐ,fi.ˈmĩ.gɐ,fuɾ.ˈmi.gɐ,fi,fuɾ,1,1,,formiga,ant,Bandeira2017[366-412],
Principense,fiˈmĩgɐ,CV'CVCV,fuɾˈmigɐ,fi.ˈmĩ.gɐ,fuɾ.ˈmi.gɐ,ˈmĩ,ˈmi,2,2,,formiga,ant,Bandeira2017[366-412],
Principense,fiˈmĩgɐ,CV'CVCV,fuɾˈmigɐ,fi.ˈmĩ.gɐ,fuɾ.ˈmi.gɐ,gɐ,gɐ,3,3,,formiga,ant,Bandeira2017[366-412],
Principense,iˈdu,V'CV,piˈoʎu,i.ˈdu,pi.ˈo.ʎu,,,,,,piolho,lice,Bandeira2017[366-412],Not of portuguese origin
Principense,sɛ̃ˈkwa,CV'CGV,pɨɾsɨˈvɐjʒu,sɛ̃.ˈkwa,pɨɾ.sɨ.ˈvɐj.ʒu,,,,,,percevejo,bug,Bandeira2017[366-412],Not of portuguese origin
Principense,bũˈbu,CV'CV,ɐˈbɐʎɐ,bũ.ˈbu,ɐ.ˈbɐ.ʎɐ,,,,,,abelha,bee,Bandeira2017[366-412],Not of portuguese origin
Principense,deˈfũtu,CV'CVCV,dɨˈfũtu,de.ˈfũ.tu,dɨ.ˈfũ.tu,de,dɨ,1,1,,defunto,deceased,Bandeira2017[366-412],
Principense,deˈfũtu,CV'CVCV,dɨˈfũtu,de.ˈfũ.tu,dɨ.ˈfũ.tu,ˈfũ,ˈfũ,2,2,,defunto,deceased,Bandeira2017[366-412],
Principense,deˈfũtu,CV'CVCV,dɨˈfũtu,de.ˈfũ.tu,dɨ.ˈfũ.tu,tu,tu,3,3,,defunto,deceased,Bandeira2017[366-412],
Principense,ˈbwɛvɐ,CGVCV,ˈgɛmiu,ˈbwɛ.vɐ,ˈgɛ.mi.u,,,,,,gémeo ,twin,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈminu,CVCV,mɨˈninu,ˈmi.nu,mɨ.ˈni.nu,ˈmi,mɨ,1,1,metathesis,menino,child,Bandeira2017[366-412],
Principense,ˈminu,CVCV,mɨˈninu,ˈmi.nu,mɨ.ˈni.nu,-,ˈni,-,2,,menino,child,Bandeira2017[366-412],
Principense,ˈminu,CVCV,mɨˈninu,ˈmi.nu,mɨ.ˈni.nu,nu,nu,2,3,,menino,child,Bandeira2017[366-412],
Principense,ˈmjɛ,CGV,muˈʎeɾ,ˈmjɛ,mu.ˈʎeɾ,ˈmjɛ,mu,1,1,metathesis,mulher,woman,Bandeira2017[366-412],
Principense,ˈmjɛ,CGV,muˈʎeɾ,ˈmjɛ,mu.ˈʎeɾ,-,ˈʎeɾ,-,2,,mulher,woman,Bandeira2017[366-412],
Principense,nĩˈŋge,CV'CCV,nĩˈgɐ̃j̃,nĩ.ˈŋge,nĩ.ˈgɐ̃j̃,nĩ,nĩ,1,1,,alguém,someone,Bandeira2017[366-412],
Principense,nĩˈŋge,CV'CCV,nĩˈgɐ̃j̃,nĩ.ˈŋge,nĩ.ˈgɐ̃j̃,ˈŋge,ˈgɐ̃j̃,2,2,,alguém,someone,Bandeira2017[366-412],
Principense,ɔˈmi,V'CV,ˈomɐ̃j̃,ɔ.ˈmi,ˈo.mɐ̃j̃,ɔ,ˈo,1,1,,homem,man,Bandeira2017[366-412],
Principense,ɔˈmi,V'CV,ˈomɐ̃j̃,ɔ.ˈmi,ˈo.mɐ̃j̃,ˈmi,mɐ̃j̃,2,2,,homem,man,Bandeira2017[366-412],
Principense,viˈd̠ʒĩ,CV'CV,viˈziɲu,vi.ˈd̠ʒĩ,vi.ˈzi.ɲu,vi,vi,1,1,methatesis ,vizinho,neighbor,Bandeira2017[366-412],
Principense,viˈd̠ʒĩ,CV'CV,viˈziɲu,vi.ˈd̠ʒĩ,vi.ˈzi.ɲu,-,ˈzi,-,2,,vizinho,neighbor,Bandeira2017[366-412],
Principense,viˈd̠ʒĩ,CV'CV,viˈziɲu,vi.ˈd̠ʒĩ,vi.ˈzi.ɲu,ˈd̠ʒĩ,ɲu,2,3,,vizinho,neighbor,Bandeira2017[366-412],
Principense,aʀimɐ̃ˈzɛ̃,VCVCV'CV,aɾmɐˈzɐ̃j̃,a.ʀi.mɐ̃.ˈzɛ̃,aɾ.mɐ.ˈzɐ̃j̃,a,aɾ,1,1,assimilation,armazém,warehouse,Bandeira2017[366-412],
Principense,aʀimɐ̃ˈzɛ̃,VCVCV'CV,aɾmɐˈzɐ̃j̃,a.ʀi.mɐ̃.ˈzɛ̃,aɾ.mɐ.ˈzɐ̃j̃,ʀi,-,2,-,,armazém,warehouse,Bandeira2017[366-412],
Principense,aʀimɐ̃ˈzɛ̃,VCVCV'CV,aɾmɐˈzɐ̃j̃,a.ʀi.mɐ̃.ˈzɛ̃,aɾ.mɐ.ˈzɐ̃j̃,mɐ̃,mɐ,3,2,,armazém,warehouse,Bandeira2017[366-412],
Principense,aʀimɐ̃ˈzɛ̃,VCVCV'CV,aɾmɐˈzɐ̃j̃,a.ʀi.mɐ̃.ˈzɛ̃,aɾ.mɐ.ˈzɐ̃j̃,ˈzɛ̃,ˈzɐ̃j̃,4,3,,armazém,warehouse,Bandeira2017[366-412],
Principense,ˈpɔ̃t̠ʃivaˈpo,CVCVCV'CV,ˈpõtɨ vɐˈpoɾ,ˈpɔ̃.t̠ʃi.va ˈpo,ˈpõ.tɨ vɐ.ˈpoɾ,ˈpɔ̃,ˈpõ,1,1,,cais,pier,Bandeira2017[366-412],
Principense,ˈpɔ̃t̠ʃivaˈpo,CVCVCV'CV,ˈpõtɨ vɐˈpoɾ,ˈpɔ̃.t̠ʃi.va ˈpo,ˈpõ.tɨ vɐ.ˈpoɾ,t̠ʃi,tɨ,2,2,,cais,pier,Bandeira2017[366-412],
Principense,ˈpɔ̃t̠ʃivaˈpo,CVCVCV'CV,ˈpõtɨ vɐˈpoɾ,ˈpɔ̃.t̠ʃi.va ˈpo,ˈpõ.tɨ vɐ.ˈpoɾ,va,vɐ,3,3,,cais,pier,Bandeira2017[366-412],
Principense,ˈpɔ̃t̠ʃivaˈpo,CVCVCV'CV,ˈpõtɨ vɐˈpoɾ,ˈpɔ̃.t̠ʃi.va ˈpo,ˈpõ.tɨ vɐ.ˈpoɾ,ˈpo,ˈpoɾ,4,4,,cais,pier,Bandeira2017[366-412],
Principense,ˈfja,CGV,ˈfejɾɐ,ˈfja,ˈfej.ɾɐ,ˈfja,ˈfej,1,1,metathesis,feira,market,Bandeira2017[366-412],
Principense,ˈfja,CGV,ˈfejɾɐ,ˈfja,ˈfej.ɾɐ,-,ɾɐ,-,2,,feira,market,Bandeira2017[366-412],
Principense,ˈge:zɐ,CVCV,iˈgɾɐjʒɐ,ˈge:.zɐ,i.ˈgɾɐj.ʒɐ,-,i,-,1,metathesis,igreja,church,Bandeira2017[366-412],
Principense,ˈge:zɐ,CVCV,iˈgɾɐjʒɐ,ˈge:.zɐ,i.ˈgɾɐj.ʒɐ,ˈge:,ˈgɾɐj,1,2,,igreja,church,Bandeira2017[366-412],
Principense,ˈge:zɐ,CVCV,iˈgɾɐjʒɐ,ˈge:.zɐ,i.ˈgɾɐj.ʒɐ,zɐ,ʒɐ,2,3,,igreja,church,Bandeira2017[366-412],
Principense,kaˈd̠ʒja,CV'CGV,kɐˈdejɐ,ka.ˈd̠ʒja,kɐ.ˈdej.ɐ,ka,kɐ,1,1,metathesis,cadeia,prison,Bandeira2017[366-412],
Principense,kaˈd̠ʒja,CV'CGV,kɐˈdejɐ,ka.ˈd̠ʒja,kɐ.ˈdej.ɐ,ˈd̠ʒja,ˈdej,2,2,,cadeia,prison,Bandeira2017[366-412],
Principense,kaˈd̠ʒja,CV'CGV,kɐˈdejɐ,ka.ˈd̠ʒja,kɐ.ˈdej.ɐ,-,ɐ,-,3,,cadeia,prison,Bandeira2017[366-412],
Principense,ˈkaʃi,CVCV,ˈkazɐ,ˈka.ʃi,ˈka.zɐ,ˈka,ˈka,1,1,,casa,house,Bandeira2017[366-412],
Principense,ˈkaʃi,CVCV,ˈkazɐ,ˈka.ʃi,ˈka.zɐ,ʃi,zɐ,2,2,,casa,house,Bandeira2017[366-412],
Principense,oˈvjo,V'CGV,fluˈɾeʃtɐ,o.ˈvjo,flu.ˈɾeʃ.tɐ,,,,,metathesis,floresta,forest,Bandeira2017[366-412],Not of portuguese origin
Principense,kuˈʃɐ̃,CV'CV,kuˈziɲɐ,ku.ˈʃɐ̃,ku.ˈzi.ɲɐ,ku,ku,1,1,metathesis,cozinha,kitchen,Bandeira2017[366-412],
Principense,kuˈʃɐ̃,CV'CV,kuˈziɲɐ,ku.ˈʃɐ̃,ku.ˈzi.ɲɐ,-,ˈzi,-,2,,cozinha,kitchen,Bandeira2017[366-412],
Principense,kuˈʃɐ̃,CV'CV,kuˈziɲɐ,ku.ˈʃɐ̃,ku.ˈzi.ɲɐ,ˈʃɐ̃,ɲɐ,2,3,,cozinha,kitchen,Bandeira2017[366-412],
Principense,uˈkwatu,V'CGVCV,ˈkwaɾtu,u.ˈkwa.tu,ˈkwaɾ.tu,u,ˈkwaɾ,1,1,,quarto,room,Bandeira2017[366-412],
Principense,uˈkwatu,V'CGVCV,ˈkwaɾtu,u.ˈkwa.tu,ˈkwaɾ.tu,ˈkwa,-,2,-,,quarto,room,Bandeira2017[366-412],
