Language,SourceWord,TargetWord,SourceWordSyllable,TargetWordSyylable,TargetSyllable,SourceSyllable,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Fa d’Ambo,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ˈte:,ˈtɾeʃ,1,1,,três,three,Bandeira2017[366-412],
Fa d’Ambo,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ʃi,-,2,-,,três,three,Bandeira2017[366-412],
Fa d’Ambo,ˈũ,ˈũ,ˈũ,ˈũ,ˈũ,ˈũ,1,1,,um,one,Bandeira2017[366-412],
Fa d’Ambo,ˈɔ:tu,ˈojtu,ˈɔ.:tu,ˈoj.tu,ˈɔ.,ˈoj,1,1,,oito,eight,Bandeira2017[366-412],
Fa d’Ambo,ˈɔ:tu,ˈojtu,ˈɔ.:tu,ˈoj.tu,tu,tu,2,2,,oito,eight,Bandeira2017[366-412],
Fa d’Ambo,aˈbi,ɐˈbɾiɫ,a.ˈbi,ɐ.ˈbɾiɫ,a,ɐ,1,1,,março,April,Bandeira2017[366-412],
Fa d’Ambo,aˈbi,ɐˈbɾiɫ,a.ˈbi,ɐ.ˈbɾiɫ,ˈbi,bɾiɫ,2,2,,abril,April,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,a,ɐ,1,1,,junho,August,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,ˈgo,ˈgoʃ,2,2,,julho,August,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,to,tu,3,3,,agosto,August,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,a,a,1,1,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,ˈmɐ̃,mɐ,2,2,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,i,-,3,-,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,a,ˈɲɐ̃,4,3,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,a,ɐ̃,1,1,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,-,ti,-,2,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,ˈtõ,ˈɔ̃,2,3,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,te,tɐ̃j̃,3,4,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,di,dɨ,1,1,,agosto,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,ˈʃi,ˈzẽ,2,2,,setembro,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,ẽ,-,3,-,,outubro,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,bu,bɾu,4,3,metathesis,novembro,December,Bandeira2017[366-412],
Fa d’Ambo,diˈʃiẽbulu,dɨˈzẽbɾu,di.ˈʃi.ẽ.bu.lu,dɨ.ˈzẽ.bɾu,lu,-,5,-,,dezembro,December,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒja,ˈdiɐ,ˈd̠ʒja,ˈdi.ɐ,ˈd̠ʒja,ˈdi,1,1,,dia,day,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒja,ˈdiɐ,ˈd̠ʒja,ˈdi.ɐ,-,ɐ,-,2,,dia,day,Bandeira2017[366-412],
Fa d’Ambo,d̠ʒiˈmĩgu,duˈmĩgu,d̠ʒi.ˈmĩ.gu,du.ˈmĩ.gu,d̠ʒi,du,1,1,,sexta-feira,sunday,Bandeira2017[366-412],
Fa d’Ambo,d̠ʒiˈmĩgu,duˈmĩgu,d̠ʒi.ˈmĩ.gu,du.ˈmĩ.gu,ˈmĩ,ˈmĩ,2,2,,sábado,sunday,Bandeira2017[366-412],
Fa d’Ambo,d̠ʒiˈmĩgu,duˈmĩgu,d̠ʒi.ˈmĩ.gu,du.ˈmĩ.gu,gu,gu,3,3,,domingo,sunday,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,fe,fɨ,1,1,,novembro,February,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,be,vɨ,2,2,,dezembro,February,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,ˈle,ˈɾej,3,3,,janeiro,February,Bandeira2017[366-412],
Fa d’Ambo,febeˈlelu,fɨvɨˈɾejɾu,fe.be.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,lu,ɾu,4,4,,fevereiro,February,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,ˈkĩ,ˈkĩ,1,1,,segunda-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,ta,tɐ,2,2,,terça-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,ˈfɛ,ˈfɐj,3,3,,quarta-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈkĩtaˈfɛla,ˈkĩtɐˈfɐjɾɐ,ˈkĩ.ta.ˈfɛ.la,ˈkĩ.tɐ.ˈfɐj.ɾɐ,la,ɾɐ,4,4,,quinta-feira,thursday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,ˈxwa,ˈkwaɾ,1,1,,domingo,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,ta,tɐ,2,2,,segunda-feira,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,ˈfɛ,ˈfɐj,3,3,,terça-feira,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈxwataˈfɛla,ˈkwaɾtaˈfɐjɾɐ,ˈxwa.ta.ˈfɛ.la,ˈkwaɾ.tɐ.ˈfɐj.ɾɐ,la,ɾɐ,4,4,,quarta-feira,wednesday,Bandeira2017[366-412],
Fa d’Ambo,ˈmalusu,ˈmaɾsu,ˈma.lu.su,ˈmaɾ.su,ˈma,ˈmaɾ,1,1,,janeiro,March,Bandeira2017[366-412],
Fa d’Ambo,ˈmalusu,ˈmaɾsu,ˈma.lu.su,ˈmaɾ.su,lu,-,2,-,,fevereiro,March,Bandeira2017[366-412],
Fa d’Ambo,ˈmalusu,ˈmaɾsu,ˈma.lu.su,ˈmaɾ.su,su,su,3,2,,março,March,Bandeira2017[366-412],
Fa d’Ambo,ˈnot̠ʃi,ˈnojtɨ,ˈno.t̠ʃi,ˈnoj.tɨ,ˈno,ˈnoj,1,1,,noite,good night,Bandeira2017[366-412],
Fa d’Ambo,ˈnot̠ʃi,ˈnojtɨ,ˈno.t̠ʃi,ˈnoj.tɨ,t̠ʃi,tɨ,2,2,,noite,good night,Bandeira2017[366-412],
Fa d’Ambo,ˈoze,ˈoʒɨ,ˈo.ze,ˈo.ʒɨ,ˈo,ˈo,1,1,,hoje,today,Bandeira2017[366-412],
Fa d’Ambo,ˈoze,ˈoʒɨ,ˈo.ze,ˈo.ʒɨ,ze,ʒɨ,2,2,,hoje,today,Bandeira2017[366-412],
Fa d’Ambo,ˈsabudu,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,ˈsa,ˈsa,1,1,,quinta-feira,saturday,Bandeira2017[366-412],
Fa d’Ambo,ˈsabudu,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,ba,bɐ,2,2,,sexta-feira,saturday,Bandeira2017[366-412],
Fa d’Ambo,ˈsabudu,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,du,du,3,3,,sábado,saturday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,sũ,sɨ,1,1,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,dɐ,ˈgũ,2,2,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,ˈfɛ,ˈfɐj,3,3,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,sũdɐˈfɛlɐ,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfɛ.lɐ,sɨ.ˈgũ.dɐ.ˈfej.ɾɐ,la,ɾɐ,4,4,,segundafeira,Monday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,ˈsis,ˈsɐjʃ,1,1,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,ta,tɐ,2,2,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,ˈfɛ,ˈfɐj,3,3,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈsistaˈfɛla,ˈsɐʃtɐˈfɐjɾɐ,ˈsis.ta.ˈfɛ.la,ˈsɐʃ.tɐ.ˈfɐj.ɾɐ,la,ɾɐ,4,4,,sextafeira,Friday,Bandeira2017[366-412],
Fa d’Ambo,ˈtad̠ʒi,ˈtaɾdɨ,ˈta.d̠ʒi,ˈtaɾ.dɨ,ˈta,ˈtaɾ,1,1,,tarde,afternoon,Bandeira2017[366-412],
Fa d’Ambo,ˈtad̠ʒi,ˈtaɾdɨ,ˈta.d̠ʒi,ˈtaɾ.dɨ,d̠ʒi,dɨ,2,2,,tarde,afternoon,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,ˈtɛ:,ˈteɾ,1,1,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,sa,sɐ,2,2,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,ˈfɛ,ˈfɐj,3,3,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,ˈtɛ:saˈfɛla,ˈteɾsɐˈfɐjɾɐ,ˈtɛ:.sa.ˈfɛ.la,ˈteɾ.sɐ.ˈfɐj.ɾɐ,la,ɾɐ,4,4,,terçafeira,Tuesday,Bandeira2017[366-412],
Fa d’Ambo,zeˈnelu,ʒɐˈnejɾu,ze.ˈne.lu,ʒɐ.ˈnej.ɾu,ze,ʒɐ,1,1,,novembro,January,Bandeira2017[366-412],
Fa d’Ambo,zeˈnelu,ʒɐˈnejɾu,ze.ˈne.lu,ʒɐ.ˈnej.ɾu,ˈne,ˈnej,2,2,,dezembro,January,Bandeira2017[366-412],
Fa d’Ambo,zeˈnelu,ʒɐˈnejɾu,ze.ˈne.lu,ʒɐ.ˈnej.ɾu,lu,ɾu,3,3,,janeiro,January,Bandeira2017[366-412],
Fa d’Ambo,ˈzulu,ˈʒuʎu,ˈzu.lu,ˈʒu.ʎu,ˈzu,ˈʒu,1,1,,junho,July,Bandeira2017[366-412],
Fa d’Ambo,ˈzulu,ˈʒuʎu,ˈzu.lu,ˈʒu.ʎu,lu,ʎu,2,2,,julho,July,Bandeira2017[366-412],
Fa d’Ambo,ˈzuju,ˈʒuɲu,ˈzu.ju,ˈʒu.ɲu,ˈzu,ˈʒu,1,1,,maio,June,Bandeira2017[366-412],
Fa d’Ambo,ˈzuju,ˈʒuɲu,ˈzu.ju,ˈʒu.ɲu,ju,ɲu,2,2,,junho,June,Bandeira2017[366-412],
Fa d’Ambo,ˈalma,ˈaɫmɐ,ˈal.ma,ˈaɫ.mɐ,ˈal,ˈaɫ,1,1,,alma,soul,Bandeira2017[366-412],
Fa d’Ambo,ˈalma,ˈaɫmɐ,ˈal.ma,ˈaɫ.mɐ,ma,mɐ,2,2,,alma,soul,Bandeira2017[366-412],
Fa d’Ambo,a:ˈtali,aɫˈtaɾ,a:.ˈta.li,aɫ.ˈtaɾ,a:,aɫ,1,1,,altar,Altar,Bandeira2017[366-412],
Fa d’Ambo,a:ˈtali,aɫˈtaɾ,a:.ˈta.li,aɫ.ˈtaɾ,ˈta,ˈtaɾ,2,2,,altar,Altar,Bandeira2017[366-412],
Fa d’Ambo,a:ˈtali,aɫˈtaɾ,a:.ˈta.li,aɫ.ˈtaɾ,li,-,3,-,,altar,Altar,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛzu,ˈdewʃ,ˈdɛ.zu,ˈdewʃ,ˈdɛ,ˈdewʃ,1,1,,deus,god,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛzu,ˈdewʃ,ˈdɛ.zu,ˈdewʃ,zu,-,2,-,,deus,god,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒjabu,diˈabu,ˈd̠ʒja.bu,di.ˈa.bu,ˈd̠ʒja,di,1,1,,diabo,devil,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒjabu,diˈabu,ˈd̠ʒja.bu,di.ˈa.bu,-,ˈa,-,2,,diabo,devil,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒjabu,diˈabu,ˈd̠ʒja.bu,di.ˈa.bu,bu,bu,2,3,,diabo,devil,Bandeira2017[366-412],
Fa d’Ambo,gɔˈlɔlja,ˈglɔɾjɐ,gɔ.ˈlɔ.lja,ˈglɔ.ɾjɐ,gɔ,ˈglɔ,1,1,metathesis,glória,glory,Bandeira2017[366-412],
Fa d’Ambo,gɔˈlɔlja,ˈglɔɾjɐ,gɔ.ˈlɔ.lja,ˈglɔ.ɾjɐ,ˈlɔ,-,2,-,,glória,glory,Bandeira2017[366-412],
Fa d’Ambo,gɔˈlɔlja,ˈglɔɾjɐ,gɔ.ˈlɔ.lja,ˈglɔ.ɾjɐ,lja,ɾjɐ,3,2,,glória,glory,Bandeira2017[366-412],
Fa d’Ambo,ˈku:su,ˈkɾuʃ,ˈku:.su,ˈkɾuʃ,ˈku:,ˈkɾuʃ,1,1,,cruz,cross,Bandeira2017[366-412],
Fa d’Ambo,ˈku:su,ˈkɾuʃ,ˈku:.su,ˈkɾuʃ,su,-,2,-,,cruz,cross,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,mi,mi,1,1,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,ˈla,ˈla,2,2,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,gu,gɾɨ,3,3,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,miˈlagulu,miˈlagɾɨ,mi.ˈla.gu.lu,mi.ˈla.gɾɨ,lu,-,4,-,,milagre,miracle,Bandeira2017[366-412],
Fa d’Ambo,laˈsɐ̃,ɔɾɐˈsɐ̃w̃,la.ˈsɐ̃,ɔ.ɾɐ.ˈsɐ̃w̃,-,ɔ,-,1,,oração,prayer,Bandeira2017[366-412],
Fa d’Ambo,laˈsɐ̃,ɔɾɐˈsɐ̃w̃,la.ˈsɐ̃,ɔ.ɾɐ.ˈsɐ̃w̃,la,ɾɐ,2,2,,oração,prayer,Bandeira2017[366-412],
Fa d’Ambo,laˈsɐ̃,ɔɾɐˈsɐ̃w̃,la.ˈsɐ̃,ɔ.ɾɐ.ˈsɐ̃w̃,ˈsɐ̃,ˈsɐ̃w̃,3,3,,oração,prayer,Bandeira2017[366-412],
Fa d’Ambo,ˈsɐ̃tu,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,ˈsɐ̃,ˈsɐ̃,1,1,,santo,saint,Bandeira2017[366-412],
Fa d’Ambo,ˈsɐ̃tu,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,tu,tu,2,2,,santo,saint,Bandeira2017[366-412],
Fa d’Ambo,ˈalba,ˈɛɾvɐ,ˈal.ba,ˈɛɾ.vɐ,ˈal,ˈɛɾ,1,1,,erva,grass,Bandeira2017[366-412],
Fa d’Ambo,ˈalba,ˈɛɾvɐ,ˈal.ba,ˈɛɾ.vɐ,ba,vɐ,2,2,,erva,grass,Bandeira2017[366-412],
Fa d’Ambo,ˈo:,aɫguˈdɐ̃w̃,ˈo:,aɫ.gu.ˈdɐ̃w̃,,,,,,algodão,cotton,Bandeira2017[366-412],not of Portuguese origin
Fa d’Ambo,ˈfol,ˈfoʎɐ,ˈfol,ˈfo.ʎɐ,ˈfol,ˈfo,1,1,,folha,leaf,Bandeira2017[366-412],
Fa d’Ambo,ˈfol,ˈfoʎɐ,ˈfol,ˈfo.ʎɐ,-,ʎɐ,-,2,,folha,leaf,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔ:l,ˈfloɾ,ˈfɔ:l,ˈfloɾ,ˈfɔ:l,ˈfloɾ,1,1,,flor,flower,Bandeira2017[366-412],
Fa d’Ambo,ˈxo:su,kɐˈɾosu,ˈxo:.su,kɐ.ˈɾo.su,ˈxo:,kɐ,1,1,,caroço,lump,Bandeira2017[366-412],
Fa d’Ambo,ˈxo:su,kɐˈɾosu,ˈxo:.su,kɐ.ˈɾo.su,-,ˈɾo,-,2,,caroço,lump,Bandeira2017[366-412],
Fa d’Ambo,ˈxo:su,kɐˈɾosu,ˈxo:.su,kɐ.ˈɾo.su,su,su,2,3,,caroço,lump,Bandeira2017[366-412],
Fa d’Ambo,ˈpalma,ˈpaɫmɐ,ˈpal.ma,ˈpaɫ.mɐ,ˈpal,ˈpaɫ,1,1,,palma,palm,Bandeira2017[366-412],
Fa d’Ambo,ˈpalma,ˈpaɫmɐ,ˈpal.ma,ˈpaɫ.mɐ,ma,mɐ,2,2,,palma,palm,Bandeira2017[366-412],
Fa d’Ambo,pa:ˈmitu,paɫˈmitu,pa:.ˈmi.tu,paɫ.ˈmi.tu,pa:,paɫ,1,1,,palmito,palm heart,Bandeira2017[366-412],
Fa d’Ambo,pa:ˈmitu,paɫˈmitu,pa:.ˈmi.tu,paɫ.ˈmi.tu,ˈmi,ˈmi,2,2,,palmito,palm heart,Bandeira2017[366-412],
Fa d’Ambo,pa:ˈmitu,paɫˈmitu,pa:.ˈmi.tu,paɫ.ˈmi.tu,tu,tu,3,3,,palmito,palm heart,Bandeira2017[366-412],
Fa d’Ambo,ʃiˈmɛnt̠ʃi,sɨˈmẽtɨ,ʃi.ˈmɛn.t̠ʃi,sɨ.ˈmẽ.tɨ,ʃi,sɨ,1,1,,semente,seed,Bandeira2017[366-412],
Fa d’Ambo,ʃiˈmɛnt̠ʃi,sɨˈmẽtɨ,ʃi.ˈmɛn.t̠ʃi,sɨ.ˈmẽ.tɨ,ˈmɛn,ˈmẽ,2,2,,semente,seed,Bandeira2017[366-412],
Fa d’Ambo,ʃiˈmɛnt̠ʃi,sɨˈmẽtɨ,ʃi.ˈmɛn.t̠ʃi,sɨ.ˈmẽ.tɨ,t̠ʃi,tɨ,3,3,,semente,seed,Bandeira2017[366-412],
Fa d’Ambo,ˈspiga,ɨʃˈpigɐ,ˈspi.ga,ɨʃ.ˈpi.gɐ,-,ɨʃ,-,1,,espiga,cob,Bandeira2017[366-412],
Fa d’Ambo,ˈspiga,ɨʃˈpigɐ,ˈspi.ga,ɨʃ.ˈpi.gɐ,ˈspi,ˈpi,1,2,,espiga,cob,Bandeira2017[366-412],
Fa d’Ambo,ˈspiga,ɨʃˈpigɐ,ˈspi.ga,ɨʃ.ˈpi.gɐ,ga,gɐ,2,3,,espiga,cob,Bandeira2017[366-412],
Fa d’Ambo,ˈbasu,ɐ̃j̃ˈbajʃu,ˈba.su,ɐ̃j̃.ˈbaj.ʃu,-,ɐ̃j̃,-,1,,embaixo,under,Bandeira2017[366-412],
Fa d’Ambo,ˈbasu,ɐ̃j̃ˈbajʃu,ˈba.su,ɐ̃j̃.ˈbaj.ʃu,ˈba,ˈbaj,1,2,,embaixo,under,Bandeira2017[366-412],
Fa d’Ambo,ˈbasu,ɐ̃j̃ˈbajʃu,ˈba.su,ɐ̃j̃.ˈbaj.ʃu,su,ʃu,2,3,,embaixo,under,Bandeira2017[366-412],
Fa d’Ambo,ˈdẽtulu,ˈdẽtɾu,ˈdẽ.tu.lu,ˈdẽ.tɾu,ˈdẽ,ˈdẽ,1,1,,dentro,in,Bandeira2017[366-412],
Fa d’Ambo,ˈdẽtulu,ˈdẽtɾu,ˈdẽ.tu.lu,ˈdẽ.tɾu,tu,tɾu,2,2,,dentro,in,Bandeira2017[366-412],
Fa d’Ambo,ˈdẽtulu,ˈdẽtɾu,ˈdẽ.tu.lu,ˈdẽ.tɾu,lu,-,3,-,,dentro,in,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔla,ˈfɔɾɐ,ˈfɔ.la,ˈfɔ.ɾɐ,ˈfɔ,ˈfɔ,1,1,,fora,outside,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔla,ˈfɔɾɐ,ˈfɔ.la,ˈfɔ.ɾɐ,la,ɾɐ,2,2,,fora,outside,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:tu,ˈpɛɾtu,ˈpɛ:.tu,ˈpɛɾ.tu,ˈpɛ:,ˈpɛɾ,1,1,,perto,near,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:tu,ˈpɛɾtu,ˈpɛ:.tu,ˈpɛɾ.tu,tu,tu,2,2,,perto,near,Bandeira2017[366-412],
Fa d’Ambo,ˈskɛd̠ʒi,ɨʃˈkeɾdu,ˈskɛ.d̠ʒi,ɨʃ.ˈkeɾ.du,-,ɨʃ,-,1,,esquerdo,left,Bandeira2017[366-412],
Fa d’Ambo,ˈskɛd̠ʒi,ɨʃˈkeɾdu,ˈskɛ.d̠ʒi,ɨʃ.ˈkeɾ.du,ˈskɛ,ˈkeɾ,1,2,,esquerdo,left,Bandeira2017[366-412],
Fa d’Ambo,ˈskɛd̠ʒi,ɨʃˈkeɾdu,ˈskɛ.d̠ʒi,ɨʃ.ˈkeɾ.du,d̠ʒi,du,2,3,,esquerdo,left,Bandeira2017[366-412],
Fa d’Ambo,baˈli,bɐˈʀiɫ,ba.ˈli,bɐ.ˈʀiɫ,ba,bɐ,1,1,,barril,barrel,Bandeira2017[366-412],
Fa d’Ambo,baˈli,bɐˈʀiɫ,ba.ˈli,bɐ.ˈʀiɫ,ˈli,ˈʀiɫ,2,2,,barril,barrel,Bandeira2017[366-412],
Fa d’Ambo,banˈdɛla,bɐ̃ˈdɐjɾɐ,ban.ˈdɛ.la,bɐ̃.ˈdɐj.ɾɐ,ban,bɐ̃,1,1,,bandeira,flag,Bandeira2017[366-412],
Fa d’Ambo,banˈdɛla,bɐ̃ˈdɐjɾɐ,ban.ˈdɛ.la,bɐ̃.ˈdɐj.ɾɐ,ˈdɛ,ˈdɐj,2,2,,bandeira,flag,Bandeira2017[366-412],
Fa d’Ambo,banˈdɛla,bɐ̃ˈdɐjɾɐ,ban.ˈdɛ.la,bɐ̃.ˈdɐj.ɾɐ,la,ɾɐ,3,3,,bandeira,flag,Bandeira2017[366-412],
Fa d’Ambo,ˈbɐ̃ŋku,ˈbɾɐ̃ku,ˈbɐ̃ŋ.ku,ˈbɐ̃.ku,ˈbɐ̃ŋ,ˈbɐ̃,1,1,,banco,bench,Bandeira2017[366-412],
Fa d’Ambo,ˈbɐ̃ŋku,ˈbɾɐ̃ku,ˈbɐ̃ŋ.ku,ˈbɐ̃.ku,ku,ku,2,2,,banco,bench,Bandeira2017[366-412],
Fa d’Ambo,bɔˈsɔl,vɐˈsoɾɐ,bɔ.ˈsɔl,vɐ.ˈso.ɾɐ,bɔ,vɐ,1,1,,vassoura,broom,Bandeira2017[366-412],
Fa d’Ambo,bɔˈsɔl,vɐˈsoɾɐ,bɔ.ˈsɔl,vɐ.ˈso.ɾɐ,ˈsɔl,ˈso,2,2,,vassoura,broom,Bandeira2017[366-412],
