Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceSyllable,TargetSyllable,SourceTargetEq,Audit,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,Simple PositionSource,Simple PositionTarget,Previous source,Next source,Previous target,Next target,Process,TargetOrthography,Translation,Reference
Angolar,deˈðẽbu,dɘˈzẽbɾu,de.ˈðẽ.bu,dɘ.ˈzẽ.bɾu,de,dɘ,FALSE,,3,3,1,1,Initial,Initial,0,ˈðẽ,0,ˈzẽ,,dezembro,december,Bandeira2017[366-412]
Angolar,deˈðẽbu,dɘˈzẽbɾu,de.ˈðẽ.bu,dɘ.ˈzẽ.bɾu,ðẽ,zẽ,FALSE,,3,3,2,2,Medial,Medial,de,bu,dɘ,bɾu,,dezembro,december,Bandeira2017[366-412]
Angolar,deˈðẽbu,dɘˈzẽbɾu,de.ˈðẽ.bu,dɘ.ˈzẽ.bɾu,bu,bɾu,FALSE,,3,3,3,3,Final,Final,ˈðẽ,3,ˈzẽ,3,,dezembro,december,Bandeira2017[366-412]
Angolar,ˈdja,ˈdiɐ,ˈdj.a,ˈdi.ɐ,dj,di,FALSE,,2,2,1,1,Initial,Initial,0,a,0,ɐ,,dia,day,Bandeira2017[366-412]
Angolar,ˈdja,ˈdiɐ,ˈdj.a,ˈdi.ɐ,a,ɐ,FALSE,,2,2,2,2,Final,Final,ˈdj,2,ˈdi,2,,dia,day,Bandeira2017[366-412]
Angolar,djaˈdĩgu,duˈmĩgu,dja.ˈdĩ.gu,du.ˈmĩ.gu,dja,du,FALSE,,3,3,1,1,Initial,Initial,0,ˈdĩ,0,ˈmĩ,,domingo,sunday,Bandeira2017[366-412]
Angolar,djaˈdĩgu,duˈmĩgu,dja.ˈdĩ.gu,du.ˈmĩ.gu,dĩ,mĩ,FALSE,,3,3,2,2,Medial,Medial,dja,gu,du,gu,,domingo,sunday,Bandeira2017[366-412]
Angolar,djaˈdĩgu,duˈmĩgu,dja.ˈdĩ.gu,du.ˈmĩ.gu,gu,gu,TRUE,,,,3,3,,,,,,,,domingo,sunday,Bandeira2017[366-412]
Angolar,djaˈdĩgu,duˈmĩgu,dja.ˈdĩ.gu,du.ˈmĩ.gu,gu,gu,TRUE,,3,3,3,3,Final,Final,ˈdĩ,3,ˈmĩ,3,,domingo,sunday,Bandeira2017[366-412]
Angolar,feveˈlelu,fɨvɨˈɾejɾu,fe.ve.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,fe,fɨ,FALSE,,4,4,1,1,Initial,Initial,0,ve,0,vɨ,,fevereiro,february,Bandeira2017[366-412]
Angolar,feveˈlelu,fɨvɨˈɾejɾu,fe.ve.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,ve,vɨ,FALSE,,4,4,2,2,Medial,Medial,fe,ˈle,fɨ,ˈɾej,,fevereiro,february,Bandeira2017[366-412]
Angolar,feveˈlelu,fɨvɨˈɾejɾu,fe.ve.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,le,ɾej,FALSE,,4,4,3,3,Medial,Medial,ve,.lu,vɨ,ɾu,,fevereiro,february,Bandeira2017[366-412]
Angolar,feveˈlelu,fɨvɨˈɾejɾu,fe.ve.ˈle.lu,fɨ.vɨ.ˈɾej.ɾu,lu,ɾu,FALSE,,4,4,4,4,Final,Final,ˈle,4,ˈɾej,4,,fevereiro,february,Bandeira2017[366-412]
Angolar,ˈθabadu,ˈsabɐdu,ˈθa.ba.du,ˈsa.bɐ.du,θa,sa,FALSE,,3,3,1,1,Initial,Initial,0,ba,0,bɐ,,sábado,saturday,Bandeira2017[366-412]
Angolar,ˈθabadu,ˈsabɐdu,ˈθa.ba.du,ˈsa.bɐ.du,ba,bɐ,FALSE,,3,3,2,2,Medial,Medial,du,du,ˈsa,du,,sábado,saturday,Bandeira2017[366-412]
Angolar,ˈθabadu,ˈsabɐdu,ˈθa.ba.du,ˈsa.bɐ.du,du,du,TRUE,,,,3,3,,,,,,,,sábado,saturday,Bandeira2017[366-412]
Angolar,ˈθabadu,ˈsabɐdu,ˈθa.ba.du,ˈsa.bɐ.du,du,du,TRUE,,3,3,3,3,Final,Final,ba,3,bɐ,3,,segunda-feira,saturday,Bandeira2017[366-412]
Angolar,ˈθɛdu,ˈsedu,ˈθɛ.du,ˈse.du,θɛ,se,FALSE,,2,2,1,1,Initial,Initial,0,du,0,du,,cedo,early,Bandeira2017[366-412]
Angolar,ˈθɛdu,ˈsedu,ˈθɛ.du,ˈse.du,du,du,TRUE,,,,2,2,,,,,,,,cedo,early,Bandeira2017[366-412]
Angolar,ˈθɛdu,ˈsedu,ˈθɛ.du,ˈse.du,du,du,TRUE,,2,2,2,2,Final,Final,ˈθɛ,2,ˈse,2,,cedo,early,Bandeira2017[366-412]
Angolar,θɛˈtɛ̃bu,sɨˈtẽbɾu,θɛ.ˈtɛ̃.bu,sɨ.ˈtẽ.bɾu,θɛ,sɨ,FALSE,,3,3,1,1,Initial,Initial,0,ˈtɛ̃,0,ˈtẽ,,setembro,September,Bandeira2017[366-412]
Angolar,θɛˈtɛ̃bu,sɨˈtẽbɾu,θɛ.ˈtɛ̃.bu,sɨ.ˈtẽ.bɾu,tɛ̃,tẽ,FALSE,,3,3,2,2,Medial,Medial,θɛ,bu,sɨ,bɾu,,outubro,September,Bandeira2017[366-412]
Angolar,θɛˈtɛ̃bu,sɨˈtẽbɾu,θɛ.ˈtɛ̃.bu,sɨ.ˈtẽ.bɾu,bu,bɾu,FALSE,,3,3,3,3,Final,Final,ˈtɛ̃,3,ˈtẽ,3,,novembro,September,Bandeira2017[366-412]
Angolar,ðaˈnelu,ʒɐˈnejɾu,ða.ˈne.lu,ʒɐ.ˈnej.ɾu,ða,ʒɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈne,0,ˈnej,,janeiro,January,Bandeira2017[366-412]
Angolar,ðaˈnelu,ʒɐˈnejɾu,ða.ˈne.lu,ʒɐ.ˈnej.ɾu,ne,nej,FALSE,,3,3,2,2,Medial,Medial,ða,lu,ʒɐ,ɾu,,fevereiro,January,Bandeira2017[366-412]
Angolar,ðaˈnelu,ʒɐˈnejɾu,ða.ˈne.lu,ʒɐ.ˈnej.ɾu,lu,ɾu,FALSE,,3,3,3,3,Final,Final,ˈne,3,ˈnej,3,,março,January,Bandeira2017[366-412]
Angolar,ˈðulu,ˈʒuʎu,ˈðu.lu,ˈʒu.ʎu,ðu,ʒu,FALSE,,2,2,1,1,Initial,Initial,0,lu,0,ʎu,,julho,July,Bandeira2017[366-412]
Angolar,ˈðulu,ˈʒuʎu,ˈðu.lu,ˈʒu.ʎu,lu,ʎu,FALSE,,2,2,2,2,Final,Final,ˈðu,2,ˈʒu,2,,agosto,July,Bandeira2017[366-412]
Angolar,ˈðũɲu,ˈʒuɲu,ˈðũ.ɲu,ˈʒu.ɲu,ðũ,ʒu,FALSE,,2,2,1,1,Initial,Initial,0,ɲu,0,ɲu,,junho,June,Bandeira2017[366-412]
Angolar,ˈðũɲu,ˈʒuɲu,ˈðũ.ɲu,ˈʒu.ɲu,ɲu,ɲu,TRUE,,,,2,2,,,,,,,,junho,June,Bandeira2017[366-412]
Angolar,ˈðũɲu,ˈʒuɲu,ˈðũ.ɲu,ˈʒu.ɲu,ɲu,ɲu,TRUE,,2,2,2,2,Final,Final,ˈðũ,2,ˈʒu,2,,julho,June,Bandeira2017[366-412]
Angolar,ˈalimɐ,ˈaɫmɐ,ˈa.li.mɐ,ˈaɫ.mɐ,a,a,TRUE,,3,2,1,-,Initial,Initial,0,li,0,mɐ,,alma,soul,Bandeira2017[366-412]
Angolar,ˈalimɐ,ˈaɫmɐ,ˈa.li.mɐ,ˈaɫ.mɐ,li,ɫ,FALSE,,3,2,2,2,Medial,Final,ˈa,mɐ,ˈaɫ,-,,alma,soul,Bandeira2017[366-412]
Angolar,ˈalimɐ,ˈaɫmɐ,ˈa.li.mɐ,ˈaɫ.mɐ,mɐ,mɐ,TRUE,,3,2,3,3,Final,-,li,3,mɐ,-,,alma,soul,Bandeira2017[366-412]
Angolar,aˈtali,aɫˈtaɾ,a.ˈta.li,aɫ.ˈtaɾ,a,aɫ,FALSE,,3,2,1,1,Initial,Initial,0,ˈta,0,ˈtaɾ,,altar,Altar,Bandeira2017[366-412]
Angolar,aˈtali,aɫˈtaɾ,a.ˈta.li,aɫ.ˈtaɾ,ta,taɾ,FALSE,,3,2,2,2,Medial,Final,a,li,aɫ,-,,altar,Altar,Bandeira2017[366-412]
Angolar,aˈtali,aɫˈtaɾ,a.ˈta.li,aɫ.ˈtaɾ,li,-,FALSE,,3,2,3,-,Final,-,ˈta,3,ˈtaɾ,-,,altar,Altar,Bandeira2017[366-412]
Angolar,ˈdeθu,ˈdewʃ,ˈde.θu,ˈdewʃ,de,dewʃ,FALSE,,2,1,1,1,Initial,Final,0,θu,0,-,,deus,god,Bandeira2017[366-412]
Angolar,ˈdeθu,ˈdewʃ,ˈde.θu,ˈdewʃ,θu,-,FALSE,,2,1,2,-,Final,-,ˈde,2,ˈdewʃ,-,,deus,god,Bandeira2017[366-412]
Angolar,ˈdjabu,djˈabu,ˈdj.a.bu,dj.ˈa.bu,dj,dj,TRUE,,3,3,1,1,Initial,Initial,0,a,0,ˈa,,diabo,devil,Bandeira2017[366-412]
Angolar,ˈdjabu,djˈabu,ˈdj.a.bu,dj.ˈa.bu,a,a,TRUE,,3,3,2,2,Medial,Medial,ˈdj,bu,dj,bu,,diabo,devil,Bandeira2017[366-412]
Angolar,ˈdjabu,djˈabu,ˈdj.a.bu,dj.ˈa.bu,bu,bu,TRUE,,,,3,3,,,,,,,,diabo,devil,Bandeira2017[366-412]
Angolar,ˈdjabu,djˈabu,ˈdj.a.bu,dj.ˈa.bu,bu,bu,TRUE,,3,3,3,3,Final,Final,a,3,ˈa,3,,diabo,devil,Bandeira2017[366-412]
Angolar,ˈgɔlja,ˈglɔɾiɐ,ˈgɔ.lja,ˈglɔ.ɾi.ɐ,gɔ,glɔ,FALSE,,2,3,1,1,Initial,Initial,0,lja,0,ɾi,,glória,glory,Bandeira2017[366-412]
Angolar,ˈgɔlja,ˈglɔɾiɐ,ˈgɔ.lja,ˈglɔ.ɾi.ɐ,lj,ɾi,FALSE,,2,3,2,2,Final,Medial,ˈgɔ,-,ˈglɔ,ɐ,,glória,glory,Bandeira2017[366-412]
Angolar,ˈgɔlja,ˈglɔɾiɐ,ˈgɔ.lja,ˈglɔ.ɾi.ɐ,a,ɐ,FALSE,,2,3,3,3,-,Final,lja,-,ɾi,3,,glória,glory,Bandeira2017[366-412]
Angolar,ˈku:θu,ˈkɾuʃ,ˈku:.θu,ˈkɾuʃ,ku:,kɾuʃ,FALSE,,2,1,1,1,Initial,Final,0,θu,0,-,,cruz,cross,Bandeira2017[366-412]
Angolar,ˈku:θu,ˈkɾuʃ,ˈku:.θu,ˈkɾuʃ,θu,-,FALSE,,2,1,2,-,Final,-,ˈku:,2,ˈkɾuʃ,-,,cruz,cross,Bandeira2017[366-412]
Angolar,miˈlagi,miˈɫagɾɨ,mi.ˈla.gi,mi.ˈɫa.gɾɨ,mi,mi,TRUE,,3,3,1,1,Initial,Initial,0,ˈla,0,ˈɫa,,milagre,miracle,Bandeira2017[366-412]
Angolar,miˈlagi,miˈɫagɾɨ,mi.ˈla.gi,mi.ˈɫa.gɾɨ,mi,mi,TRUE,,,,1,1,,,,,,,,milagre,miracle,Bandeira2017[366-412]
Angolar,miˈlagi,miˈɫagɾɨ,mi.ˈla.gi,mi.ˈɫa.gɾɨ,la,ɫa,FALSE,,3,3,2,2,Medial,Medial,mi,gi,mi,gɾɨ,,milagre,miracle,Bandeira2017[366-412]
Angolar,miˈlagi,miˈɫagɾɨ,mi.ˈla.gi,mi.ˈɫa.gɾɨ,gi,gɾɨ,FALSE,,3,3,3,3,Final,Final,ˈla,3,ˈɫa,3,,milagre,miracle,Bandeira2017[366-412]
Angolar,laˈθo,oɾɐˈsɐ̃w,la.ˈθo,o.ɾɐ.ˈsɐ̃w,-,o,FALSE,,2,3,-,1,Initial,Initial,0,la,0,ɾɐ,,oração,prayer,Bandeira2017[366-412]
Angolar,laˈθo,oɾɐˈsɐ̃w,la.ˈθo,o.ɾɐ.ˈsɐ̃w,la,ɾɐ,FALSE,,2,3,1,2,-,Medial,-,ˈθo,o,ˈsɐ̃w,,oração,prayer,Bandeira2017[366-412]
Angolar,laˈθo,oɾɐˈsɐ̃w,la.ˈθo,o.ɾɐ.ˈsɐ̃w,θo,sɐ̃w,FALSE,,2,3,2,3,Final,Final,la,2,ɾɐ,3,,oração,prayer,Bandeira2017[366-412]
Angolar,ˈsɐ̃tu,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,ˈsɐ̃,ˈsɐ̃,TRUE,,2,2,1,1,Initial,Initial,0,tu,0,tu,,santo,saint,Bandeira2017[366-412]
Angolar,ˈsɐ̃tu,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,tu,tu,TRUE,,2,2,2,2,Final,Final,ˈsɐ̃,2,ˈsɐ̃,2,,santo,saint,Bandeira2017[366-412]
Angolar,ˈiku,ˈeɾvɐ,ˈi.ku,ˈeɾ.vɐ,,,TRUE,,2,2,,,#N/A,#N/A,0,,0,,,erva,grass,Bandeira2017[366-412]
Angolar,aluguˈdu,awɡoˈdɐ̃w̃,a.lu.gu.ˈdu,aw.ɡo.ˈdɐ̃w̃,a,aw,FALSE,,4,3,1,1,Initial,Initial,0,lu,0,ɡo,,algodão,cotton,Bandeira2017[366-412]
Angolar,aluguˈdu,awɡoˈdɐ̃w̃,a.lu.gu.ˈdu,aw.ɡo.ˈdɐ̃w̃,lu,ɡo,FALSE,,4,3,2,2,Medial,Medial,a,gu,aw,ˈdɐ̃w̃,,algodão,cotton,Bandeira2017[366-412]
Angolar,aluguˈdu,awɡoˈdɐ̃w̃,a.lu.gu.ˈdu,aw.ɡo.ˈdɐ̃w̃,gu,dɐ̃w̃,FALSE,,4,3,3,3,Medial,Final,lu,ˈdu,ɡo,-,,algodão,cotton,Bandeira2017[366-412]
Angolar,aluguˈdu,awɡoˈdɐ̃w̃,a.lu.gu.ˈdu,aw.ɡo.ˈdɐ̃w̃,du,-,FALSE,,4,3,4,-,Final,-,gu,4,ˈdɐ̃w̃,-,,algodão,cotton,Bandeira2017[366-412]
Angolar,ˈfja,ˈfoʎɐ,ˈfja,ˈfo.ʎɐ,f,fo,FALSE,,1,2,1,1,Medial,-,ˈfja,ˈfo,ˈfja,ˈfo,,folha,leaf,Bandeira2017[366-412]
Angolar,ˈfja,ˈfoʎɐ,ˈfja,ˈfo.ʎɐ,ja,ʎɐ,FALSE,,1,2,2,2,Medial,-,-,ˈʎɐ,-,ˈʎɐ,,folha,leaf,Bandeira2017[366-412]
Angolar,ˈfɔli,ˈfloɾ,ˈfɔ.li,ˈfloɾ,fɔ,floɾ,FALSE,,2,1,1,1,Initial,Final,0,li,0,-,,flor,flower,Bandeira2017[366-412]
Angolar,ˈfɔli,ˈfloɾ,ˈfɔ.li,ˈfloɾ,li,-,FALSE,,2,1,2,-,Final,-,ˈfɔ,2,ˈfloɾ,-,,flor,flower,Bandeira2017[366-412]
Angolar,ˈko:θu,kɐˈɾosu,ˈko:.θu,kɐ.ˈɾo.su,ko:,kɐ,FALSE,,2,3,1,1,Initial,Initial,0,.,0,ˈɾo,,caroço,lump,Bandeira2017[366-412]
Angolar,ˈko:θu,kɐˈɾosu,ˈko:.θu,kɐ.ˈɾo.su,-,ɾo,FALSE,,2,3,-,2,Final,Medial,ˈko:,θu,kɐ,su,,caroço,lump,Bandeira2017[366-412]
Angolar,ˈko:θu,kɐˈɾosu,ˈko:.θu,kɐ.ˈɾo.su,θu,su,FALSE,,2,3,2,3,Final,Final,.,2,ˈɾo,3,,caroço,lump,Bandeira2017[366-412]
Angolar,ˈpajɐ,ˈpaʎɐ,ˈpaj.ɐ,ˈpa.ʎɐ,paj,pa,FALSE,,2,2,1,1,Initial,Initial,0,ɐ,0,ʎɐ,,palha,straw,Bandeira2017[366-412]
Angolar,ˈpajɐ,ˈpaʎɐ,ˈpaj.ɐ,ˈpa.ʎɐ,ɐ,ʎɐ,FALSE,,2,2,2,2,Final,Final,ˈpaj,2,ˈpa,2,,palha,straw,Bandeira2017[366-412]
Angolar,ˈpɛmɐ,paɫˈmɐjɾɐ,ˈpɛ.mɐ,paɫ.ˈmɐj.ɾɐ,pɛ,paɫ,FALSE,,2,3,1,1,Initial,Initial,0,mɐ,0,ˈmɐj,,palmeira,palm,Bandeira2017[366-412]
Angolar,ˈpɛmɐ,paɫˈmɐjɾɐ,ˈpɛ.mɐ,paɫ.ˈmɐj.ɾɐ,mɐ,mɐj,FALSE,,2,3,2,2,Final,Medial,ˈpɛ,-,paɫ,ɾɐ,,palmeira,palm,Bandeira2017[366-412]
Angolar,ˈpɛmɐ,paɫˈmɐjɾɐ,ˈpɛ.mɐ,paɫ.ˈmɐj.ɾɐ,-,ɾɐ,FALSE,,2,3,-,3,-,Final,mɐ,-,ˈmɐj,3,,palmeira,palm,Bandeira2017[366-412]
Angolar,paˈmitu,paɫˈmitu,pa.ˈmi.tu,paɫ.ˈmi.tu,pa,paɫ,FALSE,,3,3,1,1,Initial,Initial,0,ˈmi,0,ˈmi,,palmito,palm heart,Bandeira2017[366-412]
Angolar,paˈmitu,paɫˈmitu,pa.ˈmi.tu,paɫ.ˈmi.tu,mi,mi,TRUE,,,,2,2,,,,,,,,palmito,palm heart,Bandeira2017[366-412]
Angolar,paˈmitu,paɫˈmitu,pa.ˈmi.tu,paɫ.ˈmi.tu,tu,tu,TRUE,,,,3,3,,,,,,,,palmito,palm heart,Bandeira2017[366-412]
Angolar,paˈmitu,paɫˈmitu,pa.ˈmi.tu,paɫ.ˈmi.tu,ˈmi,ˈmi,TRUE,,3,3,2,2,Medial,Medial,pa,tu,paɫ,tu,,palmito,palm heart,Bandeira2017[366-412]
Angolar,paˈmitu,paɫˈmitu,pa.ˈmi.tu,paɫ.ˈmi.tu,tu,tu,TRUE,,3,3,3,3,Final,Final,ˈmi,3,ˈmi,3,,palmito,palm heart,Bandeira2017[366-412]
Angolar,iˈkwe,sɨˈmẽtɨ,i.ˈkwe,sɨ.ˈmẽ.tɨ,,,TRUE,,2,3,,,#N/A,#N/A,0,,0,,,semente,seed,Bandeira2017[366-412]
Angolar,θuˈpigɐ,ʃˈpigɐ,θu.ˈpi.gɐ,ʃ.ˈpi.gɐ,θu,ʃ,FALSE,,3,3,1,1,Initial,Initial,0,ˈpi,0,ˈpi,,espiga,ear,Bandeira2017[366-412]
Angolar,θuˈpigɐ,ʃˈpigɐ,θu.ˈpi.gɐ,ʃ.ˈpi.gɐ,pi,pi,TRUE,,,,2,2,,,,,,,,espiga,ear,Bandeira2017[366-412]
Angolar,θuˈpigɐ,ʃˈpigɐ,θu.ˈpi.gɐ,ʃ.ˈpi.gɐ,gɐ,gɐ,TRUE,,,,3,3,,,,,,,,espiga,ear,Bandeira2017[366-412]
Angolar,θuˈpigɐ,ʃˈpigɐ,θu.ˈpi.gɐ,ʃ.ˈpi.gɐ,ˈpi,ˈpi,TRUE,,3,3,2,2,Medial,Medial,θu,gɐ,ʃ,gɐ,,espiga,ear,Bandeira2017[366-412]
Angolar,θuˈpigɐ,ʃˈpigɐ,θu.ˈpi.gɐ,ʃ.ˈpi.gɐ,gɐ,gɐ,TRUE,,3,3,3,3,Final,Final,ˈpi,3,ˈpi,3,,espiga,ear,Bandeira2017[366-412]
Angolar,ˈsĩba,ẽˈbajʃu,ˈsĩ.ba,ẽ.ˈbaj.ʃu,sĩ,ẽ,FALSE,,2,3,1,1,Initial,Initial,0,ba,0,ˈbaj,,embaixo,under,Bandeira2017[366-412]
Angolar,ˈsĩba,ẽˈbajʃu,ˈsĩ.ba,ẽ.ˈbaj.ʃu,ba,baj,FALSE,,2,3,2,2,Final,Medial,ˈsĩ,-,ẽ,ʃu,,embaixo,under,Bandeira2017[366-412]
Angolar,ˈsĩba,ẽˈbajʃu,ˈsĩ.ba,ẽ.ˈbaj.ʃu,-,ʃu,FALSE,,2,3,-,3,-,Final,ba,-,ˈbaj,3,,embaixo,under,Bandeira2017[366-412]
Angolar,ˈdetu,ˈdẽtɾu,ˈde.tu,ˈdẽ.tɾu,de,dẽ,FALSE,,2,2,1,1,Initial,Initial,0,tu,0,tɾu,,dentro,in,Bandeira2017[366-412]
Angolar,ˈdetu,ˈdẽtɾu,ˈde.tu,ˈdẽ.tɾu,tu,tɾu,FALSE,,2,2,2,2,Final,Final,ˈde,2,ˈdẽ,2,,dentro,in,Bandeira2017[366-412]
Angolar,ˈfɔ,ˈfɔɾɐ,ˈfɔ,ˈfɔ.ɾɐ,ˈfɔ,ˈfɔ,TRUE,,1,2,1,1,Final,Initial,0,-,0,ɾɐ,,fora,outside,Bandeira2017[366-412]
Angolar,ˈfɔ,ˈfɔɾɐ,ˈfɔ,ˈfɔ.ɾɐ,fɔ,fɔ,TRUE,,,,1,1,,,,,,,,fora,outside,Bandeira2017[366-412]
Angolar,ˈfɔ,ˈfɔɾɐ,ˈfɔ,ˈfɔ.ɾɐ,-,ɾɐ,FALSE,,1,2,-,2,-,Final,ˈfɔ,-,ˈfɔ,2,,fora,outside,Bandeira2017[366-412]
Angolar,ˈla,ˈla,ˈla,ˈla,ˈla,ˈla,TRUE,,1,1,1,1,Final,Final,0,1,0,1,,lá,there,Bandeira2017[366-412]
Angolar,ˈlõd̠ʒi,ˈɫõʒɨ,ˈlõ.d̠ʒi,ˈɫõ.ʒɨ,lõ,ɫõ,FALSE,,2,2,1,1,Initial,Initial,0,d̠ʒi,0,ʒɨ,,longe,far,Bandeira2017[366-412]
Angolar,ˈlõd̠ʒi,ˈɫõʒɨ,ˈlõ.d̠ʒi,ˈɫõ.ʒɨ,d̠ʒi,ʒɨ,FALSE,,2,2,2,2,Final,Final,ˈlõ,2,ˈɫõ,2,,longe,far,Bandeira2017[366-412]
Angolar,ˈpɛtu,ˈpeɾtu,ˈpɛ.tu,ˈpeɾ.tu,pɛ,peɾ,FALSE,,2,2,1,1,Initial,Initial,0,tu,0,tu,,perto,near,Bandeira2017[366-412]
Angolar,ˈpɛtu,ˈpeɾtu,ˈpɛ.tu,ˈpeɾ.tu,tu,tu,TRUE,,,,2,2,,,,,,,,perto,near,Bandeira2017[366-412]
Angolar,ˈpɛtu,ˈpeɾtu,ˈpɛ.tu,ˈpeɾ.tu,tu,tu,TRUE,,2,2,2,2,Final,Final,ˈpɛ,2,ˈpeɾ,2,,perto,near,Bandeira2017[366-412]
Angolar,siˈkɛdu,ʃˈkeɾdu,si.ˈkɛ.du,ʃ.ˈkeɾ.du,si,ʃ,FALSE,,3,3,1,1,Initial,Initial,0,ˈkɛ,0,ˈkeɾ,,esquerdo,left,Bandeira2017[366-412]
Angolar,siˈkɛdu,ʃˈkeɾdu,si.ˈkɛ.du,ʃ.ˈkeɾ.du,kɛ,keɾ,FALSE,,3,3,2,2,Medial,Medial,si,du,ʃ,du,,esquerdo,left,Bandeira2017[366-412]
Angolar,siˈkɛdu,ʃˈkeɾdu,si.ˈkɛ.du,ʃ.ˈkeɾ.du,du,du,TRUE,,,,3,3,,,,,,,,esquerdo,left,Bandeira2017[366-412]
Angolar,siˈkɛdu,ʃˈkeɾdu,si.ˈkɛ.du,ʃ.ˈkeɾ.du,du,du,TRUE,,3,3,3,3,Final,Final,ˈkɛ,3,ˈkeɾ,3,,esquerdo,left,Bandeira2017[366-412]
Angolar,baˈdɛlɐ,bɐ̃wˈdɐjɾɐ,ba.ˈdɛ.lɐ,bɐ̃w.ˈdɐj.ɾɐ,ba,bɐ̃w,FALSE,,3,3,1,1,Initial,Initial,0,ˈdɛ,0,ˈdɐj,,bandeira,flag,Bandeira2017[366-412]
Angolar,baˈdɛlɐ,bɐ̃wˈdɐjɾɐ,ba.ˈdɛ.lɐ,bɐ̃w.ˈdɐj.ɾɐ,dɛ,dɐj,FALSE,,3,3,2,2,Medial,Medial,ba,lɐ,bɐ̃w,ɾɐ,,bandeira,flag,Bandeira2017[366-412]
Angolar,baˈdɛlɐ,bɐ̃wˈdɐjɾɐ,ba.ˈdɛ.lɐ,bɐ̃w.ˈdɐj.ɾɐ,lɐ,ɾɐ,FALSE,,3,3,3,3,Final,Final,ˈdɛ,3,ˈdɐj,3,,bandeira,flag,Bandeira2017[366-412]
Angolar,baˈθuɐ,vɐˈsoɾɐ,ba.ˈθu.ɐ,vɐ.ˈso.ɾɐ,ba,vɐ,FALSE,,3,3,1,1,Initial,Initial,0,ˈθu,0,ˈso,,vassoura,broom,Bandeira2017[366-412]
Angolar,baˈθuɐ,vɐˈsoɾɐ,ba.ˈθu.ɐ,vɐ.ˈso.ɾɐ,θuɐ,so,FALSE,,3,3,2,2,Medial,Medial,ba,ɐ,vɐ,ɾɐ,,vassoura,broom,Bandeira2017[366-412]
Angolar,baˈθuɐ,vɐˈsoɾɐ,ba.ˈθu.ɐ,vɐ.ˈso.ɾɐ,ɐ,ɾɐ,FALSE,,3,3,3,3,Final,Final,ˈθu,3,ˈso,3,,vassoura,broom,Bandeira2017[366-412]
Angolar,bɔˈtɔ,buˈtɐ̃w,bɔ.ˈtɔ,bu.ˈtɐ̃w,bɔ,bu,FALSE,,2,2,1,1,Initial,Initial,0,ˈtɔ,0,ˈtɐ̃w,,botão,button,Bandeira2017[366-412]
Angolar,bɔˈtɔ,buˈtɐ̃w,bɔ.ˈtɔ,bu.ˈtɐ̃w,tɔ,tɐ̃w,FALSE,,2,2,2,2,Final,Final,bɔ,2,bu,2,,botão,button,Bandeira2017[366-412]
Angolar,afiˈnete,aɫfiˈnetɨ,a.fi.ˈne.te,aɫ.fi.ˈne.tɨ,a,aɫ,FALSE,,4,4,1,1,Initial,Initial,0,fi,0,fi,,alfinete,pin,Bandeira2017[366-412]
Angolar,afiˈnete,aɫfiˈnetɨ,a.fi.ˈne.te,aɫ.fi.ˈne.tɨ,fi,fi,TRUE,,,,2,2,,,,,,,,alfinete,pin,Bandeira2017[366-412]
Angolar,afiˈnete,aɫfiˈnetɨ,a.fi.ˈne.te,aɫ.fi.ˈne.tɨ,fi,fi,TRUE,,4,4,2,2,Medial,Medial,a,ˈne,aɫ,ˈne,,alfinete,pin,Bandeira2017[366-412]
Angolar,afiˈnete,aɫfiˈnetɨ,a.fi.ˈne.te,aɫ.fi.ˈne.tɨ,ˈne,ˈne,TRUE,,4,4,3,3,Medial,Medial,fi,te,fi,tɨ,,alfinete,pin,Bandeira2017[366-412]
Angolar,afiˈnete,aɫfiˈnetɨ,a.fi.ˈne.te,aɫ.fi.ˈne.tɨ,te,tɨ,FALSE,,4,4,4,4,Final,Final,ˈne,4,ˈne,4,,alfinete,pin,Bandeira2017[366-412]
Angolar,ˈdɔmɐ,ʀɨˈdomɐ,ˈdɔ.mɐ,ʁɨ.ˈdo.mɐ,-,ʁɨ,FALSE,,2,3,-,1,Initial,Initial,0,mɐ,0,ˈdo,,redoma,bottle,Bandeira2017[366-412]
Angolar,ˈdɔmɐ,ʀɨˈdomɐ,ˈdɔ.mɐ,ʁɨ.ˈdo.mɐ,dɔ,do,FALSE,,2,3,1,2,Final,Medial,ˈdɔ,-,ʁɨ,mɐ,,redoma,bottle,Bandeira2017[366-412]
Angolar,ˈdɔmɐ,ʀɨˈdomɐ,ˈdɔ.mɐ,ʁɨ.ˈdo.mɐ,mɐ,mɐ,FALSE,,2,3,2,3,-,Final,mɐ,-,ˈdo,3,,redoma,bottle,Bandeira2017[366-412]
