Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,SourceWordSyllabe,TargetWordSyllabe,SourceWordSyl Length,TargetWordSyl Length,PositionSource,PositionTarget,Simple PositionSource,Simple PositionTarget,Previous Source,Next Source,Previous Target,Next Target,Process,TargetOrthography,Translation,References,Notes
Principense,ʃˈtɛlɐ,ʃˈtɾelɐ,ʃ.ˈtɛ.lɐ,ʃ.ˈtɾe.lɐ,ˈtɛ,ˈtɾe,3,3,2,2,Medial,Medial,ʃ,lɐ,ʃ,lɐ,,estrela,star,Bandeira2017[366-412],
Principense,ʃˈtɛlɐ,ʃˈtɾelɐ,ʃ.ˈtɛ.lɐ,ʃ.ˈtɾe.lɐ,lɐ,lɐ,3,3,3,3,Final,Final,ˈtɛ,3,ˈtɾe,3,,estrela,star,Bandeira2017[366-412],
Principense,uˈsuvɐ,ˈʃuvɐ,u.ˈsu.vɐ,ˈʃu.vɐ,u,-,3,2,1,-,Initial,-,0,ˈsu,0,ˈʃu,,chuva,rain,Bandeira2017[366-412],
Principense,uˈsuvɐ,ˈʃuvɐ,u.ˈsu.vɐ,ˈʃu.vɐ,ˈsu,ˈʃu,3,2,2,1,Medial,Initial,u,vɐ,-,vɐ,,chuva,rain,Bandeira2017[366-412],
Principense,uˈsuvɐ,ˈʃuvɐ,u.ˈsu.vɐ,ˈʃu.vɐ,vɐ,vɐ,3,2,3,2,Final,Final,ˈsu,3,ˈʃu,2,,chuva,rain,Bandeira2017[366-412],
Principense,ˈtɛ,ˈteʀɐ,ˈtɛ,ˈte.ʀɐ,ˈtɛ,ˈte,1,2,1,1,Final,Initial,0,-,0,ʀɐ,metathesis,terra,earth,Bandeira2017[366-412],
Principense,ˈtɛ,ˈteʀɐ,ˈtɛ,ˈte.ʀɐ,-,ʀɐ,1,2,-,2,-,Final,ˈtɛ,-,ˈte,2,,terra,earth,Bandeira2017[366-412],
Principense,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,to,tɾu,3,4,1,1,Initial,Initial,0,ˈva,0,vu,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,ˈva,vu,3,4,2,2,Medial,Medial,to,-,tɾu,ˈa,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,-,ˈa,3,4,-,3,-,Medial,ˈva,dɐ,vu,dɐ,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,toˈvadɐ,tɾuvuˈadɐ,to.ˈva.dɐ,tɾu.vu.ˈa.dɐ,dɐ,dɐ,3,4,3,4,Final,Final,-,3,ˈa,4,,trovoada,thunderstorm,Bandeira2017[366-412],
Principense,uˈvɛ̃tu,ˈvẽtu,u.ˈvɛ̃.tu,ˈvẽ.tu,u,-,3,2,1,-,Initial,-,0,ˈvɛ̃,0,ˈvẽ,,vento,wind,Bandeira2017[366-412],
Principense,uˈvɛ̃tu,ˈvẽtu,u.ˈvɛ̃.tu,ˈvẽ.tu,ˈvɛ̃,ˈvẽ,3,2,2,1,Medial,Initial,u,tu,-,tu,,vento,wind,Bandeira2017[366-412],
Principense,uˈvɛ̃tu,ˈvẽtu,u.ˈvɛ̃.tu,ˈvẽ.tu,tu,tu,3,2,3,2,Final,Final,ˈvɛ̃,3,ˈvẽ,2,,vento,wind,Bandeira2017[366-412],
Principense,aˈre,ˈʀɐj,a.ˈre,ˈʀɐj,a,-,2,1,1,-,Initial,-,0,ˈre,0,ˈʀɐj,,rei,king,Bandeira2017[366-412],
Principense,aˈre,ˈʀɐj,a.ˈre,ˈʀɐj,ˈre,ˈʀɐj,2,1,2,1,Final,Final,a,2,-,1,,rei,king,Bandeira2017[366-412],
Principense,doˈto,doˈtoɾ,do.ˈto,ˈmɛ.di.ku,do,do,2,4,1,1,Initial,Initial,0,ˈto,0,ˈtoɾ,metathesis,doutor,doctor,Bandeira2017[366-412],
Principense,doˈto,doˈtoɾ,do.ˈto,ˈmɛ.di.ku,ˈto,ˈtoɾ,2,4,2,2,Final,Medial,do,2,do,2,,doutor,doctor,Bandeira2017[366-412],
Principense,kapĩˈtew,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,ka,kɐɾ,3,4,1,1,Initial,Initial,0,pĩ,0,pĩ,metathesis,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,kapĩˈtew,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,pĩ,pĩ,3,4,2,2,Medial,Medial,ka,-,kɐɾ,ˈtej,,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,kapĩˈtew,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,-,ˈtej,3,4,-,3,-,Medial,pĩ,ˈtew,pĩ,ɾu,,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,kapĩˈtew,kɐɾpĩˈtejɾu,ka.pĩ.ˈtew,kɐɾ.pĩ.ˈtej.ɾu,ˈtew,ɾu,3,4,3,4,Final,Final,-,3,ˈtej,4,,carpinteiro,carpenter,Bandeira2017[366-412],
Principense,piʃikaˈdo,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,pi,pɨʃ,4,3,1,1,Initial,Initial,0,ʃi,0,kɐ,,pescador,fisherman,Bandeira2017[366-412],
Principense,piʃikaˈdo,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,ʃi,kɐ,4,3,2,2,Medial,Medial,pi,ka,pɨʃ,-,,pescador,fisherman,Bandeira2017[366-412],
Principense,piʃikaˈdo,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,ka,-,4,3,3,-,Medial,-,ʃi,ˈdo,kɐ,ˈdoɾ,,pescador,fisherman,Bandeira2017[366-412],
Principense,piʃikaˈdo,pɨʃkɐˈdoɾ,pi.ʃi.ka.ˈdo,pɨʃ.kɐ.ˈdoɾ,ˈdo,ˈdoɾ,4,3,4,3,Final,Final,ka,4,-,3,,pescador,fisherman,Bandeira2017[366-412],
Principense,ˈrãɲɐ,ʀɐˈiɲɐ,ˈrã.ɲɐ,ʀɐ.ˈi.ɲɐ,ˈrã,ʀɐ,2,3,1,1,Initial,Initial,0,-,0,ˈi,metathesis,rainha,queen,Bandeira2017[366-412],
Principense,ˈrãɲɐ,ʀɐˈiɲɐ,ˈrã.ɲɐ,ʀɐ.ˈi.ɲɐ,-,ˈi,2,3,-,2,-,Medial,ˈrã,ɲɐ,ʀɐ,ɲɐ,,rainha,queen,Bandeira2017[366-412],
Principense,ˈrãɲɐ,ʀɐˈiɲɐ,ˈrã.ɲɐ,ʀɐ.ˈi.ɲɐ,ɲɐ,ɲɐ,2,3,2,3,Final,Final,-,2,ˈi,3,,rainha,queen,Bandeira2017[366-412],
Principense,sapaˈtew,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,sa,sɐ,3,4,1,1,Initial,Initial,0,pa,0,pɐ,metathesis,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sapaˈtew,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,pa,pɐ,3,4,2,2,Medial,Medial,sa,-,sɐ,ˈtej,,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sapaˈtew,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,-,ˈtej,3,4,-,3,-,Medial,pa,ˈtew,pɐ,ɾu,,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sapaˈtew,sɐpɐˈtejɾu,sa.pa.ˈtew,sɐ.pɐ.ˈtej.ɾu,ˈtew,ɾu,3,4,3,4,Final,Final,-,3,ˈtej,4,,sapateiro,shoemaker,Bandeira2017[366-412],
Principense,sɔˈdadi,sɔlˈdadu,sɔ.ˈda.di,sɔl.ˈda.du,sɔ,sɔl,3,3,1,1,Initial,Initial,0,ˈda,0,ˈda,,soldado,soldier,Bandeira2017[366-412],
Principense,sɔˈdadi,sɔlˈdadu,sɔ.ˈda.di,sɔl.ˈda.du,ˈda,ˈda,3,3,2,2,Medial,Medial,sɔ,di,sɔl,du,,soldado,soldier,Bandeira2017[366-412],
Principense,sɔˈdadi,sɔlˈdadu,sɔ.ˈda.di,sɔl.ˈda.du,di,du,3,3,3,3,Final,Final,ˈda,3,ˈda,3,,soldado,soldier,Bandeira2017[366-412],
Principense,bizaˈvɔ,bizɐˈvɔ,bi.za.ˈvɔ,bi.zɐ.ˈvɔ,bi,bi,3,3,1,1,Initial,Initial,0,za,0,zɐ,,bisavó,great-grandmother,Bandeira2017[366-412],
Principense,bizaˈvɔ,bizɐˈvɔ,bi.za.ˈvɔ,bi.zɐ.ˈvɔ,za,zɐ,3,3,2,2,Medial,Medial,bi,ˈvɔ,bi,ˈvɔ,,bisavó,great-grandmother,Bandeira2017[366-412],
Principense,bizaˈvɔ,bizɐˈvɔ,bi.za.ˈvɔ,bi.zɐ.ˈvɔ,ˈvɔ,ˈvɔ,3,3,3,3,Final,Final,za,3,zɐ,3,,bisavó,great-grandmother,Bandeira2017[366-412],
Principense,bizaˈvo,bizɐˈvo,bi.zɐ.ˈvo,bi.zɐ.ˈvo,bi,bi,3,3,1,1,Initial,Initial,0,zɐ,0,zɐ,,bisavô,great-grandfather,Bandeira2017[366-412],
Principense,bizaˈvo,bizɐˈvo,bi.zɐ.ˈvo,bi.zɐ.ˈvo,zɐ,zɐ,3,3,2,2,Medial,Medial,bi,ˈvo,bi,ˈvo,,bisavô,great-grandfather,Bandeira2017[366-412],
Principense,bizaˈvo,bizɐˈvo,bi.zɐ.ˈvo,bi.zɐ.ˈvo,ˈvo,ˈvo,3,3,3,3,Final,Final,zɐ,3,zɐ,3,,bisavô,great-grandfather,Bandeira2017[366-412],
Principense,kɔtɐˈbwɛgɐ,ˈʒovɐ̃j̃,kɔ.tɐ.ˈbwɛ.gɐ,ˈʒo.vɐ̃j̃,,,4,2,,,#N/A,#N/A,0,,0,,,jovem,youngest,Bandeira2017[366-412],Not of portuguese origin
Principense,kuˈɲadɐ,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,ku,ku,3,3,1,1,Initial,Initial,0,ˈɲa,0,ˈɲa,,cunhada,sister-in-law,Bandeira2017[366-412],
Principense,kuˈɲadɐ,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,ˈɲa,ˈɲa,3,3,2,2,Medial,Medial,ku,dɐ,ku,dɐ,,cunhada,sister-in-law,Bandeira2017[366-412],
Principense,kuˈɲadɐ,kuˈɲadɐ,ku.ˈɲa.dɐ,ku.ˈɲa.dɐ,dɐ,dɐ,3,3,3,3,Final,Final,ˈɲa,3,ˈɲa,3,,cunhada,sister-in-law,Bandeira2017[366-412],
Principense,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,ku,ku,3,3,1,1,Initial,Initial,0,ˈɲa,0,ˈɲa,,cunhado,brother-in-law,Bandeira2017[366-412],
Principense,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,ˈɲa,ˈɲa,3,3,2,2,Medial,Medial,ku,du,ku,du,,cunhado,brother-in-law,Bandeira2017[366-412],
Principense,kuˈɲadu,kuˈɲadu,ku.ˈɲa.du,ku.ˈɲa.du,du,du,3,3,3,3,Final,Final,ˈɲa,3,ˈɲa,3,,cunhado,brother-in-law,Bandeira2017[366-412],
Principense,maˈma,mɐˈmɐ̃,ma.ˈma,mɐ.ˈmɐ̃,ma,mɐ,2,2,1,1,Initial,Initial,0,ˈma,0,ˈmɐ̃,assimilation,mamã,mother,Bandeira2017[366-412],
Principense,maˈma,mɐˈmɐ̃,ma.ˈma,mɐ.ˈmɐ̃,ˈma,ˈmɐ̃,2,2,2,2,Final,Final,ma,2,mɐ,2,,mamã,mother,Bandeira2017[366-412],
Principense,ˈmanɐ,ˈmɐnɐ,ˈma.nɐ,ˈmɐ,ˈma,iɾ,2,-1,1,1,Initial,Initial,0,nɐ,0,ˈmɐ̃,,mana,sister,Bandeira2017[366-412],
Principense,ˈmanɐ,ˈmɐnɐ,ˈma.nɐ,nɐ,nɐ,ˈmɐ̃,2,-2,2,2,Final,Medial,ˈma,2,iɾ,2,,mana,sister,Bandeira2017[366-412],
Principense,ˈmanu,ˈmɐnu,ˈma.nu,ˈmɐ.nu,ˈma,ˈmɐ,2,2,1,1,Initial,Initial,0,nu,0,nu,,irmão,brother,Bandeira2017[366-412],
Principense,ˈmanu,ˈmɐnu,ˈma.nu,ˈmɐ.nu,nu,nu,2,2,2,2,Final,Final,ˈma,2,ˈmɐ,2,,irmão,brother,Bandeira2017[366-412],
Principense,ˈma:du,mɐˈɾidu,ˈma:.du,mɐ.ˈɾi.du,ˈma:,mɐ,2,3,1,1,Initial,Initial,0,-,0,ˈɾi,metathesis,marido,husband,Bandeira2017[366-412],
Principense,ˈma:du,mɐˈɾidu,ˈma:.du,mɐ.ˈɾi.du,-,ˈɾi,2,3,-,2,-,Medial,ˈma:,du,mɐ,du,,marido,husband,Bandeira2017[366-412],
Principense,ˈma:du,mɐˈɾidu,ˈma:.du,mɐ.ˈɾi.du,du,du,2,3,2,3,Final,Final,-,2,ˈɾi,3,,marido,husband,Bandeira2017[366-412],
Principense,ˈdɐ̃ma,ˈdɐmɐ,ˈdɐ̃.ma,ˈdɐ.mɐ,ˈdɐ̃,ˈdɐ,2,2,1,1,Initial,Initial,0,ma,0,mɐ,metathesis,esposa,wife,Bandeira2017[366-412],
Principense,ˈdɐ̃ma,ˈdɐmɐ,ˈdɐ̃.ma,ˈdɐ.mɐ,ma,mɐ,2,2,2,2,Final,Final,ˈdɐ̃,2,ˈdɐ,2,,esposa,wife,Bandeira2017[366-412],
Principense,paˈpa,ˈpapɐ,pa.ˈpa,ˈpa.pɐ,pa,ˈpa,2,2,1,1,Initial,Initial,0,ˈpa,0,pɐ,,pai,father,Bandeira2017[366-412],
Principense,paˈpa,ˈpapɐ,pa.ˈpa,ˈpa.pɐ,ˈpa,pɐ,2,2,2,2,Final,Final,pa,2,ˈpa,2,,pai,father,Bandeira2017[366-412],
Principense,ˈt̠ʃio,ˈtiu,ˈt̠ʃi.o,ˈti.u,ˈt̠ʃi,ˈti,2,2,1,1,Initial,Initial,0,o,0,u,,tio,uncle,Bandeira2017[366-412],
Principense,ˈt̠ʃio,ˈtiu,ˈt̠ʃi.o,ˈti.u,o,u,2,2,2,2,Final,Final,ˈt̠ʃi,2,ˈti,2,,tio,uncle,Bandeira2017[366-412],
Principense,ˈvjuvɐ,ˈviuvɐ,ˈvju.vɐ,ˈvi.u.vɐ,ˈvju,ˈvi,2,3,1,1,Initial,Initial,0,-,0,u,metathesis,viúva,widow,Bandeira2017[366-412],
Principense,ˈvjuvɐ,ˈviuvɐ,ˈvju.vɐ,ˈvi.u.vɐ,-,u,2,3,-,2,-,Medial,ˈvju,vɐ,ˈvi,vɐ,,viúva,widow,Bandeira2017[366-412],
Principense,ˈvjuvɐ,ˈviuvɐ,ˈvju.vɐ,ˈvi.u.vɐ,vɐ,vɐ,2,3,2,3,Final,Final,-,2,u,3,,viúva,widow,Bandeira2017[366-412],
Principense,aˈmi,ˈew,a.ˈmi,ˈew,,,2,1,,,#N/A,#N/A,0,,0,,,eu,I,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈeli,ˈelɨ,ˈe.li,ˈe.lɨ,ˈe,ˈe,2,2,1,1,Initial,Initial,0,li,0,lɨ,,ele,he/she,Bandeira2017[366-412],
Principense,ˈeli,ˈelɨ,ˈe.li,ˈe.lɨ,li,lɨ,2,2,2,2,Final,Final,ˈe,2,ˈe,2,,ele,he/she,Bandeira2017[366-412],
Principense,ˈinɛ,ˈelɨʃ,ˈi.nɛ,ˈe.lɨʃ,ˈi,ˈe,2,2,1,1,Initial,Initial,0,nɛ,0,lɨʃ,,eles,they,Bandeira2017[366-412],
Principense,ˈinɛ,ˈelɨʃ,ˈi.nɛ,ˈe.lɨʃ,nɛ,lɨʃ,2,2,2,2,Final,Final,ˈi,2,ˈe,2,,eles,they,Bandeira2017[366-412],
Principense,ˈkõ,ˈkõ,ˈkõ,ˈkõ,ˈkõ,ˈkõ,1,1,1,1,Final,Final,0,1,0,1,,com,with,Bandeira2017[366-412],
Principense,ˈkumɐ,ˈkomu,ˈku.mɐ,ˈko.mu,ˈku,ˈko,2,2,1,1,Initial,Initial,0,mɐ,0,mu,,como,as,Bandeira2017[366-412],
Principense,ˈkumɐ,ˈkomu,ˈku.mɐ,ˈko.mu,mɐ,mu,2,2,2,2,Final,Final,ˈku,2,ˈko,2,,como,as,Bandeira2017[366-412],
Principense,ˈmɔ̃t̠ʃi,ˈmũj̃tu,ˈmɔ̃.t̠ʃi,ˈmũj̃.tu,ˈmɔ̃,ˈmũj̃,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tu,assimilation,muito,much,Bandeira2017[366-412],
Principense,ˈmɔ̃t̠ʃi,ˈmũj̃tu,ˈmɔ̃.t̠ʃi,ˈmũj̃.tu,t̠ʃi,tu,2,2,2,2,Final,Final,ˈmɔ̃,2,ˈmũj̃,ˈmũj̃,,muito,much,Bandeira2017[366-412],
Principense,ˈmũtu,ˈmũj̃tu,ˈmũ.tu,ˈmũj̃.tu,ˈmũ,ˈmũj̃,2,2,1,1,Initial,Initial,0,tu,tu,tu,assimilation,muito,much,Bandeira2017[366-412],
Principense,ˈmũtu,ˈmũj̃tu,ˈmũ.tu,ˈmũj̃.tu,tu,tu,2,2,2,2,Final,Final,ˈmũ,2,ˈmũj̃,2,,muito,much,Bandeira2017[366-412],
Principense,ˈnadɐ,ˈnadɐ,ˈna.dɐ,ˈna.dɐ,ˈna,ˈna,2,2,1,1,Initial,Initial,0,dɐ,0,dɐ,,nada,nothing,Bandeira2017[366-412],
Principense,ˈnadɐ,ˈnadɐ,ˈna.dɐ,ˈna.dɐ,dɐ,dɐ,2,2,2,2,Final,Final,ˈna,2,ˈna,2,,nada,nothing,Bandeira2017[366-412],
Principense,ˈnɔ̃,ˈnɔʃ,ˈnɔ̃,ˈnɔʃ,ˈnɔ̃,ˈnɔʃ,1,1,1,1,Final,Final,0,1,0,1,,nós,we,Bandeira2017[366-412],
Principense,ˈnukɐ,ˈnũkɐ,ˈnu.kɐ,ˈnũ.kɐ,ˈnu,ˈnũ,2,2,1,1,Initial,Initial,0,kɐ,0,kɐ,assimilation,nunca,never,Bandeira2017[366-412],
Principense,ˈnukɐ,ˈnũkɐ,ˈnu.kɐ,ˈnũ.kɐ,kɐ,kɐ,2,2,2,2,Final,Final,ˈnu,2,ˈnũ,2,,nunca,never,Bandeira2017[366-412],
Principense,ˈpoke,puɾkɨ,ˈpo.ke,puɾ.kɨ,ˈpo,puɾ,2,2,1,1,Initial,Initial,0,ke,0,kɨ,,porque,because,Bandeira2017[366-412],
Principense,ˈpoke,puɾkɨ,ˈpo.ke,puɾ.kɨ,ke,kɨ,2,2,2,2,Final,Final,ˈpo,2,puɾ,2,,porque,because,Bandeira2017[366-412],
Principense,ˈpoko,ˈpoku,ˈpo.ko,ˈpo.ku,ˈpo,ˈpo,2,2,1,1,Initial,Initial,0,ko,0,ku,,pouco,few,Bandeira2017[366-412],
Principense,ˈpoko,ˈpoku,ˈpo.ko,ˈpo.ku,ko,ku,2,2,2,2,Final,Final,ˈpo,2,ˈpo,2,,pouco,few,Bandeira2017[366-412],
Principense,ˈsɛ̃pi,ˈsẽpɾɨ,ˈsɛ̃.pi,ˈsẽ.pɾɨ,ˈsɛ̃,ˈsẽ,2,2,1,1,Initial,Initial,0,pi,0,pɾɨ,,sempre,always,Bandeira2017[366-412],
Principense,ˈsɛ̃pi,ˈsẽpɾɨ,ˈsɛ̃.pi,ˈsẽ.pɾɨ,pi,pɾɨ,2,2,2,2,Final,Final,ˈsɛ̃,2,ˈsẽ,2,,sempre,always,Bandeira2017[366-412],
Principense,ˈsũ,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,ˈsũ,sɨ,1,2,1,1,Final,Initial,0,-,0,ˈɲoɾ,metathesis,senhor,lord,Bandeira2017[366-412],
Principense,ˈsũ,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,-,ˈɲoɾ,1,2,-,2,-,Final,ˈsũ,-,sɨ,2,,senhor,lord,Bandeira2017[366-412],
Principense,ˈtudu,ˈtudu,ˈtu.du,ˈtu.du,ˈtu,ˈtu,2,2,1,1,Initial,Initial,0,du,0,du,,tudo,everything,Bandeira2017[366-412],
Principense,ˈtudu,ˈtudu,ˈtu.du,ˈtu.du,du,du,2,2,2,2,Final,Final,ˈtu,2,ˈtu,2,,tudo,everything,Bandeira2017[366-412],
Principense,ˈɐ̃zu,ʀɨˈsɐ̃j̃ nɐʃˈsidu,ˈɐ̃.zu,ʀɨ.ˈsɐ̃j̃ nɐʃ.ˈsi.du,,,2,4,,,#N/A,#N/A,0,,0,,,recémnascido,newborn,Bandeira2017[366-412],Not of portuguese origin
Principense,ˈba:tu,bɐˈɾatu,ˈba:.tu,bɐ.ˈɾa.tu,ˈba:,bɐ,2,3,1,1,Initial,Initial,0,-,0,ˈɾa,metathesis,barato,cheap,Bandeira2017[366-412],
Principense,ˈba:tu,bɐˈɾatu,ˈba:.tu,bɐ.ˈɾa.tu,-,ˈɾa,2,3,-,2,-,Medial,ˈba:,tu,bɐ,tu,,barato,cheap,Bandeira2017[366-412],
Principense,ˈba:tu,bɐˈɾatu,ˈba:.tu,bɐ.ˈɾa.tu,tu,tu,2,3,2,3,Final,Final,-,2,ˈɾa,3,,barato,cheap,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,bɛ,ˈbe,4,3,1,1,Initial,Initial,0,bɛ,0,bɐ,metathesis,bêbado ,drunk,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,bɛ,bɐ,4,3,2,2,Medial,Medial,bɛ,ˈda,ˈbe,-,,bêbado ,drunk,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,ˈda,-,4,3,3,-,Medial,-,bɛ,du,bɐ,du,,bêbado ,drunk,Bandeira2017[366-412],
Principense,bɛbɛˈdadu,ˈbebɐdu,bɛ.bɛ.ˈda.du,ˈbe.bɐ.du,du,du,4,3,4,3,Final,Final,ˈda,4,-,3,,bêbado ,drunk,Bandeira2017[366-412],
Principense,ˈbuku,ʀuˈĩ,ˈbu.ku,ʀu.ˈĩ,,,2,2,,,#N/A,#N/A,0,,0,,,ruim,poor,Bandeira2017[366-412],Not of portuguese origin
Principense,boˈbo,boˈbu,bo.ˈbo,bo.ˈbu,bo,bo,2,2,1,1,Initial,Initial,0,ˈbo,0,ˈbu,,bobo,"clear, mature",Bandeira2017[366-412],
Principense,boˈbo,boˈbu,bo.ˈbo,bo.ˈbu,ˈbo,ˈbu,2,2,2,2,Final,Final,bo,2,bo,2,,bobo,"clear, mature",Bandeira2017[366-412],
Principense,boˈnitu,buˈnitu,bo.ˈni.tu,bu.ˈni.tu,bo,bu,3,3,1,1,Initial,Initial,0,ˈni,0,ˈni,assimilation,bonito,handsome,Bandeira2017[366-412],
Principense,boˈnitu,buˈnitu,bo.ˈni.tu,bu.ˈni.tu,ˈni,ˈni,3,3,2,2,Medial,Medial,bo,tu,bu,tu,,bonito,handsome,Bandeira2017[366-412],
Principense,boˈnitu,buˈnitu,bo.ˈni.tu,bu.ˈni.tu,tu,tu,3,3,3,3,Final,Final,ˈni,3,ˈni,3,,bonito,handsome,Bandeira2017[366-412],
Principense,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,ˈde:,di,2,3,1,1,Initial,Initial,0,-,0,ˈɾɐj,metathesis,direito,straight,Bandeira2017[366-412],
Principense,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,-,ˈɾɐj,2,3,-,2,-,Medial,ˈde:,tu,di,tu,,direito,straight,Bandeira2017[366-412],
Principense,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,tu,tu,2,3,2,3,Final,Final,-,2,ˈɾɐj,3,,direito,straight,Bandeira2017[366-412],
Principense,uˈdodo,ˈdojdu,u.ˈdo.do,ˈdoj.du,u,-,3,2,1,-,Initial,-,0,ˈdo,0,ˈdoj,,doido,crazy,Bandeira2017[366-412],
Principense,uˈdodo,ˈdojdu,u.ˈdo.do,ˈdoj.du,ˈdo,ˈdoj,3,2,2,1,Medial,Initial,u,do,-,du,,doido,crazy,Bandeira2017[366-412],
Principense,uˈdodo,ˈdojdu,u.ˈdo.do,ˈdoj.du,do,du,3,2,3,2,Final,Final,ˈdo,3,ˈdoj,2,,doido,crazy,Bandeira2017[366-412],
Principense,ˈfeju,ˈfeju,ˈfe.ju,ˈfe.ju,ˈfe,ˈfe,2,2,1,1,Initial,Initial,0,ju,0,ju,,feio,ugly,Bandeira2017[366-412],
Principense,ˈfeju,ˈfeju,ˈfe.ju,ˈfe.ju,ju,ju,2,2,2,2,Final,Final,ˈfe,2,ˈfe,2,,feio,ugly,Bandeira2017[366-412],
Principense,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ˈfa:,ˈfɾa,2,2,1,1,Initial,Initial,0,ku,0,ku,,fraco,weak,Bandeira2017[366-412],
Principense,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ku,ku,2,2,2,2,Final,Final,ˈfa:,2,ˈfɾa,2,,fraco,weak,Bandeira2017[366-412],
Principense,ˈfɛʃku,ˈfɾeʃku,ˈfɛʃ.ku,ˈfɾeʃ.ku,ˈfɛʃ,ˈfɾeʃ,2,2,1,1,Initial,Initial,0,ku,0,ku,,fresco,fresh,Bandeira2017[366-412],
Principense,ˈfɛʃku,ˈfɾeʃku,ˈfɛʃ.ku,ˈfɾeʃ.ku,ku,ku,2,2,2,2,Final,Final,ˈfɛʃ,2,ˈfɾeʃ,2,,fresco,fresh,Bandeira2017[366-412],
Principense,ˈfɔt̠ʃi,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,ˈfɔ,ˈfɔɾ,2,2,1,1,Initial,Initial,0,t̠ʃi,0,tɨ,,forte,strong,Bandeira2017[366-412],
Principense,ˈfɔt̠ʃi,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,t̠ʃi,tɨ,2,2,2,2,Final,Final,ˈfɔ,2,ˈfɔɾ,2,,forte,strong,Bandeira2017[366-412],
Principense,uˈfũdu,ˈfũdu,u.ˈfũ.du,ˈfũ.du,u,-,3,2,1,-,Initial,-,0,ˈfũ,0,ˈfũ,,fundo,bottom,Bandeira2017[366-412],
Principense,uˈfũdu,ˈfũdu,u.ˈfũ.du,ˈfũ.du,ˈfũ,ˈfũ,3,2,2,1,Medial,Initial,u,du,-,du,,fundo,bottom,Bandeira2017[366-412],
Principense,uˈfũdu,ˈfũdu,u.ˈfũ.du,ˈfũ.du,du,du,3,2,3,2,Final,Final,ˈfũ,3,ˈfũ,2,,fundo,bottom,Bandeira2017[366-412],
